,year,회사명,거래소코드,회계년도,시가총액(백만원),유동자산(백만원),부채(백만원),당기순이익(백만원)
11555,2016,세종공업(주),033530,2015/12,189915.4521,539992.0,521156.0,19812.0
11556,2016,금강공업(주),014280,2015/12,189868.1924,273478.0,408383.0,7635.0
11557,2016,진원생명과학(주),011000,2015/12,189703.31525,35282.0,8252.0,1414.0
11561,2016,(주)케이에스에스해운,044450,2015/12,187573.7692,33977.0,333550.0,23149.0
11562,2016,(주)진양홀딩스,100250,2015/12,187249.2282,127737.0,168364.0,5469.0
11563,2016,현대비앤지스틸(주),004560,2015/12,186977.2564,303598.0,256677.0,3804.0
11564,2016,디와이(주),013570,2015/12,186606.19797,379821.0,308165.0,16245.0
11565,2016,일동홀딩스(주),000230,2015/12,186348.5496,301274.0,355657.0,21331.0
11566,2016,코오롱글로벌(주),003070,2015/12,185584.9856,969946.0,1542039.0,-25420.0
11567,2016,에스케이렌터카(주),068400,2015/12,184921.605,87612.0,806345.0,17142.0
11568,2016,일진전기(주),103590,2015/12,184845.74415,225994.0,414165.0,8334.0
11569,2016,미원상사(주),002840,2015/12,184570.757,96124.0,67620.0,16971.0
11570,2016,(주)윌비스,008600,2015/12,181545.0,200692.0,170802.0,4192.0
11571,2016,(주)티비에이치글로벌,084870,2015/12,181454.3253,401400.0,323305.0,-9770.0
11572,2016,신성통상(주),005390,2015/06,178916.94555,405482.0,460486.0,6788.0
11573,2016,세원이앤씨(주),091090,2015/12,178446.90921,177264.0,210718.0,4859.0
11574,2016,포스코스틸리온(주),058430,2015/12,178200.0,215081.0,256217.0,7825.0
11575,2016,퍼스텍(주),010820,2015/12,176537.271,104704.0,130462.0,2528.0
11576,2016,(주)세원정공,021820,2015/06,176500.0,361958.0,77565.0,64117.0
11580,2016,(주)SH에너지화학,002360,2015/12,175035.62475,68214.0,23875.0,12591.0
11581,2016,(주)이수페타시스,007660,2015/12,174978.00752,244006.0,308180.0,6476.0
11583,2016,미래산업(주),025560,2015/12,173467.753014,38598.0,21859.0,2154.0
11584,2016,팜젠사이언스(주),004720,2015/12,173453.787,38196.0,17791.0,2083.0
11585,2016,엘에스에코에너지(주),229640,2015/12,173336.81514,168508.0,130376.0,6111.0
11586,2016,한세엠케이(주),069640,2015/12,171693.9826,144097.0,57142.0,3646.0
11587,2016,(주)노루페인트,090350,2015/12,171000.0,218364.0,301691.0,32737.0
11588,2016,케이지케미칼(주),001390,2015/12,170760.278,582533.0,678434.0,41855.0
11589,2016,(주)웅진,016880,2015/12,169700.34335,690027.0,846219.0,20423.0
11590,2016,(주)대동,000490,2015/12,169656.7015,382868.0,455163.0,3539.0
11591,2016,케이씨그린홀딩스(주),009440,2015/12,169159.7492,178230.0,254493.0,13413.0
11593,2016,성문전자(주),014910,2015/12,168853.9518,27076.0,16714.0,-1696.0
11594,2016,태평양물산(주),007980,2015/12,168535.52824,355853.0,455358.0,-17325.0
11596,2016,성신양회(주),004980,2015/12,167819.28918,313728.0,767485.0,-33989.0
11597,2016,고려산업(주),002140,2015/12,166345.96475,83060.0,80617.0,5400.0
11598,2016,삼성제약(주),001360,2015/12,166201.29045,65497.0,83981.0,-994.0
11601,2016,계양전기(주),012200,2015/12,164304.0,100136.0,51136.0,9581.0
11602,2016,아세아제지(주),002310,2015/12,163903.9866,185307.0,214133.0,-38672.0
11603,2016,한신공영(주),004960,2015/12,161646.6345,1014583.0,1295958.0,22171.0
11604,2016,대성홀딩스(주),016710,2015/12,160894.59,414797.0,604258.0,27663.0
11605,2016,새론오토모티브(주),075180,2015/12,159744.0,149567.0,48211.0,24779.0
11606,2016,삼양통상(주),002170,2015/12,159600.0,218459.0,83128.0,10527.0
11607,2016,(주)와이투솔루션,011690,2015/12,157351.95729,63719.0,58231.0,1617.0
11608,2016,한전산업개발(주),130660,2015/12,156806.0,81911.0,80709.0,8108.0
11609,2016,에이치엘디앤아이한라(주),014790,2015/12,155650.92763,1036888.0,1962183.0,-114411.0
11610,2016,(주)신영와코루,005800,2015/12,154350.0,141979.0,33863.0,11352.0
11611,2016,한국제지(주),002300,2015/12,154152.4292,300894.0,207571.0,9734.0
11613,2016,스틱인베스트먼트(주),026890,2015/12,153375.684,105166.0,45836.0,14181.0
11614,2016,(주)대유에이텍,002880,2015/12,153279.781,260795.0,608793.0,10014.0
11616,2016,케이알모터스(주),000040,2015/12,151999.736062,81382.0,89814.0,-16596.0
11617,2016,(주)대구백화점,006370,2015/03,150420.3929,98839.0,250227.0,3421.0
11619,2016,(주)한진중공업홀딩스,003480,2015/12,149125.5506,453733.0,1648675.0,-122140.0
11620,2016,(주)유수홀딩스,000700,2015/12,148959.16464,229691.0,197438.0,47475.0
11621,2016,디에스알(주),155660,2015/12,148800.0,109629.0,55026.0,9987.0
11622,2016,동일고무벨트(주),163560,2015/12,148467.0,134372.0,88360.0,19222.0
11623,2016,(주)디아이,003160,2015/12,148192.373425,61767.0,56188.0,1426.0
11624,2016,(주)아센디오,012170,2015/12,148085.29194,15171.0,25322.0,-9768.0
11625,2016,디씨엠(주),024090,2015/12,148005.0,85299.0,24649.0,4452.0
11627,2016,상신브레이크(주),041650,2015/12,145791.1455,164733.0,195048.0,27384.0
11628,2016,조광페인트(주),004910,2015/12,145280.0,86970.0,74712.0,19298.0
11629,2016,(주)인스코비,006490,2015/12,143315.86874,10205.0,23271.0,-24543.0
11630,2016,기신정기(주),092440,2015/03,142934.0,117898.0,15144.0,18079.0
11631,2016,(주)에스지글로벌,001380,2015/12,142567.61005,46133.0,85043.0,-6836.0
11632,2016,(주)엔케이,085310,2015/12,141806.80404,144521.0,144188.0,-5565.0
11633,2016,(주)광명전기,017040,2015/12,141280.6249,83059.0,43628.0,8891.0
11635,2016,(주)에넥스,011090,2015/12,140680.398145,87254.0,65824.0,8463.0
11636,2016,태경산업(주),015890,2015/12,140590.2875,156736.0,209667.0,-8298.0
11638,2016,(주)SIMPAC,009160,2015/12,137862.5445,174087.0,190826.0,16450.0
11640,2016,디아이동일(주),001530,2015/12,137429.2289,289600.0,432100.0,-7463.0
11641,2016,흥아해운(주),003280,2015/12,136608.8619,136280.0,618564.0,10517.0
11646,2016,(주)에이치에스애드,035000,2015/12,135355.73153,455068.0,347915.0,11602.0
11647,2016,효성아이티엑스(주),094280,2015/12,135230.94,51551.0,69568.0,7417.0
11648,2016,한국공항(주),005430,2015/12,135203.3585,183346.0,112799.0,8832.0
11649,2016,(주)영흥,012160,2015/12,135176.751675,96171.0,128646.0,4155.0
11650,2016,광전자(주),017900,2015/12,134719.248975,134689.0,37059.0,-5148.0
11651,2016,(주)에이엔피,015260,2015/12,134524.02764,44552.0,65423.0,-3969.0
11652,2016,(주)디비아이엔씨,012030,2015/12,133680.71888,182404.0,110370.0,13187.0
11653,2016,(주)선앤엘,002820,2015/12,132383.8845,257651.0,290640.0,4986.0
11654,2016,참엔지니어링(주),009310,2015/12,131337.18786,300346.0,618184.0,-17516.0
11656,2016,영보화학(주),014440,2015/12,129800.0,79227.0,66966.0,8898.0
11658,2016,대림비앤코(주),005750,2015/12,129128.92776,98464.0,135915.0,7897.0
11661,2016,신일전자(주),002700,2015/12,128596.01301,45488.0,33373.0,-8281.0
11663,2016,보해양조(주),000890,2015/12,126989.23755,91349.0,115001.0,8831.0
11664,2016,사조씨푸드(주),014710,2015/12,126039.73476,82086.0,76544.0,6042.0
11665,2016,계룡건설산업(주),013580,2015/12,125925.7887,742035.0,906763.0,16900.0
11667,2016,(주)경농,002100,2015/12,125812.15,161184.0,141674.0,6980.0
11668,2016,중국원양자원유한공사,900050,2015/12,125259.99232,65301.0,165421.0,-83529.0
11669,2016,(주)한솔홈데코,025750,2015/12,125076.19212,90658.0,157327.0,1492.0
11670,2016,명문제약(주),017180,2015/12,124691.4,96925.0,132298.0,-17864.0
11673,2016,유니온머티리얼(주),047400,2015/12,123900.0,57508.0,50793.0,5079.0
11674,2016,(주)황금에스티,032560,2015/12,123620.0,123594.0,109753.0,5381.0
11676,2016,(주)와이지플러스,037270,2015/12,122158.4784,83283.0,12427.0,-4520.0
11677,2016,동원금속(주),018500,2015/03,120997.098625,167007.0,362943.0,1601.0
11678,2016,페이퍼코리아(주),001020,2015/12,120260.742016,215714.0,437082.0,-59279.0
11679,2016,(주)세진중공업,075580,2015/12,119758.5,180929.0,350022.0,23787.0
11680,2016,써니전자(주),004770,2015/12,119027.5884,32109.0,12929.0,2079.0
11681,2016,(주)우진,105840,2015/12,118048.0,102687.0,67171.0,13796.0
11682,2016,(주)금양,001570,2015/12,117469.62438,116882.0,107452.0,14475.0
11683,2016,유성기업(주),002920,2015/12,115077.1625,162286.0,91218.0,16576.0
11684,2016,극동유화(주),014530,2015/12,114023.0034,96020.0,56955.0,14488.0
11685,2016,인터지스(주),129260,2015/12,113934.35742,190931.0,313824.0,13165.0
11689,2016,텔코웨어(주),078000,2015/12,111581.119,78748.0,15075.0,7786.0
11690,2016,(주)삼성출판사,068290,2015/12,111500.0,66728.0,53739.0,6725.0
11691,2016,(주)티웨이홀딩스,004870,2015/12,111318.0759,55090.0,103307.0,2688.0
11692,2016,삼화콘덴서공업(주),001820,2015/12,111226.5,55405.0,65691.0,2858.0
11693,2016,화천기공(주),000850,2015/12,110880.0,138821.0,76993.0,16011.0
11694,2016,(주)동아지질,028100,2015/12,110400.0,177083.0,121047.0,4502.0
11695,2016,(주)형지엘리트,093240,2015/06,110374.74422,89958.0,96845.0,23524.0
11696,2016,무림페이퍼(주),009200,2015/12,110264.6715,668059.0,1574133.0,79.0
11698,2016,(주)수산중공업,017550,2015/12,108780.103445,68484.0,30081.0,1288.0
11700,2016,동양철관(주),008970,2015/12,108263.819455,73536.0,89068.0,2320.0
11701,2016,(주)사조대림,003960,2015/12,107886.4075,245312.0,407775.0,14077.0
11702,2016,사조동아원(주),008040,2015/12,107547.57585,192526.0,478002.0,-34608.0
11704,2016,대원화성(주),024890,2015/12,107247.7952,75116.0,62657.0,11480.0
11705,2016,(주)휴스틸,005010,2015/12,106546.7018,162641.0,120277.0,693.0
11706,2016,이건산업(주),008250,2015/12,106389.50875,135695.0,307163.0,2503.0
11707,2016,(주)케이티씨에스,058850,2015/12,105858.8,284282.0,194367.0,13534.0
11708,2016,대성산업(주),128820,2015/12,104541.7247,172371.0,959714.0,-126001.0
11709,2016,(주)마니커,027740,2015/12,104352.576438,68221.0,142501.0,-13911.0
11710,2016,(주)인디에프,014990,2015/12,103722.0712,118817.0,91670.0,-5882.0
11711,2016,(주)동성화학,005190,2015/12,102651.42105,79246.0,67299.0,11832.0
11712,2016,디와이파워(주),210540,2015/12,102467.05024,122448.0,129801.0,1456.0
11713,2016,(주)신원,009270,2015/12,100968.87515,253058.0,244882.0,6645.0
11714,2016,(주)우성,006980,2015/12,100734.0,152923.0,90271.0,-5522.0
11716,2016,일진다이아몬드(주),081000,2015/12,100486.75725,80001.0,60362.0,10751.0
11717,2016,(주)덕성,004830,2015/12,100352.0,63051.0,33776.0,522.0
11719,2016,(주)동방아그로,007590,2015/12,99544.48787,130848.0,46693.0,5720.0
11720,2016,(주)케이씨티시,009070,2015/12,99450.0,99771.0,191533.0,9072.0
11721,2016,(주)신흥,004080,2015/12,98880.0,53901.0,52140.0,2875.0
11722,2016,(주)동양고속,084670,2015/12,98389.2,44622.0,108963.0,15789.0
11724,2016,대창단조(주),015230,2015/12,97000.0,124601.0,43725.0,15754.0
11725,2016,한신기계공업(주),011700,2015/12,96527.299225,70173.0,21342.0,6302.0
11726,2016,(주)한미글로벌건축사사무소,053690,2015/12,96289.06556,95653.0,42317.0,6685.0
11727,2016,(주)방림,003610,2015/09,95418.27295,146426.0,80530.0,6671.0
11728,2016,대한방직(주),001070,2015/12,95188.0,105216.0,206758.0,-7072.0
11729,2016,다스코(주),058730,2015/12,94986.6,83441.0,44249.0,8436.0
11730,2016,(주)서원,021050,2015/12,94949.18,129670.0,178299.0,-56665.0
11731,2016,지엠비코리아(주),013870,2015/12,94407.786,199444.0,245095.0,11952.0
11732,2016,(주)에스제이엠,123700,2015/12,94253.58392,129393.0,32280.0,23982.0
11733,2016,신대양제지(주),016590,2015/12,94022.4591,97242.0,121618.0,-23453.0
11735,2016,CS홀딩스(주),000590,2015/12,93166.6974,169850.0,39069.0,29604.0
11737,2016,대림통상(주),006570,2015/12,92872.5,106067.0,114962.0,-3721.0
11739,2016,가온전선(주),000500,2015/12,92359.7034,282044.0,257894.0,2136.0
11741,2016,삼성공조(주),006660,2015/12,92233.6639,171009.0,51934.0,8403.0
11743,2016,(주)대창,012800,2015/12,90867.077503,311615.0,390030.0,-50870.0
11744,2016,(주)한진해운,117930,2015/12,90014.070549,1039650.0,6640241.0,3041.0
11745,2016,(주)한익스프레스,014130,2015/12,89760.0,72585.0,78292.0,7946.0
11748,2016,(주)케이이씨,092220,2015/12,89047.384,159359.0,189474.0,523.0
11749,2016,(주)금비,008870,2015/09,88800.0,77827.0,92917.0,7665.0
11750,2016,아남전자(주),008700,2015/12,88307.9189,120209.0,98582.0,3088.0
11752,2016,(주)사조해표,079660,2015/12,88068.0,150441.0,194781.0,20313.0
11754,2016,삼호개발(주),010960,2015/12,87500.0,145443.0,110091.0,8189.0
11756,2016,대원전선(주),006340,2015/12,86496.10717,141931.0,133277.0,3511.0
11758,2016,태양금속공업(주),004100,2015/12,84043.0,192582.0,269484.0,3952.0
11759,2016,(주)케이에이치필룩스,033180,2015/12,83762.4096,49994.0,37419.0,3066.0
11760,2016,(주)대유플러스,000300,2015/12,83273.89707,195829.0,677879.0,-173.0
11761,2016,한국무브넥스(주),010100,2015/12,82825.1424,414513.0,441649.0,14278.0
11762,2016,(주)두올,016740,2015/12,82119.1875,147215.0,141625.0,20861.0
11763,2016,(주)미래아이앤지,007120,2015/12,81662.892035,36653.0,2976.0,1178.0
11766,2016,(주)모나미,005360,2015/12,80313.55475,74589.0,90517.0,5149.0
11767,2016,만호제강(주),001080,2015/06,80095.0,162339.0,47882.0,7067.0
11769,2016,(주)우진플라임,049800,2015/12,79700.0,122591.0,228568.0,-17252.0
11770,2016,샘표(주),007540,2015/12,79374.74475,113982.0,99217.0,13970.0
11771,2016,선도전기(주),007610,2015/12,79110.0,59180.0,57318.0,4259.0
11772,2016,(주)STX,011810,2015/12,78570.5722,902119.0,1194882.0,-48982.0
11773,2016,(주)에스제이엠홀딩스,025530,2015/12,77955.52176,156953.0,44067.0,24783.0
11774,2016,인지컨트롤스(주),023800,2015/12,77923.05792,201003.0,269489.0,8715.0
11776,2016,케이씨코트렐(주),119650,2015/12,77480.0,80518.0,90667.0,-6751.0
11777,2016,신송홀딩스(주),006880,2015/12,77124.15416,61963.0,67179.0,2054.0
11778,2016,국제약품(주),002720,2015/12,76476.69939,66557.0,68185.0,-5884.0
11780,2016,(주)대성합동지주,005620,2015/12,75561.234,186636.0,955127.0,-112854.0
11781,2016,(주)다이나믹디자인,145210,2015/12,75217.1112,124409.0,164125.0,1364.0
11782,2016,(주)이스타코,015020,2015/12,75204.558,57731.0,63762.0,1216.0
11783,2016,케이비아이동국실업(주),001620,2015/12,74790.0368,236770.0,388304.0,4885.0
11784,2016,대우전자부품(주),009320,2015/12,74566.576875,22408.0,34859.0,1128.0
11788,2016,한국수출포장공업(주),002200,2015/12,71600.0,69270.0,75147.0,-240.0
11789,2016,남광토건(주),001260,2015/12,71318.1924,148623.0,199799.0,-77030.0
11790,2016,평화산업(주),090080,2015/12,69571.14984,68939.0,104673.0,2874.0
11791,2016,(주)신성이엔지,104110,2015/12,69481.37696,94835.0,92527.0,3227.0
11793,2016,(주)우신시스템,017370,2015/12,68806.23342,142770.0,146672.0,15161.0
11797,2016,(주)진도,088790,2015/12,67964.68224,93811.0,61868.0,3262.0
11798,2016,한국석유공업(주),004090,2015/12,67485.6,115198.0,110997.0,14506.0
11799,2016,유엔젤(주),072130,2015/12,67032.90632,37428.0,9404.0,1104.0
11801,2016,(주)인팩,023810,2015/12,66900.0,97155.0,88035.0,10629.0
11803,2016,(주)동방,004140,2015/12,66511.51865,200407.0,533964.0,-17170.0
11804,2016,(주)남성,004270,2015/12,66449.3136,62986.0,130746.0,-521.0
11805,2016,금호전기(주),001210,2015/12,65633.32399,226047.0,294648.0,-56360.0
11806,2016,(주)플레이그램,009810,2015/12,65594.96064,21711.0,6280.0,2158.0
11807,2016,(주)보루네오가구,004740,2015/12,64577.536965,27082.0,20515.0,-13628.0
11809,2016,범양건영(주),002410,2015/12,62976.28275,37430.0,35726.0,8717.0
11810,2016,(주)위스컴,024070,2015/12,62808.3456,77813.0,12717.0,2793.0
11811,2016,(주)유니온,000910,2015/12,62602.59219,45785.0,41289.0,-3246.0
11812,2016,제일연마공업(주),001560,2015/12,62300.0,52497.0,30581.0,2635.0
11813,2016,(주)금호에이치티,214330,2015/12,61910.1,86522.0,42487.0,14971.0
11815,2016,태경케미컬(주),006890,2015/12,60900.0,19351.0,20218.0,5365.0
11816,2016,(주)비비안,002070,2015/12,60781.31325,107431.0,33102.0,6660.0
11817,2016,비케이탑스(주),030790,2015/12,58798.79579,55389.0,47793.0,-8960.0
11818,2016,(주)갤럭시아에스엠,011420,2015/12,58542.9935,44426.0,18948.0,1864.0
11819,2016,(주)MH에탄올,023150,2015/12,58290.3554,22501.0,21112.0,7779.0
11820,2016,진양산업(주),003780,2015/12,57590.0,18417.0,6530.0,5312.0
11821,2016,덕양산업(주),024900,2015/12,57477.1897,250268.0,328163.0,2692.0
11822,2016,(주)유유제약,000220,2015/03,57239.46174,45574.0,29912.0,-7363.0
11827,2016,(주)TCC스틸,002710,2015/12,55074.2625,240184.0,290382.0,-110219.0
11829,2016,이화산업(주),000760,2015/03,54040.0,53539.0,85641.0,7286.0
11830,2016,코스모화학(주),005420,2015/12,53980.1982,204949.0,476056.0,-121885.0
11831,2016,(주)삼영,003720,2015/12,53380.0,51956.0,62589.0,-12796.0
11832,2016,평화홀딩스(주),010770,2015/12,53017.31425,182272.0,296859.0,1130.0
11833,2016,(주)혜인,003010,2015/12,52694.336315,131844.0,145387.0,-4494.0
11834,2016,(주)세우글로벌,013000,2015/12,52593.3651,26146.0,5294.0,625.0
11835,2016,서울식품공업(주),004410,2015/12,52028.622,14616.0,32507.0,1141.0
11836,2016,(주)성안,011300,2015/12,51797.51046,131309.0,162462.0,-5464.0
11837,2016,(주)이아이디,093230,2015/12,51682.713714,17573.0,41188.0,-2519.0
11838,2016,삼부토건(주),001470,2015/12,51621.90955,1316393.0,2045753.0,-632958.0
11840,2016,한일철강(주),002220,2015/12,51000.0,81498.0,191867.0,-12553.0
11841,2016,(주)원림,005820,2015/12,50270.0,59819.0,31260.0,5143.0
11842,2016,(주)코아스,071950,2015/12,50224.21625,53919.0,58640.0,-10870.0
11846,2016,대동전자(주),008110,2015/03,48518.317375,68756.0,25596.0,285.0
11847,2016,에쓰씨엔지니어링(주),023960,2015/12,48137.12486,228923.0,286882.0,4711.0
11849,2016,(주)국동,005320,2015/12,47253.27548,63906.0,62532.0,5236.0
11850,2016,일성건설(주),013360,2015/12,46995.2032,160805.0,167337.0,1925.0
11851,2016,(주)키다리스튜디오,020120,2015/12,46943.507785,17783.0,11951.0,8629.0
11852,2016,(주)이엔플러스,074610,2015/12,46639.17192,6414.0,5741.0,686.0
11853,2016,(주)콤텍시스템,031820,2015/12,46503.14036,76141.0,53781.0,1752.0
11855,2016,삼일제약(주),000520,2015/12,46255.0,55917.0,44902.0,588.0
11856,2016,(주)메타랩스,090370,2015/12,46011.619872,87565.0,94420.0,-36710.0
11858,2016,한솔로지스틱스(주),009180,2015/12,45724.854375,59022.0,49769.0,56236.0
11863,2016,전방(주),000950,2015/12,44016.0,89562.0,333573.0,-23465.0
11865,2016,(주)한국전자홀딩스,006200,2015/12,43573.719616,85069.0,97656.0,-8350.0
11869,2016,부산산업(주),011390,2015/12,41764.8,45012.0,57648.0,8092.0
11871,2016,(주)티에이치엔,019180,2015/12,40140.0,100201.0,175766.0,-4265.0
11872,2016,(주)청호ICT,012600,2015/12,39745.79024,22683.0,48062.0,-16173.0
11873,2016,동원수산(주),030720,2015/12,39378.2073,50589.0,60036.0,-676.0
11875,2016,(주)신한,005450,2015/12,37853.10221,86173.0,86692.0,-1297.0
11876,2016,(주)씨아이테크,004920,2015/12,37800.682072,15463.0,10894.0,1100.0
11877,2016,삼화전기(주),009470,2015/12,36706.701,77177.0,93235.0,-4751.0
11878,2016,경인전자(주),009140,2015/12,35421.47235,39257.0,4617.0,1335.0
11879,2016,일정실업(주),008500,2015/12,34980.0,36758.0,11461.0,7115.0
11880,2016,(주)에코바이브,015540,2015/12,34455.9148,14172.0,22304.0,-27656.0
11881,2016,(주)체시스,033250,2015/06,33720.0,21831.0,61319.0,-4630.0
11882,2016,(주)신풍,002870,2015/12,32686.3845,53556.0,104674.0,-14305.0
11885,2016,웰바이오텍(주),010600,2015/12,30576.01742,40847.0,22516.0,556.0
11886,2016,(주)하이트론씨스템즈,019490,2015/12,29146.97345,26887.0,16143.0,-5836.0
11887,2016,삼화전자공업(주),011230,2015/12,28547.64,19281.0,60933.0,-8048.0
11888,2016,STX중공업(주),071970,2015/12,27837.02259,574417.0,1313108.0,-4919.0
11889,2016,세기상사(주),002420,2015/12,24129.4464,3483.0,19596.0,-1266.0
11891,2016,(주)국보,001140,2015/12,21573.384,26760.0,64676.0,-4044.0
11892,2017,삼성전자(주),005930,2016/12,328942962.712,141429704.0,69211291.0,22726092.0
11893,2017,에스케이하이닉스(주),000660,2016/12,55692180.9225,9838982.0,8192496.0,2960483.0
11894,2017,현대자동차(주),005380,2016/12,34363130.724,47584006.0,106491350.0,5719653.0
11895,2017,포스코홀딩스(주),005490,2016/12,28989622.6375,29303834.0,33924600.0,1048169.0
11896,2017,네이버(주),035420,2016/12,28677530.73,4199933.0,2241036.0,759073.0
11897,2017,(주)엘지화학,051910,2016/12,28589898.915,9226934.0,6436093.0,1280994.0
11899,2017,현대모비스(주),012330,2016/12,25601435.969,18263133.0,13153619.0,3047282.0
11902,2017,한국전력공사(주),015760,2016/12,24490929.53755,19708526.0,104786497.0,7148327.0
11903,2017,삼성물산(주),028260,2016/12,23900945.418,13358554.0,23352805.0,20842.0
11905,2017,에스케이텔레콤(주),017670,2016/12,21559104.837,5996628.0,15181233.0,1660101.0
11906,2017,에스케이(주),034730,2016/12,19911964.051,32450042.0,60720613.0,2822484.0
11907,2017,SK이노베이션(주),096770,2016/12,18909207.838,14987716.0,14276286.0,1721434.0
11908,2017,(주)엘지생활건강,051900,2016/12,18570036.233,1424610.0,1881323.0,579240.0
11909,2017,(주)아모레퍼시픽,090430,2016/12,17800610.205,2116346.0,1284945.0,645729.0
11910,2017,엘지전자(주),066570,2016/12,17346668.284,16990563.0,24498527.0,126315.0
11911,2017,넷마블(주),251270,2016/12,16027473.5725,721474.0,647069.0,209247.0
11912,2017,(주)케이티앤지,033780,2016/12,15857283.4035,6525833.0,2675027.0,1203742.0
11913,2017,(주)엘지,003550,2016/12,15702698.921,4663115.0,5269358.0,1091258.0
11914,2017,삼성에스디에스(주),018260,2016/12,15475560.0,4548448.0,1550880.0,514328.0
11916,2017,삼성SDI(주),006400,2016/12,14062346.385,3958266.0,3936201.0,211111.0
11917,2017,기아(주),000270,2016/12,13579672.1245,20912221.0,24309836.0,2754640.0
11918,2017,에쓰-오일(주),010950,2016/12,13172186.664,7974398.0,7567442.0,1205364.0
11920,2017,롯데케미칼(주),011170,2016/12,12613354.192,5851676.0,6466017.0,1837185.0
11921,2017,(주)아모레퍼시픽그룹,002790,2016/12,11626603.38,2942593.0,1521517.0,811529.0
11922,2017,엘지디스플레이(주),034220,2016/12,10698689.43,10484186.0,11421948.0,931508.0
11924,2017,(주)엔씨소프트,036570,2016/12,9817712.345,1191629.0,465295.0,271382.0
11925,2017,(주)카카오,035720,2016/12,9303468.199,1216958.0,1781173.0,65455.0
11926,2017,고려아연(주),010130,2016/12,9302910.0,2894550.0,819933.0,594584.0
11928,2017,(주)케이티,030200,2016/12,7898632.192,9643306.0,17792954.0,797844.0
11929,2017,현대제철(주),004020,2016/12,7819923.001,6794974.0,16025633.0,833979.0
11930,2017,(주)이마트,139480,2016/12,7554346.949,1740882.0,7304015.0,381637.0
11931,2017,삼성전기(주),009150,2016/12,7469369.6,2812409.0,3325044.0,22914.0
11932,2017,(주)강원랜드,035250,2016/12,7445129.4,1809513.0,726260.0,454534.0
11933,2017,한온시스템(주),018880,2016/12,7419820.0,2150982.0,1974831.0,303756.0
11934,2017,코웨이(주),021240,2016/12,7309730.4217,733134.0,784364.0,243311.0
11935,2017,한미사이언스(주),008930,2016/12,6913066.014,329993.0,321685.0,7940.0
11936,2017,한국타이어앤테크놀로지(주),161390,2016/12,6763578.7674,3293062.0,3660494.0,879090.0
11937,2017,한미약품(주),128940,2016/12,6519455.968,840742.0,862454.0,30300.0
11939,2017,(주)엘지유플러스,032640,2016/12,6112559.054,2619551.0,7162789.0,492739.0
11941,2017,(주)지에스,078930,2016/12,5779336.5116,2472848.0,11420898.0,923311.0
11942,2017,에이치디한국조선해양(주),009540,2016/12,5694875.313,25864818.0,31162698.0,626991.0
11943,2017,롯데쇼핑(주),023530,2016/12,5596287.353,16932315.0,24651865.0,246875.0
11944,2017,씨제이(주),001040,2016/12,5295625.137,7862451.0,15755138.0,569823.0
11945,2017,한화솔루션(주),009830,2016/12,5207975.7444,4523869.0,8349586.0,770944.0
11946,2017,현대글로비스(주),086280,2016/12,5100000.0,3935838.0,4490031.0,505707.0
11948,2017,(주)효성,004800,2016/12,4898884.9725,4048447.0,10279585.0,475402.0
11949,2017,씨제이제일제당(주),097950,2016/12,4822689.768,4880693.0,9705762.0,353549.0
11950,2017,롯데지주(주),004990,2016/12,4796763.3,847377.0,1429772.0,75239.0
11951,2017,한국항공우주산업(주),047810,2016/12,4625193.82715,2023912.0,1535265.0,264801.0
11954,2017,(주)한샘,009240,2016/12,4236107.04,554446.0,357885.0,127527.0
11956,2017,(주)에스원,012750,2016/12,4065912.046,434917.0,360431.0,140546.0
11957,2017,현대건설(주),000720,2016/12,4042214.2695,14937924.0,11748798.0,731713.0
11958,2017,(주)케이씨씨,002380,2016/12,4022031.453,2288828.0,3195443.0,152962.0
11959,2017,한국가스공사(주),036460,2016/12,3927918.15,8543873.0,30541350.0,-673558.0
11962,2017,두산밥캣(주),241560,2016/12,3588920.1428,1528924.0,2974229.0,180331.0
11963,2017,LG이노텍(주),011070,2016/12,3408063.408,2084431.0,2545243.0,4953.0
11964,2017,(주)호텔신라,008770,2016/12,3332165.4729,1079133.0,1379414.0,27830.0
11966,2017,오씨아이홀딩스(주),010060,2016/12,3243514.456,1981390.0,2983958.0,219408.0
11967,2017,(주)대한항공,003490,2016/12,3210490.8609,3327989.0,22082185.0,-556844.0
11968,2017,씨제이대한통운(주),000120,2016/12,3193728.16,1511133.0,2781928.0,68210.0
11969,2017,(주)한화,000880,2016/12,3110787.5025,12431879.0,140643102.0,1288691.0
11970,2017,(주)지에스리테일,007070,2016/12,3103100.0,748257.0,2363837.0,273539.0
11972,2017,금호석유화학(주),011780,2016/12,3031535.2545,1255323.0,2818213.0,80765.0
11973,2017,(주)신세계,004170,2016/12,2953554.3,987527.0,5261598.0,323365.0
11974,2017,에이치디씨(주),012630,2016/12,2906060.139,3645214.0,3029675.0,330961.0
11975,2017,(주)동서,026960,2016/12,2901270.0,669850.0,129646.0,122359.0
11976,2017,에이치엘만도(주),204320,2016/12,2897254.304,2100900.0,2949299.0,210080.0
11977,2017,디엘(주),000210,2016/12,2867520.0,6495943.0,7246135.0,293195.0
11978,2017,삼성중공업(주),010140,2016/12,2858700.0,9950790.0,10942152.0,-138777.0
11979,2017,팬오션(주),028670,2016/12,2817014.26924,573324.0,1764786.0,97089.0
