티커,시가총액,year,weight
009540,33440000000000,2010,0.06089792268066458
012330,28667767653500,2010,0.05220716202123505
051910,25680051250000,2010,0.046766201419198676
055550,24942898276200,2010,0.04542376467271859
105560,22794749887000,2010,0.04151174988467744
000270,20695190863400,2010,0.03768822168244406
032830,19900000000000,2010,0.03624009154740506
015760,19824442300800,2010,0.036102492656142786
096770,17429758814000,2010,0.03174151030495227
066570,16417526889000,2010,0.029898124494439404
003550,14891680405300,2010,0.027119390009184424
005935,14567726426000,2010,0.026529434136471956
017670,14413109413500,2010,0.02624785952904551
034220,14133720150000,2010,0.02573906091162832
000660,13753443708200,2010,0.02504653563202262
023530,13752037589000,2010,0.02504397493410631
030200,12494200012800,2010,0.022753314184696557
005930,154958902524000,2011,0.3037972234094913
005380,47029028266500,2011,0.09220049945046796
005490,34133645902500,2011,0.06691907777558118
012330,29300502763000,2011,0.05744369144924009
000270,27270277668600,2011,0.053463431286520716
051910,21173616450000,2011,0.04151091536061484
009540,20444000000000,2011,0.04008050092134401
055550,19347343149600,2011,0.037930503078316455
015760,16819458817400,2011,0.03297458103244514
032830,16360000000000,2011,0.032073811146213466
005935,14955894685000,2011,0.029321060003016364
105560,14352965394950,2011,0.028139015982014882
096770,13731136254000,2011,0.02691991876734236
000660,12524428959300,2011,0.02455416681875031
017670,12232975216500,2011,0.023982771201120464
010950,11708610368000,2011,0.02295475291734896
033780,11244255504300,2011,0.022044384323025027
066570,10993233864000,2011,0.02155225591932118
000830,10794647492400,2011,0.021162926959730096
003550,10698542122000,2011,0.020974512198095225
005930,221390903511000,2012,0.3748923196754157
005380,49011516577500,2012,0.08299365894966021
005490,30994919842500,2012,0.05248525216543532
012330,28667767653500,2012,0.04854456865705177
000270,23551610460700,2012,0.03988112310705176
051910,22465902900000,2012,0.038042640046252754
005935,19499746658000,2012,0.033019898928852494
032830,19380000000000,2012,0.03281712590756272
015760,19130529494600,2012,0.03239468498981581
055550,18304104058200,2012,0.030995257353100058
009540,18278000000000,2012,0.03095105404223072
000660,18256217351300,2012,0.030914168390786548
096770,16181473700000,2012,0.027400900917585902
105560,14816587426550,2012,0.025089670541666772
017670,12838568049000,2012,0.021740191131932138
010950,12102650140000,2012,0.020494024430317934
066570,11897196077800,2012,0.02014611876326749
033780,11326631002500,2012,0.019179952307406906
003550,11233469228100,2012,0.019022196802749695
034220,11217522195000,2012,0.01899519289185729
005930,210196153899000,2013,0.3453452509901757
005380,49452069535500,2013,0.08124809635635354
005490,28858842385000,2013,0.04741411287440859
012330,27402297434500,2013,0.04502105823388175
000660,25070091452300,2013,0.0411893218041531
035420,24260531744000,2013,0.039859242278584166
005935,24089265485000,2013,0.03957785754292947
000270,22173375080900,2013,0.03643011368463078
055550,22168830692250,2013,0.03642264740606278
015760,21537894783350,2013,0.035386040808957867
032830,20400000000000,2013,0.03351651773602267
051910,19483703400000,2013,0.032011073067132606
009540,19152000000000,2013,0.031466095474524815
017670,18934869229500,2013,0.031109356880382678
105560,15647243566500,2013,0.02570789786845411
096770,12714015050000,2013,0.020888701515656086
023530,12234211542000,2013,0.0201004003987106
086790,12190045307100,2013,0.020027836751879267
000810,11725272157500,2013,0.01926423001110498
066570,10964403538000,2013,0.018014148315994447
005930,198117608265000,2014,0.3279531873340999
005380,37667277909000,2014,0.06235237724015172
000660,35126114111250,2014,0.058145871951154816
015760,28567401426500,2014,0.04728893324384282
005490,25240588732500,2014,0.041781907209077235
035420,24557195855000,2014,0.04065065555335482
005935,23746764080000,2014,0.039309110568758736
032830,23500000000000,2014,0.03890063063976969
012330,23119167462500,2014,0.038270221027986974
017670,22891409068500,2014,0.03789320208500395
055550,22287380589000,2014,0.036893325966836664
018260,21781850700000,2014,0.03605649909494931
000270,21403184721600,2014,0.03542967588807334
028260,18157500000000,2014,0.0300569447166646
105560,14604093995400,2014,0.02417482835504399
000810,13738702730000,2014,0.022742306398694703
090430,13386994210000,2014,0.022160107112338102
051910,12558373450000,2014,0.02078845306445703
034220,12201515370000,2014,0.02019772947463161
033780,11450194249800,2014,0.018954033075109983
005930,190310743404000,2015,0.31415490752782355
005380,33702301287000,2015,0.05563397606942351
015760,32066105646150,2015,0.05293303086236561
028260,28168971385500,2015,0.046499847788307576
005935,24774268295000,2015,0.040896051510676996
012330,24676669270500,2015,0.04073494020414652
090430,24201814860000,2015,0.039951075663703185
000660,23441676153000,2015,0.03869627889850446
000270,22132838746200,2015,0.03653571934654399
051910,22068276300000,2015,0.036429143075793605
032830,21700000000000,2015,0.03582121204204432
035420,21524629387000,2015,0.03553171951143527
018260,19692650100000,2015,0.03250758501852006
055550,19252503232200,2015,0.031781013853492156
034730,18434397814000,2015,0.03043052870795817
017670,18410022108000,2015,0.03039029058199962
051900,16164833895000,2015,0.026684052653328117
005490,15083322455000,2015,0.024898750781524585
033780,15033528421500,2015,0.024816553425191304
000810,14946761073500,2015,0.024673322477217395
005930,254488920633000,2016,0.3813165946590009
000660,33124107607500,2016,0.049631912786588926
005380,31279260018000,2016,0.04686766278017122
015760,29113070891950,2016,0.043621926742318594
005935,29088039486000,2016,0.043584420628289586
012330,25990811421000,2016,0.03894365098028102
035420,25480150867000,2016,0.03817849647770537
028260,24754550611500,2016,0.037091284437893356
032830,22800000000000,2016,0.034162659563332885
005490,22799357352500,2016,0.03416169664457141
055550,22429640465100,2016,0.03360772681303363
017670,18611886385500,2016,0.02788734817628363
090430,18531341330000,2016,0.027766662504768003
105560,18396907628000,2016,0.027565232119010786
051910,17495570400000,2016,0.02621470243164578
034730,16218048458500,2016,0.024300511766200492
000270,15728097863600,2016,0.023566388284778514
033780,14415712185000,2016,0.021599959111365995
096770,13546205126000,2016,0.020297122548009337
051900,13103667283000,2016,0.019634040544750535
005930,332815917532000,2017,0.39822552139108247
000660,58385789673000,2017,0.0698605755000434
005935,37596194800000,2017,0.04498512086673613
005380,33702301287000,2017,0.04032594535026858
005490,28510095045000,2017,0.034113294665700046
035420,28183090545000,2017,0.03372202270228138
051910,28131048685500,2017,0.03365975285417066
105560,26090159908800,2017,0.031217760285938333
012330,26088155284000,2017,0.031215361684446875
015760,25004500799150,2017,0.02991873237826087
032830,24800000000000,2017,0.029674040243430594
028260,24754550611500,2017,0.029619658510229453
055550,23899659184800,2017,0.028596751953791567
207940,23389327500000,2017,0.027986122802491045
017670,22043579103000,2017,0.02637588925047047
034730,19595342714500,2017,0.023446491463463205
096770,18724276710000,2017,0.02240423147668025
051900,18710600006000,2017,0.022387866836966804
090430,18385195105000,2017,0.021998508847947306
066570,16937548749000,2017,0.020266350935600544
005930,230732095557500,2018,0.3540817762288222
000660,42660938589000,2018,0.06546753226803438
068270,28102173792000,2018,0.04312563273054785
005380,25960684720500,2018,0.039839300794892334
005935,25632920705000,2018,0.03933631370715443
051910,24283765992000,2018,0.03726589911644796
207940,22760760000000,2018,0.03492869212514705
015760,22051466044950,2018,0.033840208692161096
017670,22043579103000,2018,0.033828105380708386
005490,21840302167500,2018,0.0335161563290852
035420,20931301165000,2018,0.032121202199356116
105560,20424748582450,2018,0.03134384594231167
028260,20391679622500,2018,0.03129309827303382
012330,19468772600000,2018,0.029876803946788186
055550,19371053128950,2018,0.02972684351844846
034730,18680658853500,2018,0.02866736355854567
051900,17554853428000,2018,0.026939701077147438
032830,16740000000000,2018,0.025689225938631294
096770,16643801520000,2018,0.025541599625150235
018260,15359493300000,2018,0.023570698547586234
005930,334307822800000,2019,0.4163503995156166
000660,69160224675000,2019,0.08613285484274362
005935,37153334505000,2019,0.0462711447639331
035420,30243257982500,2019,0.03766526442069167
005380,26494855188000,2019,0.03299696504329664
207940,26234422500000,2019,0.03267261949616718
012330,24970353828000,2019,0.03109833537623729
068270,23357489246000,2019,0.02908965724404167
051910,22201291873500,2019,0.02764971714952803
055550,21504951270450,2019,0.02678248740344979
005490,21447961410000,2019,0.026711511645335712
028260,20581369665500,2019,0.025632249377352943
105560,20508370889850,2019,0.025541335951662
051900,19881964781000,2019,0.024761203343653164
017670,19661580628500,2019,0.02448673465437221
034730,18188136774500,2019,0.02265169253020469
000270,18119741610900,2019,0.022566512490290305
015760,17974994156000,2019,0.022386242521817153
006400,15712695105000,2019,0.01956875202512857
018260,15243426600000,2019,0.01898432020447766
005930,431615278365000,2020,0.3933714470355272
000660,81900266062500,2020,0.07464338680419803
005935,56367738950000,2020,0.051373202359465894
051910,56262097371000,2020,0.051276921289537675
207940,53130495000000,2020,0.048422798606747926
068270,48464211995000,2020,0.044169977657249795
035420,46650804180000,2020,0.042517249192784184
005380,39314946408000,2020,0.03583139460962432
006400,38164314150000,2020,0.03478271561464109
035720,33204664904000,2020,0.030262522520276593
051900,25082824382000,2020,0.022860328207708443
028260,24762538232500,2020,0.02256842142773643
000270,24240728150600,2020,0.02209284700467084
005490,23322478362500,2020,0.02125595992955785
012330,23193345336000,2020,0.02113826890229207
017670,19701953484000,2020,0.017956236351934
036570,18990229030000,2020,0.017307575165932634
105560,18524242836000,2020,0.0168828782828039
015760,17204637263600,2020,0.015680198073017265
055550,17122864580250,2020,0.015605670964293916
005930,476985625745000,2021,0.39486079133848606
000660,92820301537500,2021,0.07683899836631154
035420,62010554130000,2021,0.05133390851530602
005935,59494708410000,2021,0.04925122765813522
207940,59283840000000,2021,0.04907666544337071
035720,50373691101000,2021,0.04170061833564555
051910,44755545462000,2021,0.037049774970280974
005380,44656651083000,2021,0.03696790769662912
006400,44215592790000,2021,0.03660278846200151
000270,34131593817400,2021,0.02825499850929966
323410,28747133838500,2021,0.023797606056690415
068270,27727372728000,2021,0.022953421961122912
005490,24717467722500,2021,0.020461746304295512
012330,24257998611000,2021,0.02008138612744718
105560,23867374608000,2021,0.019758017676459842
377300,23007221928000,2021,0.01904596148531941
259960,22720708880000,2021,0.01880877872182338
066570,22419750518000,2021,0.01855963776124696
028260,21772344936500,2021,0.018023699010831225
096770,20018794606000,2021,0.016572065599296807
005930,352814148705000,2022,0.3513746395696597
373220,110331000000000,2022,0.10988084094885597
207940,58647376000000,2022,0.058408090149855915
000660,57657787308000,2022,0.057422539056596195
051910,44190806718000,2022,0.044010504793595584
005935,44106727120000,2022,0.0439267682468872
006400,43803005610000,2022,0.043624285944242835
005380,33866407639500,2022,0.03372823006539432
035420,30267056182500,2022,0.030143564241957115
000270,25740572534500,2022,0.02563554899888413
068270,25485743010000,2022,0.02538175919864071
035720,24542112323700,2022,0.024441978598847447
005490,24483371085000,2022,0.0243834770289647
028260,22426449720000,2022,0.022334948062927334
105560,21507985776800,2022,0.021420231523967128
012330,19611299552000,2022,0.01953128392630976
055550,19282946535100,2022,0.01920427061522706
