Date,Adj Close,event,귀속년도,rtn
2004-07-15,732.739990234375,else,2004,-0.5199800496570983
2004-07-16,739.3900146484375,else,2004,0.9075558182562782
2004-07-19,750.4000244140625,else,2004,1.4890666018609888
2004-07-20,737.0,else,2004,-1.7857174810895993
2004-07-21,753.3200073242188,else,2004,2.21438362608124
2004-07-22,742.6300048828125,else,2004,-1.4190519749205932
2004-07-23,737.510009765625,else,2004,-0.6894409172162996
2004-07-26,736.2100219726562,else,2004,-0.176267138853059
2004-07-27,738.510009765625,else,2004,0.3124091936165252
2004-07-28,744.4199829101562,else,2004,0.8002563359170711
2004-07-29,730.6099853515625,else,2004,-1.8551352563920154
2004-07-30,735.3400268554688,else,2004,0.6474099175677539
2004-08-02,719.5900268554688,else,2004,-2.1418662693164725
2004-08-03,726.4400024414062,else,2004,0.9519275323855103
2004-08-04,729.4099731445312,else,2004,0.40883909106650407
2004-08-05,743.3499755859375,else,2004,1.9111340610425298
2004-08-06,733.9500122070312,else,2004,-1.2645407530277875
2004-08-09,742.1300048828125,else,2004,1.1145163212387565
2004-08-10,748.6199951171875,else,2004,0.8745085351184345
2004-08-11,753.0599975585938,else,2004,0.5930916179591517
2004-08-12,766.7000122070312,else,2004,1.811278608963196
2004-08-13,776.02001953125,else,2004,1.2156002577057512
2004-08-16,773.8499755859375,else,2004,-0.27963762411996607
2004-08-17,771.030029296875,else,2004,-0.36440477844912333
2004-08-18,773.1900024414062,else,2004,0.28014124774116134
2004-08-19,788.530029296875,else,2004,1.9839918787143418
2004-08-20,787.6400146484375,else,2004,-0.11287010200881076
2004-08-23,787.6500244140625,else,2004,0.0012708553957185842
2004-08-24,792.3400268554688,else,2004,0.5954424295098848
2004-08-25,803.969970703125,else,2004,1.4677970888093972
2004-08-26,810.2100219726562,else,2004,0.7761547690735116
2004-08-27,810.2999877929688,else,2004,0.011104012277396436
2004-08-30,805.1900024414062,else,2004,-0.6306288323514209
2004-08-31,803.5700073242188,else,2004,-0.2011941420379748
2004-09-01,817.3599853515625,else,2004,1.7160891896976782
2004-09-02,823.8300170898438,else,2004,0.7915767659580686
2004-09-03,820.6900024414062,else,2004,-0.38114836596140345
2004-09-06,824.2100219726562,else,2004,0.4289097613932924
2004-09-07,818.7999877929688,else,2004,-0.6563902446538039
2004-09-08,815.8499755859375,else,2004,-0.3602848376906831
2004-09-09,821.8800048828125,else,2004,0.7391100664732253
2004-09-10,836.3400268554688,else,2004,1.7593835945331149
2004-09-13,851.9099731445312,else,2004,1.8616765656432221
2004-09-14,851.4199829101562,else,2004,-0.057516668406443205
2004-09-15,850.6300048828125,else,2004,-0.09278359014356363
2004-09-16,855.3800048828125,else,2004,0.5584096461133337
2004-09-17,848.1099853515625,else,2004,-0.8499169363031855
2004-09-20,856.8699951171875,else,2004,1.032886054512594
2004-09-21,857.1500244140625,else,2004,0.03268048811029267
2004-09-22,835.0999755859375,else,2004,-2.572484185974111
2004-09-23,829.6799926757812,else,2004,-0.6490220415050763
2004-09-24,832.0999755859375,else,2004,0.291676662269702
2004-09-30,835.0900268554688,else,2004,0.35933798308620535
2004-10-01,846.010009765625,else,2004,1.307641399008852
2004-10-04,880.8400268554688,else,2004,4.116974585146216
2004-10-05,884.8400268554688,else,2004,0.454111970170068
2004-10-06,887.4500122070312,else,2004,0.2949669174481029
2004-10-07,885.3300170898438,else,2004,-0.23888614434915967
2004-10-08,881.3800048828125,else,2004,-0.4461626885774561
2004-10-11,881.1099853515625,else,2004,-0.03063599466224254
2004-10-12,858.0900268554688,else,2004,-2.6126089680970743
2004-10-13,856.1799926757812,else,2004,-0.22259135054709667
2004-10-14,846.6300048828125,else,2004,-1.1154182385321287
2004-10-15,841.9400024414062,else,2004,-0.5539612834836172
2004-10-18,848.27001953125,else,2004,0.7518370752652714
2004-10-19,855.77001953125,else,2004,0.8841524311026028
2004-10-20,828.6099853515625,else,2004,-3.1737538777725005
2004-10-21,820.6300048828125,else,2004,-0.9630562761519523
2004-10-22,828.1699829101562,else,2004,0.9188035999756705
2004-10-25,808.1400146484375,else,2004,-2.4185817736757653
2004-10-26,813.7000122070312,else,2004,0.6879992894563536
2004-10-27,809.9099731445312,else,2004,-0.4657784202583559
2004-10-28,833.5399780273438,else,2004,2.9176088289254443
2004-10-29,834.8400268554688,else,2004,0.15596718362587136
2004-11-01,835.6599731445312,else,2004,0.09821597703585372
2004-11-02,846.6699829101562,else,2004,1.317522690980999
2004-11-03,861.0499877929688,else,2004,1.6984191211534272
2004-11-04,851.2000122070312,else,2004,-1.1439493322780048
2004-11-05,860.6799926757812,else,2004,1.1137194939847106
2004-11-08,846.1099853515625,else,2004,-1.6928483813039352
2004-11-09,844.1500244140625,else,2004,-0.23164375452744412
2004-11-10,860.5399780273438,else,2004,1.9415925059834915
2004-11-11,861.260009765625,else,2004,0.08367208458250897
2004-11-12,876.6699829101562,else,2004,1.7892358834499689
2004-11-15,882.3300170898438,else,2004,0.6456288329730109
2004-11-16,876.6099853515625,else,2004,-0.6482871065803031
2004-11-17,885.4199829101562,else,2004,1.0050076665577334
2004-11-18,875.8400268554688,else,2004,-1.0819674549472635
2004-11-19,867.030029296875,else,2004,-1.005891177436169
2004-11-22,849.989990234375,else,2004,-1.965334358294224
2004-11-23,860.4000244140625,else,2004,1.2247243260849583
2004-11-24,872.5599975585938,else,2004,1.4132929799498983
2004-11-25,872.489990234375,else,2004,-0.008023210371166378
2004-11-26,858.1199951171875,else,2004,-1.6470097397137229
2004-11-29,865.4000244140625,else,2004,0.8483696147740805
2004-11-30,878.0599975585938,else,2004,1.4629041815781063
2004-12-01,876.7999877929688,else,2004,-0.14349927899327541
2004-12-02,884.0999755859375,else,2004,0.8325716120667126
2004-12-03,882.5499877929688,else,2004,-0.17531815810101214
2004-12-06,870.75,else,2004,-1.3370333642491405
2004-12-07,861.0700073242188,else,2004,-1.1116844876004839
2004-12-08,871.739990234375,else,2004,1.239153938634252
2004-12-09,861.3099975585938,else,2004,-1.1964568326132463
2004-12-10,844.8499755859375,else,2004,-1.9110450382919808
2004-12-13,844.2000122070312,else,2004,-0.07693240192798712
2004-12-14,849.4000244140625,else,2004,0.6159692172281073
2004-12-15,868.8400268554688,before,2004,2.2886745800150488
2004-12-16,873.7000122070312,before,2004,0.5593648084045943
2004-12-17,875.1300048828125,before,2004,0.16367090028635012
2004-12-20,884.3099975585938,before,2004,1.0489861648625087
2004-12-21,882.8200073242188,before,2004,-0.1684918454488371
2004-12-22,883.3800048828125,before,2004,0.06343281234542086
2004-12-23,876.8800048828125,before,2004,-0.7358101795458039
2004-12-24,879.9199829101562,santa,2004,0.34668118903566914
2004-12-27,876.97998046875,santa,2004,-0.3341215677001408
2004-12-28,878.4299926757812,santa,2004,0.16534154020895198
2004-12-29,884.27001953125,santa,2004,0.6648255301119121
2004-12-30,895.9199829101562,santa,2004,1.3174667377145566
2005-01-03,893.7100219726562,santa,2004,-0.24666945482357816
2005-01-04,886.9000244140625,santa,2004,-0.7619918531921899
2005-01-05,885.1900024414062,after,2004,-0.19280887648931433
2005-01-06,871.280029296875,after,2004,-1.5714110085028876
2005-01-07,870.8400268554688,after,2004,-0.0505006916962536
2005-01-10,874.1799926757812,after,2004,0.3835337969446462
2005-01-11,884.2899780273438,after,2004,1.1565107227650806
2005-01-12,880.030029296875,after,2004,-0.4817366289700309
2005-01-13,885.5399780273438,after,2004,0.6261091720780376
2005-01-14,905.0999755859375,else,2005,2.208821514999948
2005-01-17,923.0800170898438,else,2005,1.9865254655726305
2005-01-18,920.5700073242188,else,2005,-0.27191681318573524
2005-01-19,916.27001953125,else,2005,-0.4671005745089718
2005-01-20,909.3699951171875,else,2005,-0.7530557878115962
2005-01-21,919.6099853515625,else,2005,1.1260532334867124
2005-01-24,923.1099853515625,else,2005,0.38059612833172274
2005-01-25,915.0999755859375,else,2005,-0.8677199784134504
2005-01-26,927.0,else,2005,1.3004070300016046
2005-01-27,924.8699951171875,else,2005,-0.22977398951591343
2005-01-28,921.5900268554688,else,2005,-0.3546410067398864
2005-01-31,932.7000122070312,else,2005,1.2055236089598909
2005-02-01,923.6900024414062,else,2005,-0.9660136858264612
2005-02-02,921.4400024414062,else,2005,-0.24358821618216675
2005-02-03,928.7899780273438,else,2005,0.7976618734224061
2005-02-04,933.5499877929688,else,2005,0.5124958147949332
2005-02-07,949.1900024414062,else,2005,1.6753269619136812
2005-02-11,947.22998046875,else,2005,-0.2064941653003971
2005-02-14,964.7899780273438,else,2005,1.8538262006766226
2005-02-15,968.8800048828125,else,2005,0.4239292435262776
2005-02-16,971.5599975585938,else,2005,0.27660728493466014
2005-02-17,972.5599975585938,else,2005,0.10292725127762914
2005-02-18,984.0999755859375,else,2005,1.1865569277281107
2005-02-21,988.7100219726562,else,2005,0.46845305366194356
2005-02-22,977.7999877929688,else,2005,-1.1034614737615356
2005-02-23,968.4299926757812,else,2005,-0.9582731881943363
2005-02-24,987.0999755859375,else,2005,1.9278608728929392
2005-02-25,996.9500122070312,else,2005,0.9978762906206029
2005-02-28,1011.3599853515625,else,2005,1.445405784451581
2005-03-02,1007.47998046875,else,2005,-0.383642317177868
2005-03-03,1010.9199829101562,else,2005,0.3414462329867529
2005-03-04,1012.9600219726562,else,2005,0.2018002509582617
2005-03-07,1007.5,else,2005,-0.5390165311779382
2005-03-08,1000.280029296875,else,2005,-0.7166224022952861
2005-03-09,1008.7899780273438,else,2005,0.850756636264216
2005-03-10,998.6599731445312,else,2005,-1.0041738224463082
2005-03-11,1022.7899780273438,else,2005,2.4162383125092335
2005-03-14,1019.6900024414062,else,2005,-0.30309014094138664
2005-03-15,993.1300048828125,else,2005,-2.604712951485466
2005-03-16,993.1300048828125,else,2005,0.0
2005-03-17,980.0499877929688,else,2005,-1.3170498349193593
2005-03-18,979.719970703125,else,2005,-0.0336734956333129
2005-03-21,979.27001953125,else,2005,-0.04592650811763299
2005-03-22,980.4099731445312,else,2005,0.11640850741319042
2005-03-23,966.8099975585938,else,2005,-1.387172301227968
2005-03-24,956.3300170898438,else,2005,-1.0839751859428648
2005-03-25,965.2999877929688,else,2005,0.9379576655369481
2005-03-28,977.7000122070312,else,2005,1.2845772890159868
2005-03-29,958.9600219726562,else,2005,-1.9167423545461415
2005-03-30,955.4500122070312,else,2005,-0.36602253328607004
2005-03-31,965.6799926757812,else,2005,1.0706976124391199
2005-04-01,981.9000244140625,else,2005,1.6796487305631658
2005-04-04,982.5,else,2005,0.06110353101329569
2005-04-06,988.0,else,2005,0.5597964376590436
2005-04-07,988.9000244140625,else,2005,0.09109558846787102
2005-04-08,992.1699829101562,else,2005,0.3306662367645652
2005-04-11,985.9400024414062,else,2005,-0.6279146291522264
2005-04-12,981.7899780273438,else,2005,-0.42092058378665476
2005-04-13,981.3099975585938,else,2005,-0.04888830396440058
2005-04-14,953.9199829101562,else,2005,-2.7911684092265743
2005-04-15,947.219970703125,else,2005,-0.7023662704487288
2005-04-18,925.0,else,2005,-2.345808934605864
2005-04-19,932.4500122070312,else,2005,0.8054067250844676
2005-04-20,937.3599853515625,else,2005,0.5265669022739061
2005-04-21,939.1400146484375,else,2005,0.1898981527579613
2005-04-22,940.7899780273438,else,2005,0.17568875281328555
2005-04-25,946.1699829101562,else,2005,0.5718603523066079
2005-04-26,944.4600219726562,else,2005,-0.180724496484308
2005-04-27,930.1599731445312,else,2005,-1.5140978437877206
2005-04-28,917.72998046875,else,2005,-1.3363284848476153
2005-04-29,911.2999877929688,else,2005,-0.7006410177966549
2005-05-02,918.4199829101562,else,2005,0.7813009121651726
2005-05-03,913.8200073242188,else,2005,-0.5008575239578095
2005-05-04,929.3499755859375,else,2005,1.699455925373372
2005-05-06,940.8499755859375,else,2005,1.237424038532886
2005-05-09,935.2000122070312,else,2005,-0.6005169288958778
2005-05-10,934.280029296875,else,2005,-0.09837285052907152
2005-05-11,923.3800048828125,else,2005,-1.1666763788439005
2005-05-12,921.2100219726562,else,2005,-0.2350043209384478
2005-05-13,923.1900024414062,else,2005,0.21493258014173566
2005-05-16,929.0399780273438,else,2005,0.6336697289254678
2005-05-17,927.1599731445312,else,2005,-0.20235995514470417
2005-05-18,930.3599853515625,else,2005,0.3451413240131762
2005-05-19,952.0900268554688,else,2005,2.335659513096422
2005-05-20,952.1900024414062,else,2005,0.01050064417413843
2005-05-23,951.0499877929688,else,2005,-0.11972554275034852
2005-05-24,951.6099853515625,else,2005,0.0588820320468475
2005-05-25,941.2999877929688,else,2005,-1.0834267943063747
2005-05-26,943.9099731445312,else,2005,0.27727455491441955
2005-05-27,960.9099731445312,else,2005,1.8010192162041028
2005-05-30,969.0399780273438,else,2005,0.846073525099067
2005-05-31,970.2100219726562,else,2005,0.12074258769945168
2005-06-01,969.510009765625,else,2005,-0.07215058504631555
2005-06-02,970.8800048828125,else,2005,0.14130799098388547
2005-06-03,976.0900268554688,else,2005,0.5366288260602481
2005-06-07,970.8800048828125,else,2005,-0.5337644919332529
2005-06-08,976.219970703125,else,2005,0.5500129566430756
2005-06-09,987.5800170898438,else,2005,1.1636769096760702
2005-06-10,990.7899780273438,else,2005,0.325032998030772
2005-06-13,990.489990234375,else,2005,-0.03027763699890995
2005-06-14,983.75,else,2005,-0.6804703026610293
2005-06-15,1001.9400024414062,else,2005,1.8490472621505827
2005-06-16,1003.1400146484375,else,2005,0.11976886880524784
2005-06-17,1003.6799926757812,else,2005,0.05382877957800236
2005-06-20,994.6500244140625,else,2005,-0.8996859883243391
2005-06-21,989.989990234375,else,2005,-0.4685099346810606
2005-06-22,1002.1500244140625,else,2005,1.2282986999503587
2005-06-23,1010.7999877929688,else,2005,0.8631405646039481
2005-06-24,1002.4299926757812,else,2005,-0.8280565115026284
2005-06-27,991.1099853515625,else,2005,-1.1292566470404886
2005-06-28,994.739990234375,else,2005,0.36625651405630677
2005-06-29,999.0800170898438,else,2005,0.436297615263892
2005-06-30,1008.1599731445312,else,2005,0.9088317151148662
2005-07-01,1018.02001953125,else,2005,0.9780239891854059
2005-07-04,1021.7100219726562,else,2005,0.36246855372306097
2005-07-05,1018.8099975585938,else,2005,-0.2838402630585213
2005-07-06,1019.010009765625,else,2005,0.019631943886544434
2005-07-07,1026.8199462890625,else,2005,0.7664239260253947
2005-07-08,1021.9500122070312,else,2005,-0.47427342053796284
2005-07-11,1040.4300537109375,else,2005,1.8083116867914306
2005-07-12,1043.8800048828125,else,2005,0.3315889578131559
2005-07-13,1050.1600341796875,else,2005,0.6016045203950382
2005-07-14,1061.9300537109375,else,2005,1.12078341854287
2005-07-15,1059.5999755859375,else,2005,-0.21941917142823675
2005-07-18,1062.4300537109375,else,2005,0.26708929692405015
2005-07-19,1075.47998046875,else,2005,1.2283092625468006
2005-07-20,1074.4000244140625,else,2005,-0.1004161931695613
2005-07-21,1074.6500244140625,else,2005,0.0232688006626125
2005-07-22,1074.219970703125,else,2005,-0.040018024581722766
2005-07-25,1089.699951171875,else,2005,1.4410438169956574
2005-07-26,1090.5999755859375,else,2005,0.08259378309547483
2005-07-27,1093.030029296875,else,2005,0.2228180602729113
2005-07-28,1104.719970703125,else,2005,1.0694986498925196
2005-07-29,1111.2900390625,else,2005,0.5947270379472958
2005-08-01,1115.97998046875,else,2005,0.4220267654163834
2005-08-02,1118.8299560546875,else,2005,0.25537873759531315
2005-08-03,1117.1099853515625,else,2005,-0.1537294111421672
2005-08-04,1111.3900146484375,else,2005,-0.5120329043809324
2005-08-05,1089.3599853515625,else,2005,-1.9822050771118094
2005-08-08,1086.6400146484375,else,2005,-0.24968520412902429
2005-08-09,1099.77001953125,else,2005,1.2083122934747115
2005-08-10,1104.8599853515625,else,2005,0.4628209289140317
2005-08-11,1123.77001953125,else,2005,1.7115321787738003
2005-08-12,1130.219970703125,else,2005,0.5739565088740628
2005-08-16,1116.9300537109375,else,2005,-1.1758699489197388
2005-08-17,1113.25,else,2005,-0.32947933478114644
2005-08-18,1092.7099609375,else,2005,-1.8450517909274655
2005-08-19,1089.8800048828125,else,2005,-0.25898510637346606
2005-08-22,1116.6800537109375,else,2005,2.458990779540593
2005-08-23,1115.8399658203125,else,2005,-0.07523084950189496
2005-08-24,1094.2099609375,else,2005,-1.9384504539511793
2005-08-25,1097.2900390625,else,2005,0.28148876677753787
2005-08-26,1086.550048828125,else,2005,-0.9787740571809977
2005-08-29,1063.1600341796875,else,2005,-2.152686355650557
2005-08-30,1072.6099853515625,else,2005,0.8888550047092769
2005-08-31,1083.3299560546875,else,2005,0.9994285760458688
2005-09-01,1106.3699951171875,else,2005,2.1267794667478856
2005-09-02,1115.8299560546875,else,2005,0.8550449649981751
2005-09-05,1114.5,else,2005,-0.11918985034152785
2005-09-06,1122.6500244140625,else,2005,0.7312718182200584
2005-09-07,1142.989990234375,else,2005,1.8117815328003495
2005-09-08,1145.260009765625,else,2005,0.1986036230102517
2005-09-09,1152.5,else,2005,0.6321700026753474
2005-09-12,1158.3599853515625,else,2005,0.5084585988340606
2005-09-13,1158.1199951171875,else,2005,-0.020718104683337124
2005-09-14,1170.77001953125,else,2005,1.0922896131140947
2005-09-15,1169.5899658203125,else,2005,-0.10079295602478666
2005-09-16,1174.1300048828125,else,2005,0.38817356468305864
2005-09-20,1190.9300537109375,else,2005,1.4308508221627214
2005-09-21,1196.6700439453125,else,2005,0.4819754289086209
2005-09-22,1199.969970703125,else,2005,0.27575911793804586
2005-09-23,1175.8800048828125,else,2005,-2.00754738938983
2005-09-26,1206.4100341796875,else,2005,2.5963558500952333
2005-09-27,1209.6300048828125,else,2005,0.2669051658969801
2005-09-28,1228.5699462890625,else,2005,1.5657631945137584
2005-09-29,1231.219970703125,else,2005,0.2156999218536182
2005-09-30,1221.010009765625,else,2005,-0.8292556310363741
2005-10-04,1242.780029296875,else,2005,1.782951765926044
2005-10-05,1227.4000244140625,else,2005,-1.2375484414175908
2005-10-06,1202.489990234375,else,2005,-2.029495982092644
2005-10-07,1201.010009765625,else,2005,-0.12307632335979424
2005-10-10,1227.1800537109375,else,2005,2.17900298353213
2005-10-11,1244.27001953125,else,2005,1.3926208928048744
2005-10-12,1217.06005859375,else,2005,-2.1868212293462364
2005-10-13,1193.43994140625,else,2005,-1.9407519802097428
2005-10-14,1190.1700439453125,else,2005,-0.27398927650138516
2005-10-17,1176.3599853515625,else,2005,-1.1603433193437485
2005-10-18,1186.219970703125,else,2005,0.8381775540091896
2005-10-19,1153.1300048828125,else,2005,-2.7895303263777094
2005-10-20,1162.22998046875,else,2005,0.7891543492411612
2005-10-21,1183.47998046875,else,2005,1.8283816763554395
2005-10-24,1184.5999755859375,else,2005,0.09463574675288022
2005-10-25,1181.280029296875,else,2005,-0.2802588517208382
2005-10-26,1179.0,else,2005,-0.1930134464587674
2005-10-27,1166.3599853515625,else,2005,-1.0720962382050447
2005-10-28,1140.719970703125,else,2005,-2.1982934060198467
2005-10-31,1158.1099853515625,else,2005,1.5244770929817797
2005-11-01,1188.949951171875,else,2005,2.662956559428209
2005-11-02,1208.3800048828125,else,2005,1.6342196483364546
2005-11-03,1217.969970703125,else,2005,0.7936216903260185
2005-11-04,1221.97998046875,else,2005,0.3292371620057244
2005-11-07,1218.469970703125,else,2005,-0.2872395474333822
2005-11-08,1226.7099609375,else,2005,0.6762571448207355
2005-11-09,1227.5899658203125,else,2005,0.07173699658720167
2005-11-10,1234.4300537109375,else,2005,0.5571964647050676
2005-11-11,1256.1199951171875,else,2005,1.75708144346014
2005-11-14,1257.6300048828125,else,2005,0.12021222267735165
2005-11-15,1253.8599853515625,else,2005,-0.29977175453931304
2005-11-16,1267.1600341796875,else,2005,1.0607283894138897
2005-11-17,1269.3499755859375,else,2005,0.17282279642505394
2005-11-18,1272.25,else,2005,0.22846531451847785
2005-11-21,1268.800048828125,else,2005,-0.271169280556105
2005-11-22,1244.5,else,2005,-1.9151992349439761
2005-11-23,1282.02001953125,else,2005,3.0148669771996817
2005-11-24,1291.7099609375,else,2005,0.7558338605190507
2005-11-25,1293.219970703125,else,2005,0.1169000635815376
2005-11-28,1293.739990234375,else,2005,0.040211220289720906
2005-11-29,1279.3800048828125,else,2005,-1.109959146347561
2005-11-30,1297.43994140625,else,2005,1.4116162871477433
2005-12-01,1305.97998046875,else,2005,0.658222303010314
2005-12-02,1310.1199951171875,else,2005,0.3170044495591329
2005-12-05,1315.1500244140625,else,2005,0.3839365337237721
2005-12-06,1321.06005859375,else,2005,0.4493809884785316
2005-12-07,1324.75,else,2005,0.27931670344933934
2005-12-08,1324.199951171875,else,2005,-0.04152095324589933
2005-12-09,1317.4200439453125,else,2005,-0.5120002625406017
2005-12-12,1333.22998046875,else,2005,1.200068011421096
2005-12-13,1336.47998046875,else,2005,0.24376889566024573
2005-12-14,1334.27001953125,before,2005,-0.16535683061447148
2005-12-15,1337.6800537109375,before,2005,0.2555730196864836
2005-12-16,1321.0400390625,before,2005,-1.2439457852627345
2005-12-19,1339.4000244140625,before,2005,1.3898129359191769
2005-12-20,1341.0,before,2005,0.11945464810914075
2005-12-21,1354.1600341796875,before,2005,0.9813597449431333
2005-12-22,1350.8699951171875,before,2005,-0.24295792073740774
2005-12-23,1359.530029296875,santa,2005,0.6410708810610677
2005-12-26,1367.5699462890625,santa,2005,0.5913747264814528
2005-12-27,1373.550048828125,santa,2005,0.43727946459262146
2005-12-28,1368.1600341796875,santa,2005,-0.392414870723945
2005-12-29,1379.3699951171875,santa,2005,0.8193457386161063
2006-01-02,1389.27001953125,santa,2005,0.7177207311386713
2006-01-03,1394.8699951171875,santa,2005,0.40308762927361297
2006-01-04,1402.1099853515625,after,2005,0.5190440872424595
2006-01-05,1395.510009765625,after,2005,-0.47071739413385716
2006-01-06,1412.780029296875,after,2005,1.2375417883351725
2006-01-09,1408.3299560546875,after,2005,-0.3149869866437949
2006-01-10,1396.2900390625,after,2005,-0.854907398683491
2006-01-11,1394.0899658203125,after,2005,-0.15756563325944883
2006-01-12,1402.5799560546875,after,2005,0.6089987334052305
2006-01-13,1416.280029296875,else,2006,0.9767766310253334
2006-01-16,1421.7900390625,else,2006,0.38904804499435564
2006-01-17,1389.5799560546875,else,2006,-2.2654598866827858
2006-01-18,1352.9100341796875,else,2006,-2.638921331242694
2006-01-19,1360.6400146484375,else,2006,0.5713595341494404
2006-01-20,1324.780029296875,else,2006,-2.635523354120084
2006-01-23,1297.4300537109375,else,2006,-2.0644918387283884
2006-01-24,1326.8299560546875,else,2006,2.266010584513567
2006-01-25,1342.5899658203125,else,2006,1.1877942379660444
2006-01-26,1352.75,else,2006,0.7567488539570455
2006-01-27,1384.56005859375,else,2006,2.3515105225466737
2006-01-31,1399.8299560546875,else,2006,1.102869995863287
2006-02-01,1375.969970703125,else,2006,-1.7044916954634948
2006-02-02,1374.43994140625,else,2006,-0.11119641630646937
2006-02-03,1333.5,else,2006,-2.978663539445936
2006-02-06,1341.6400146484375,else,2006,0.6104247955333708
2006-02-07,1332.280029296875,else,2006,-0.6976525185122151
2006-02-08,1310.989990234375,else,2006,-1.5980153266829333
2006-02-09,1321.6600341796875,else,2006,0.8138920987035947
2006-02-10,1335.22998046875,else,2006,1.0267350103754236
2006-02-13,1320.7900390625,else,2006,-1.0814572483745954
2006-02-14,1328.2099609375,else,2006,0.5617790606799788
2006-02-15,1303.8399658203125,else,2006,-1.8347999061824716
2006-02-16,1314.3199462890625,else,2006,0.8037781279512046
2006-02-17,1332.72998046875,else,2006,1.4007269867331473
2006-02-20,1348.25,else,2006,1.1645284310173087
2006-02-21,1346.489990234375,else,2006,-0.13054031267383248
2006-02-22,1340.5799560546875,else,2006,-0.438921508704182
2006-02-23,1361.22998046875,else,2006,1.5403799169752874
2006-02-24,1365.8199462890625,else,2006,0.33719253073840605
2006-02-27,1374.8800048828125,else,2006,0.6633420912006915
2006-02-28,1371.5899658203125,else,2006,-0.2392964513859841
2006-03-02,1367.699951171875,else,2006,-0.2836135248416638
2006-03-03,1328.949951171875,else,2006,-2.8332237613080347
2006-03-06,1344.760009765625,else,2006,1.18966546330872
2006-03-07,1316.6700439453125,else,2006,-2.088846010910772
2006-03-08,1314.050048828125,else,2006,-0.19898646052103341
2006-03-09,1311.2099609375,else,2006,-0.21613239869804346
2006-03-10,1320.0699462890625,else,2006,0.675710650125616
2006-03-13,1338.280029296875,else,2006,1.3794786449766505
2006-03-14,1326.300048828125,else,2006,-0.895177407305725
2006-03-15,1333.97998046875,else,2006,0.5790493370946281
2006-03-16,1335.97998046875,else,2006,0.14992728746177075
2006-03-17,1341.1199951171875,else,2006,0.38473740052855643
2006-03-20,1346.68994140625,else,2006,0.4153205014720385
2006-03-21,1336.6500244140625,else,2006,-0.7455255054258147
2006-03-22,1309.8299560546875,else,2006,-2.006513886919048
2006-03-23,1312.260009765625,else,2006,0.18552436518226578
2006-03-24,1321.22998046875,else,2006,0.683551326442311
2006-03-27,1330.3399658203125,else,2006,0.6895079196076459
2006-03-28,1331.31005859375,else,2006,0.07292066677402342
2006-03-29,1332.719970703125,else,2006,0.10590411304067793
2006-03-30,1338.1400146484375,else,2006,0.4066903824104129
2006-03-31,1359.5999755859375,else,2006,1.6037156577473732
2006-04-03,1379.75,else,2006,1.4820553674530945
2006-04-04,1385.6400146484375,else,2006,0.4268899908271395
2006-04-05,1388.77001953125,else,2006,0.22588874813973536
2006-04-06,1397.0,else,2006,0.5926093127736065
2006-04-07,1402.3599853515625,else,2006,0.3836782642492764
2006-04-10,1398.2900390625,else,2006,-0.2902212221951084
2006-04-11,1386.0799560546875,else,2006,-0.8732153320636482
2006-04-12,1383.5899658203125,else,2006,-0.17964261177706442
2006-04-13,1405.719970703125,else,2006,1.5994626608680118
2006-04-14,1432.719970703125,else,2006,1.920723939526514
2006-04-17,1422.6300048828125,else,2006,-0.704252472683875
2006-04-18,1427.0,else,2006,0.30717720715778274
2006-04-19,1437.8399658203125,else,2006,0.7596332039462084
2006-04-20,1434.1500244140625,else,2006,-0.25663088340605045
2006-04-21,1451.31005859375,else,2006,1.1965299227811643
2006-04-24,1430.93994140625,else,2006,-1.4035675606932418
2006-04-25,1431.1500244140625,else,2006,0.014681469272992409
2006-04-26,1451.219970703125,else,2006,1.4023649475378708
2006-04-27,1452.530029296875,else,2006,0.09027291659411407
2006-04-28,1419.72998046875,else,2006,-2.25813223593061
2006-05-02,1434.9000244140625,else,2006,1.0685161371533303
2006-05-03,1435.1700439453125,else,2006,0.018818003112119897
2006-05-04,1441.02001953125,else,2006,0.4076155024707484
2006-05-08,1452.22998046875,else,2006,0.777918473412087
2006-05-09,1450.43994140625,else,2006,-0.12326140394940399
2006-05-10,1451.0899658203125,else,2006,0.04481567250775864
2006-05-11,1464.699951171875,else,2006,0.9379146484462586
2006-05-12,1445.199951171875,else,2006,-1.3313306922962953
2006-05-15,1413.97998046875,else,2006,-2.1602526818389034
2006-05-16,1382.1099853515625,else,2006,-2.253921240569634
2006-05-17,1401.469970703125,else,2006,1.4007557688426653
2006-05-18,1365.1500244140625,else,2006,-2.591560793189207
2006-05-19,1372.2900390625,else,2006,0.5230205120863696
2006-05-22,1338.5899658203125,else,2006,-2.4557544165525136
2006-05-23,1329.8599853515625,else,2006,-0.6521773427010658
2006-05-24,1333.3800048828125,else,2006,0.26469098777488487
2006-05-25,1295.760009765625,else,2006,-2.821400874426183
2006-05-26,1322.4300537109375,else,2006,2.058254904018564
2006-05-29,1329.219970703125,else,2006,0.5134424291957096
2006-05-30,1317.699951171875,else,2006,-0.8666751768073522
2006-06-01,1295.0899658203125,else,2006,-1.7158675107678878
2006-06-02,1309.0400390625,else,2006,1.0771509015091052
2006-06-05,1301.6199951171875,else,2006,-0.566830939000651
2006-06-07,1266.8399658203125,else,2006,-2.672057084813273
2006-06-08,1223.1300048828125,else,2006,-3.4503143346284237
2006-06-09,1235.6500244140625,else,2006,1.023604970957237
