,시가총액,티커,year,회사명,거래소코드,회계년도,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),1주당순이익(IFRS)(원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS연결)(백만원),계속영업이익(손실)(요약)(IFRS연결)(백만원)
8634,115080000000,004380,2012,삼익티에이치케이(주),004380,2011/12,10.5,4.52,2.38,1.03,4.66,2.01,0.93,0.4,1189.0,,,,,,
8635,114929160000,001460,2012,(주)비와이씨,001460,2011/12,5.48,4.16,0.49,0.37,5.98,4.54,0.74,0.57,43648.0,147606.0,169120.0,27007.0,202084.0,80984.0,27007.0
8636,113628739600,096760,2012,제이더블유홀딩스(주),096760,2011/12,83.51,34.49,1.45,0.6,403.75,166.77,4.72,1.95,56.0,495130.0,848163.0,-44727.0,516012.0,209957.0,-44727.0
8637,113256154025,005960,2012,동부건설(주),005960,2011/12,0.0,0.0,0.64,0.26,1.3,0.54,0.17,0.07,-8451.0,1215444.0,2148850.0,-169548.0,2349201.0,252015.0,-169548.0
8638,113116159380,001780,2012,(주)알루코,001780,2011/12,0.0,0.0,2.52,0.89,67.57,23.73,1.41,0.5,-34.0,218887.0,329271.0,-294.0,372925.0,44930.0,-294.0
8639,113100444720,012030,2012,(주)디비아이엔씨,012030,2011/12,0.0,0.0,0.92,0.38,0.0,0.0,0.42,0.17,-563.0,133657.0,430206.0,4798.0,511077.0,52265.0,4798.0
8640,112658225600,004540,2012,깨끗한나라(주),004540,2011/12,142.35,77.57,1.53,0.84,4.69,2.56,0.27,0.15,46.0,118550.0,337363.0,1187.0,587819.0,89504.0,1187.0
8641,112648536000,005560,2012,제이에스전선(주),005560,2011/12,0.0,0.0,1.2,0.61,0.0,0.0,0.26,0.14,-1072.0,127441.0,70432.0,-13771.0,533715.0,6305.0,-13771.0
8642,110810416500,067830,2012,(주)세이브존아이앤씨,067830,2011/12,7.6,4.73,0.53,0.33,2.0,1.24,0.78,0.49,455.0,76876.0,274524.0,16020.0,167179.0,99154.0,16020.0
8643,110133526430,002360,2012,(주)SH에너지화학,002360,2011/12,14.66,8.42,0.73,0.42,6.63,3.81,0.27,0.15,28.5,50355.0,39468.0,1801.0,173209.0,12420.0,1801.0
8644,110125713100,078000,2012,텔코웨어(주),078000,2011/12,13.85,10.2,1.05,0.77,5.23,3.85,1.44,1.06,870.0,74900.0,22744.0,5553.0,54875.0,18777.0,5553.0
8645,110062529280,023800,2012,인지컨트롤스(주),023800,2011/12,21.17,9.39,1.29,0.57,7.61,3.37,0.41,0.18,479.0,354729.0,417356.0,40174.0,974296.0,113496.0,40174.0
8646,109676247580,035000,2012,(주)에이치에스애드,035000,2011/12,76.16,56.08,1.98,1.46,33.38,24.58,11.39,8.38,150.0,342713.0,261393.0,7540.0,324079.0,96993.0,6765.0
8647,109626300000,058860,2012,(주)케이티아이에스,058860,2011/12,7.35,3.67,1.41,0.7,9.38,4.68,0.42,0.21,619.0,,,,,,
8648,108672000000,075180,2012,새론오토모티브(주),075180,2011/12,11.82,6.92,1.0,0.59,7.17,4.2,0.97,0.57,531.0,110907.0,50206.0,13613.0,163054.0,27861.0,13613.0
8649,108500000000,105840,2012,(주)우진,105840,2011/12,30.98,13.2,2.81,1.2,17.65,7.52,3.69,1.57,864.0,74462.0,22293.0,13447.0,81884.0,24355.0,13447.0
8650,108331280595,011150,2012,씨제이씨푸드(주),011150,2011/12,50.61,19.35,5.79,2.22,132.09,50.51,1.51,0.58,103.0,32314.0,47943.0,4067.0,135743.0,25732.0,4067.0
8651,107693973275,017040,2012,(주)광명전기,017040,2011/12,0.0,0.0,3.07,1.14,91.36,33.91,2.86,1.06,-2.0,70952.0,60950.0,-1825.0,92383.0,11281.0,-1825.0
8652,107400000000,000180,2012,성창기업지주(주),000180,2011/12,11.82,6.63,1.21,0.68,54.42,30.52,7.08,3.97,1411.0,70480.0,178122.0,13985.0,148547.0,31608.0,13985.0
8653,107325704700,003160,2012,(주)디아이,003160,2011/12,0.0,0.0,0.75,0.33,0.0,0.0,1.63,0.71,-109.0,81204.0,79493.0,-14371.0,87027.0,18780.0,-14371.0
8654,107041000000,136490,2012,(주)선진,136490,2011/12,,,,,,,,,,,,,,,
8655,105747367475,017900,2012,광전자(주),017900,2011/12,0.0,0.0,1.51,0.53,23.37,8.15,1.06,0.37,-886.0,133899.0,122804.0,-44009.0,389846.0,36538.0,-44009.0
8656,105549668590,014710,2012,사조씨푸드(주),014710,2011/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,68596.0,146848.0,17834.0,280805.0,37962.0,17834.0
8657,105100588800,015590,2012,케이아이비플러그에너지(주),015590,2011/12,0.0,0.0,4.23,1.91,0.0,0.0,1.02,0.46,-374.0,164845.0,218188.0,-20801.0,252763.0,-16851.0,-20801.0
8658,104997447840,006490,2012,(주)인스코비,006490,2011/12,0.0,0.0,5.04,1.91,0.0,0.0,10.1,3.84,-96.0,,,,,,
8659,104618650000,058850,2012,(주)케이티씨에스,058850,2011/12,6.42,4.44,1.16,0.8,11.39,7.88,0.33,0.23,430.0,,,,,,
8660,104544000000,035150,2012,(주)백산,035150,2011/12,30.18,11.87,1.8,0.71,13.01,5.12,0.94,0.37,199.0,83748.0,69910.0,5616.0,178132.0,29437.0,5616.0
8661,103602444300,002300,2012,한국제지(주),002300,2011/12,17.12,9.9,0.29,0.17,1.92,1.11,0.21,0.12,1607.0,,,,,,
8662,102804864000,085310,2012,(주)엔케이,085310,2011/12,378.7,91.97,3.12,0.76,0.0,0.0,2.24,0.54,36.0,225701.0,280123.0,-1054.0,264972.0,45988.0,-1054.0
8663,102534201000,079430,2012,(주)현대리바트,079430,2011/12,25.24,16.11,0.89,0.57,19.97,12.75,0.33,0.21,388.0,175781.0,154787.0,7005.0,521165.0,93826.0,7005.0
8664,102375000000,012610,2012,(주)경인양행,012610,2011/12,59.44,25.35,1.06,0.45,16.54,7.05,1.29,0.55,76.0,166259.0,143304.0,2886.0,233095.0,34276.0,2886.0
8665,101526716400,009200,2012,무림페이퍼(주),009200,2011/12,0.0,0.0,1.09,0.31,12.11,3.4,0.59,0.17,-512.0,589071.0,1604054.0,-1019.0,1028407.0,156794.0,-1019.0
8666,100211663300,007120,2012,(주)미래아이앤지,007120,2011/12,15.03,6.79,0.98,0.44,7.86,3.55,1.07,0.48,71.0,11833.0,17297.0,1581.0,25734.0,8354.0,1581.0
8667,99748024400,013870,2012,지엠비코리아(주),013870,2011/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,158968.0,180261.0,25832.0,437751.0,64766.0,25832.0
8668,99489573150,005880,2012,대한해운(주),005880,2011/12,0.0,0.0,14.68,2.02,0.0,0.0,0.82,0.11,-228113.0,323567.0,1624593.0,-1154757.0,800866.0,-121988.0,-1154757.0
8669,99119637000,044450,2012,(주)케이에스에스해운,044450,2011/12,2.72,1.51,0.5,0.28,6.76,3.75,0.68,0.38,2153.0,22876.0,156548.0,24134.0,98397.0,22612.0,24134.0
8670,98550000000,144620,2012,코오롱머티리얼(주),144620,2011/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083.0,,,,,,
8671,98030468820,006220,2012,(주)제주은행,006220,2011/12,,,,,,,,,,,,,,,
8672,97624025000,015890,2012,태경산업(주),015890,2011/12,16.24,8.82,0.97,0.53,20.09,10.91,1.02,0.56,299.0,204502.0,162319.0,25588.0,400324.0,98339.0,25588.0
8673,97440000000,000390,2012,삼화페인트공업(주),000390,2011/12,9.22,6.36,0.5,0.35,3.01,2.08,0.25,0.17,513.0,216668.0,192496.0,12956.0,416801.0,74125.0,12956.0
8674,97255825200,012160,2012,(주)영흥,012160,2011/12,122.86,10.86,4.6,0.41,333.72,29.49,5.87,0.52,112.0,102498.0,83832.0,12378.0,176455.0,25311.0,12378.0
8675,96350219840,025560,2012,미래산업(주),025560,2011/12,0.0,0.0,5.01,1.98,0.0,0.0,2.04,0.81,-78.0,48077.0,75384.0,-18216.0,73769.0,12378.0,-18216.0
8676,95263000000,092200,2012,(주)디아이씨,092200,2011/12,24.98,12.34,1.77,0.88,0.0,0.0,0.73,0.36,438.0,223281.0,362648.0,9198.0,519146.0,70382.0,9198.0
8677,94638156800,003650,2012,미창석유공업(주),003650,2011/12,5.15,3.49,0.74,0.5,0.0,0.0,0.27,0.18,12134.0,,,,,,
8678,94526996900,001530,2012,디아이동일(주),001530,2011/12,124.46,78.8,0.32,0.2,0.0,0.0,0.52,0.33,718.0,330104.0,390465.0,17392.0,816062.0,187156.0,17392.0
8679,94490000000,000850,2012,화천기공(주),000850,2011/12,8.61,3.99,0.86,0.4,19.56,9.07,0.69,0.32,8802.0,137356.0,103483.0,27028.0,252082.0,44507.0,27028.0
8680,94300000000,083420,2012,그린케미칼(주),083420,2011/12,8.41,4.37,1.06,0.55,4.24,2.2,0.52,0.27,547.0,,,,,,
8681,94017475734,003060,2012,(주)에이프로젠바이오로직스,003060,2011/12,0.0,0.0,2.14,0.77,0.0,0.0,3.51,1.27,-142.0,64973.0,42845.0,-4560.0,50123.0,24767.0,-4560.0
8682,92700000000,119650,2012,케이씨코트렐(주),119650,2011/12,14.49,7.77,2.66,1.43,10.48,5.62,0.72,0.38,1705.0,,,,,,
8683,91943668700,000500,2012,가온전선(주),000500,2011/12,0.0,0.0,0.41,0.22,0.0,0.0,0.1,0.06,-3061.0,293854.0,249876.0,-12724.0,1032657.0,37604.0,-12724.0
8684,91896528150,021050,2012,(주)서원,021050,2011/12,25.38,12.84,1.43,0.72,0.0,0.0,0.34,0.17,199.0,224819.0,247406.0,-4737.0,708759.0,23983.0,-4737.0
8685,91639156103,092220,2012,(주)케이이씨,092220,2011/12,0.0,0.0,1.4,0.56,0.0,0.0,0.65,0.26,-212.0,203687.0,312531.0,-40258.0,301821.0,14655.0,-40258.0
8686,91337537515,002450,2012,(주)삼익악기,002450,2011/12,53.41,22.78,1.25,0.53,31.61,13.48,1.64,0.7,47.0,146591.0,207226.0,1798.0,164701.0,41664.0,1798.0
8687,91309500000,006980,2012,(주)우성,006980,2011/12,17.72,5.91,0.73,0.24,5.38,1.79,0.34,0.11,244.0,184312.0,116574.0,13817.0,381533.0,58305.0,13817.0
8688,91229066000,002310,2012,아세아제지(주),002310,2011/12,18.09,11.14,0.35,0.22,3.61,2.22,0.25,0.16,686.0,156646.0,237540.0,3660.0,517301.0,51424.0,3660.0
8689,91168000000,007700,2012,(주)에프앤에프홀딩스,007700,2011/12,8.3,4.56,0.96,0.53,26.48,14.56,0.7,0.39,1197.0,76098.0,34792.0,19692.0,218168.0,132666.0,19692.0
8690,91100000000,090350,2012,(주)노루페인트,090350,2011/12,16.58,10.12,0.39,0.24,3.46,2.11,0.23,0.14,242.0,192159.0,266162.0,8856.0,387059.0,73574.0,8856.0
8691,90840335950,009270,2012,(주)신원,009270,2011/12,17.18,10.17,0.57,0.34,0.0,0.0,0.21,0.13,111.0,219306.0,217223.0,338.0,535688.0,183405.0,338.0
8692,90630000000,025850,2012,한화화인케미칼(주),025850,2011/12,0.0,0.0,1.71,0.45,0.0,0.0,1.09,0.29,-4813.0,,,,,,
8693,89987398500,004980,2012,성신양회(주),004980,2011/12,0.0,0.0,0.32,0.14,0.0,0.0,0.21,0.09,-1960.0,265163.0,815684.0,-37314.0,485854.0,38602.0,-37314.0
8694,89780400000,004250,2012,엔피씨(주),004250,2011/12,10.37,6.16,1.15,0.68,10.85,6.45,0.54,0.32,343.0,109717.0,119195.0,13422.0,271004.0,42828.0,13422.0
8695,89400000000,058430,2012,포스코스틸리온(주),058430,2011/12,0.0,0.0,0.9,0.47,0.0,0.0,0.2,0.11,-4119.0,,,,,,
8696,88580000000,035510,2012,(주)신세계아이앤씨,035510,2011/12,7.16,4.36,0.99,0.6,26.63,16.22,0.36,0.22,9969.0,,,,,,
8697,88517698650,102280,2012,(주)쌍방울,102280,2011/12,31.34,8.55,2.31,0.63,86.71,23.65,1.12,0.3,64.0,84173.0,52095.0,6045.0,158821.0,43930.0,6045.0
8698,88331994570,015860,2012,일진홀딩스(주),015860,2011/12,41.79,15.17,0.82,0.3,1025.28,372.21,42.08,15.28,107.0,380313.0,589983.0,-14563.0,1125968.0,125224.0,-14563.0
8699,88318090800,005190,2012,(주)동성화학,005190,2011/12,26.27,2.35,2.36,0.21,12.29,1.1,0.85,0.08,1130.0,,,,,,
8700,88000000000,034590,2012,인천도시가스(주),034590,2011/12,8.35,6.68,0.76,0.61,4.43,3.55,0.15,0.12,2913.0,,,,,,
8701,87570000000,005800,2012,(주)신영와코루,005800,2011/09,6.52,5.1,0.43,0.33,8.68,6.79,0.54,0.42,17651.0,98245.0,30989.0,17536.0,192451.0,113852.0,17536.0
8702,87476131980,100250,2012,(주)진양홀딩스,100250,2011/12,12.81,6.71,0.65,0.34,14.94,7.82,14.5,7.59,151.0,107626.0,158805.0,16334.0,266247.0,42538.0,16334.0
8703,87216426600,010820,2012,퍼스텍(주),010820,2011/12,103.3,43.21,2.57,1.07,31.9,13.34,1.82,0.76,30.9,38257.0,47813.0,2748.0,83953.0,9572.0,2748.0
8704,86994000000,079660,2012,(주)사조해표,079660,2011/12,441.32,187.59,1.28,0.55,0.0,0.0,0.28,0.12,47.0,163830.0,207495.0,2760.0,540676.0,67488.0,2760.0
8705,86384530750,008600,2012,(주)윌비스,008600,2011/12,72.29,10.45,1.54,0.22,21.69,3.14,1.19,0.17,62.0,170492.0,124477.0,2925.0,250636.0,48132.0,2925.0
8706,85680000000,047400,2012,유니온머티리얼(주),047400,2011/12,118.57,9.17,9.0,0.7,140.07,10.83,8.41,0.65,151.0,59114.0,48284.0,6304.0,89123.0,21062.0,6304.0
8707,85513750050,017550,2012,(주)수산중공업,017550,2011/12,8.08,4.12,1.69,0.86,7.81,3.98,0.91,0.46,261.0,70748.0,46689.0,12367.0,126080.0,41290.0,12367.0
8708,85499016750,009770,2012,삼정펄프(주),009770,2011/12,4.66,3.02,0.63,0.41,4.33,2.81,0.48,0.31,10550.0,,,,,,
8709,85491585000,005430,2012,한국공항(주),005430,2011/12,0.0,0.0,0.68,0.39,9.17,5.29,0.41,0.24,-6612.0,148335.0,119284.0,-14541.0,421603.0,56223.0,-14541.0
8710,85109856250,007590,2012,(주)동방아그로,007590,2011/12,15.92,13.36,0.92,0.77,6.58,5.52,0.95,0.8,503.0,117559.0,36817.0,6353.0,104135.0,31135.0,6353.0
8711,84388703520,000800,2012,경남기업(주),000800,2011/12,12.59,5.34,0.38,0.16,3.35,1.42,0.17,0.07,1215.0,1065298.0,2037997.0,78904.0,1413244.0,31480.0,78904.0
8712,84263097000,128820,2012,대성산업(주),128820,2011/12,0.0,0.0,0.44,0.22,4.46,2.25,0.22,0.11,-11601.0,569248.0,1716011.0,-58456.0,1276500.0,133949.0,-58456.0
8713,83550950000,002920,2012,유성기업(주),002920,2011/12,15.53,6.2,0.84,0.34,12.09,4.83,0.49,0.19,343.0,140271.0,130541.0,19041.0,279717.0,27491.0,19041.0
8714,83531200000,003830,2012,대한화섬(주),003830,2011/12,13.22,7.61,0.48,0.28,75.25,43.29,0.69,0.4,10865.0,,,,,,
8715,83499183040,001750,2012,한양증권(주),001750,2011/03,,,,,,,,,,,,,,,
8716,83013349500,004840,2012,(주)디알비동일,004840,2011/12,11.48,4.42,1.22,0.47,10.41,4.01,0.74,0.29,1057.0,249262.0,295097.0,28176.0,505920.0,100958.0,28176.0
8717,82309805000,000970,2012,한국주철관공업(주),000970,2011/03,39.74,25.96,0.59,0.39,129.97,84.91,0.96,0.62,140.0,185746.0,131606.0,830.0,268256.0,71070.0,830.0
8718,81500000000,015230,2012,대창단조(주),015230,2011/12,4.89,2.39,1.47,0.72,3.66,1.78,0.28,0.14,9767.0,97124.0,65139.0,22719.0,368345.0,45883.0,22719.0
8719,81360606600,004140,2012,(주)동방,004140,2011/12,36.26,13.17,0.89,0.32,3.29,1.2,0.24,0.09,145.0,179973.0,462237.0,776.0,585509.0,59331.0,776.0
8720,80920871950,002210,2012,동성제약(주),002210,2011/12,19.85,11.26,0.63,0.36,0.0,0.0,0.47,0.27,106.0,75048.0,64376.0,1701.0,78442.0,45421.0,1701.0
8721,80467762500,003960,2012,(주)사조대림,003960,2011/12,26.68,11.42,1.32,0.57,0.0,0.0,0.5,0.21,1145.0,132989.0,207877.0,9758.0,418703.0,78335.0,9758.0
8722,80451958600,001620,2012,케이비아이동국실업(주),001620,2011/12,6.58,3.3,0.55,0.27,1.73,0.87,0.25,0.13,341.0,120917.0,145641.0,21970.0,342579.0,31051.0,21970.0
8723,80171332120,014160,2012,대영포장(주),014160,2011/12,0.0,0.0,0.51,0.32,0.0,0.0,0.22,0.14,-18.0,,,,,,
8724,79537726200,016590,2012,신대양제지(주),016590,2011/12,6.19,3.57,0.35,0.2,3.19,1.84,0.23,0.13,3217.0,114371.0,196182.0,11954.0,394569.0,46469.0,11954.0
8725,79055000000,012200,2012,계양전기(주),012200,2011/12,17.19,8.37,1.09,0.53,28.62,13.94,0.65,0.32,257.0,113330.0,32012.0,6618.0,234655.0,39992.0,6618.0
8726,79014936000,041650,2012,상신브레이크(주),041650,2011/12,18.63,8.92,1.98,0.95,8.21,3.93,0.62,0.3,348.0,115775.0,138908.0,7442.0,256005.0,48800.0,7442.0
8727,78877294650,003560,2012,(주)아이에이치큐,003560,2011/12,244.09,59.9,9.17,2.25,22.91,5.62,4.1,1.01,20.0,40888.0,26653.0,2144.0,49170.0,5053.0,2144.0
8728,78455000000,002710,2012,(주)TCC스틸,002710,2011/12,19.99,9.84,0.69,0.34,0.0,0.0,0.3,0.15,468.0,183481.0,228888.0,4558.0,514424.0,42150.0,4558.0
8729,77220000000,090370,2012,(주)메타랩스,090370,2011/12,97.33,52.73,1.07,0.58,0.0,0.0,0.57,0.31,78.0,124085.0,101402.0,478.0,151703.0,97005.0,478.0
8730,76178068500,002900,2012,티와이엠(주),002900,2011/12,73.89,30.41,1.39,0.57,0.0,0.0,0.64,0.26,432.0,191849.0,183683.0,-6620.0,336738.0,69582.0,-6620.0
8731,74603529000,010100,2012,한국무브넥스(주),010100,2011/12,47.46,23.78,0.78,0.39,9.12,4.57,0.24,0.12,496.0,397116.0,351839.0,8745.0,972447.0,61764.0,8745.0
8732,74434635000,081000,2012,일진다이아몬드(주),081000,2011/12,15.51,7.83,2.85,1.44,7.46,3.77,1.91,0.97,983.0,68808.0,55964.0,12002.0,91987.0,30006.0,12002.0
8733,74285923250,025750,2012,(주)한솔홈데코,025750,2011/12,9.81,4.91,0.77,0.39,40.01,20.03,0.45,0.23,145.0,88762.0,161865.0,9589.0,172508.0,21381.0,9589.0
8734,73624950000,019300,2012,태림페이퍼(주),019300,2011/12,5.72,2.89,0.67,0.34,4.12,2.08,0.36,0.18,384.0,115279.0,325949.0,24953.0,241909.0,30165.0,24953.0
8735,73199927776,001020,2012,페이퍼코리아(주),001020,2011/12,0.0,0.0,12.34,0.38,0.0,0.0,6.55,0.2,-272.0,119649.0,299892.0,-27799.0,247106.0,14170.0,-27799.0
8736,72353863600,014280,2012,금강공업(주),014280,2011/12,44.24,20.88,0.53,0.25,2.71,1.28,0.31,0.14,446.0,159695.0,238402.0,210.0,305228.0,41794.0,210.0
8737,72251037630,013580,2012,계룡건설산업(주),013580,2011/12,36.14,19.53,0.45,0.24,1.25,0.67,0.16,0.08,622.0,1138534.0,1047623.0,11854.0,1742433.0,132775.0,11854.0
8738,71482311000,014530,2012,극동유화(주),014530,2011/12,7.66,4.77,0.79,0.49,0.0,0.0,0.22,0.14,2765.0,,,,,,
8739,71340137050,013520,2012,(주)화승코퍼레이션,013520,2011/12,19.72,8.69,0.87,0.38,12.77,5.63,0.3,0.13,1602.0,501137.0,732297.0,24572.0,1348515.0,182972.0,24572.0
8740,71220213680,010040,2012,한국내화(주),010040,2011/12,4.63,3.03,0.87,0.57,1.4,0.92,0.26,0.17,824.0,,,,,,
8741,71036575500,011000,2012,진원생명과학(주),011000,2011/12,0.0,0.0,3.54,1.45,0.0,0.0,5.51,2.26,-60.0,22371.0,6668.0,-4937.0,27737.0,4443.0,-4937.0
8742,70992000000,018470,2012,조일알미늄(주),018470,2011/12,8.52,4.96,0.55,0.32,7.05,4.11,0.23,0.13,1531.0,,,,,,
8743,70560926100,009280,2012,(주)다함이텍,009280,2011/12,8.05,4.95,0.37,0.23,0.0,0.0,15.99,9.84,3580.0,215630.0,16148.0,13195.0,10166.0,1807.0,13195.0
8744,69897272420,004740,2012,(주)보루네오가구,004740,2011/12,0.0,0.0,0.6,0.24,0.0,0.0,0.27,0.11,-60.0,,,,,,
8745,69305141250,002100,2012,(주)경농,002100,2011/12,29.5,18.43,0.66,0.41,6.52,4.07,0.77,0.48,182.0,94364.0,30788.0,510.0,121254.0,42034.0,510.0
8746,69000000000,002200,2012,한국수출포장공업(주),002200,2011/12,6.26,4.35,0.28,0.2,6.97,4.84,0.21,0.15,2093.0,76193.0,100079.0,8563.0,248244.0,33244.0,8563.0
8747,68880269880,072130,2012,유엔젤(주),072130,2011/12,36.53,20.41,0.86,0.48,31.59,17.65,1.49,0.83,157.0,55243.0,10612.0,830.0,49530.0,21164.0,830.0
8748,68331223680,005070,2012,코스모신소재(주),005070,2011/12,632.0,302.32,1.35,0.65,0.0,0.0,0.88,0.42,16.0,,,,,,
8749,68160000000,004080,2012,(주)신흥,004080,2011/12,30.97,23.46,1.36,1.03,0.0,0.0,0.6,0.46,342.0,58890.0,64225.0,2855.0,169282.0,34310.0,2855.0
8750,68074800000,007980,2012,태평양물산(주),007980,2011/12,10.43,5.42,0.44,0.23,0.0,0.0,0.11,0.06,2374.0,151120.0,213046.0,3311.0,469368.0,62846.0,3311.0
8751,68066658840,000910,2012,(주)유니온,000910,2011/12,28.93,8.42,1.07,0.31,30.11,8.76,1.87,0.54,585.0,62055.0,95988.0,8413.0,132491.0,22081.0,8413.0
8752,67440000000,069640,2012,한세엠케이(주),069640,2011/12,11.97,6.02,1.26,0.63,0.0,0.0,0.67,0.33,1920.0,122809.0,49094.0,13140.0,245443.0,151837.0,13140.0
8753,67277974890,004960,2012,한신공영(주),004960,2011/12,0.0,0.0,0.45,0.2,0.0,0.0,0.17,0.07,-112.0,994229.0,969591.0,1893.0,847244.0,77632.0,1893.0
8754,66896594600,002820,2012,(주)선앤엘,002820,2011/12,54.74,5.83,1.7,0.18,36.37,3.87,1.79,0.19,840.0,231078.0,222495.0,5937.0,338092.0,30906.0,5937.0
8755,66612051060,003280,2012,흥아해운(주),003280,2011/12,0.0,0.0,1.0,0.41,21.62,8.77,0.16,0.06,-329.0,130180.0,417685.0,-20205.0,684332.0,17374.0,-20205.0
8756,66284337675,008080,2012,(주)에스와이코퍼레이션,008080,2011/12,0.0,0.0,2.55,1.28,12.77,6.38,2.45,1.23,-219.0,51100.0,40674.0,-21215.0,120962.0,22197.0,-21215.0
8757,65510141600,009440,2012,케이씨그린홀딩스(주),009440,2011/12,19.96,9.49,0.93,0.44,15.41,7.33,5.99,2.85,203.0,191345.0,250982.0,19271.0,320437.0,55846.0,19271.0
8758,64968750000,001820,2012,삼화콘덴서공업(주),001820,2011/12,151.6,59.7,2.94,1.16,12.8,5.04,1.12,0.44,87.0,56858.0,81371.0,3291.0,165481.0,24694.0,3291.0
8759,64584189150,063160,2012,(주)종근당바이오,063160,2011/12,9.98,5.58,0.93,0.52,8.41,4.7,0.99,0.55,2129.0,,,,,,
8760,64536326400,024070,2012,(주)위스컴,024070,2011/12,7.24,5.84,0.61,0.5,12.24,9.88,0.39,0.32,616.0,87669.0,19177.0,9415.0,182816.0,17358.0,9415.0
8761,64200000000,002170,2012,삼양통상(주),002170,2011/12,7.11,5.76,0.36,0.29,14.73,11.93,0.46,0.37,3438.0,148176.0,41899.0,11816.0,163950.0,17637.0,11816.0
8762,64038220040,069460,2012,(주)대호에이엘,069460,2011/12,15.58,6.55,3.02,1.27,14.79,6.21,0.74,0.31,311.0,77624.0,92082.0,4471.0,179348.0,17248.0,4471.0
8763,62955375000,006570,2012,대림통상(주),006570,2011/12,0.0,0.0,0.57,0.37,51.74,33.35,0.58,0.37,-12.0,113784.0,119323.0,-2034.0,174220.0,27143.0,-2034.0
8764,62042500000,001080,2012,만호제강(주),001080,2011/06,6.46,4.98,0.42,0.32,28.03,21.6,0.38,0.29,3882.0,135362.0,46228.0,13254.0,221849.0,38066.0,13254.0
8765,61526100285,009310,2012,참엔지니어링(주),009310,2011/12,7.8,3.5,1.36,0.61,17.32,7.77,0.71,0.32,624.0,116025.0,106045.0,15495.0,211373.0,45703.0,15495.0
8766,61500548340,007110,2012,(주)일신석재,007110,2011/12,270.93,78.83,3.41,0.99,0.0,0.0,3.17,0.92,9.0,,,,,,
8767,60948568300,016570,2012,(주)태평양제약,016570,2011/12,98.33,60.43,0.86,0.53,4.31,2.65,0.52,0.32,311.0,,,,,,
8768,60759348720,008250,2012,이건산업(주),008250,2011/12,0.0,0.0,0.77,0.37,3.3,1.59,0.43,0.21,-542.0,131611.0,250687.0,-3950.0,220059.0,36774.0,-3950.0
8769,60078486902,002630,2012,(주)오리엔트바이오,002630,2011/03,47.15,25.82,2.37,1.3,67.94,37.22,5.1,2.8,28.0,56974.0,23365.0,2724.0,47565.0,11801.0,2753.0
8770,59800000000,014440,2012,영보화학(주),014440,2011/12,15.67,7.29,1.06,0.49,10.59,4.93,0.83,0.39,281.0,51431.0,52585.0,6204.0,130735.0,28212.0,6204.0
8771,59120432235,012170,2012,(주)아센디오,012170,2011/12,6.3,1.12,3.97,0.7,0.0,0.0,1.12,0.2,1128.0,,,,,,
8772,58954641226,000040,2012,케이알모터스(주),000040,2011/12,76.58,29.56,1.77,0.68,0.0,0.0,1.03,0.4,14.0,73022.0,64573.0,1905.0,127720.0,15464.0,1905.0
8773,58648329100,010050,2012,우리종합금융(주),010050,2011/03,,,,,,,,,,,,,,,
8774,58590723940,006660,2012,삼성공조(주),006660,2011/12,15.7,10.83,0.45,0.31,6.57,4.53,0.65,0.45,561.0,185951.0,96689.0,6530.0,167403.0,20148.0,6530.0
8775,58540199850,009380,2012,아세아페이퍼텍(주),009380,2011/12,22.69,15.94,0.32,0.23,3.54,2.48,0.35,0.24,460.0,79389.0,80389.0,6392.0,272338.0,20636.0,6392.0
8776,57799889905,011930,2012,(주)신성이엔지,011930,2011/12,0.0,0.0,2.66,0.73,0.0,0.0,2.07,0.57,0.0,,,,,,
8777,57457508000,134380,2012,미원화학(주),134380,2011/12,,,,,,,,,,,,,,,
8778,57300602450,005620,2012,(주)대성합동지주,005620,2011/12,32.27,16.48,0.39,0.2,0.0,0.0,5.83,2.98,3744.0,875736.0,2348871.0,-41673.0,1716371.0,267721.0,-41673.0
8779,55941609800,001380,2012,(주)에스지글로벌,001380,2011/12,62.43,27.36,0.7,0.31,0.0,0.0,1.15,0.5,28.0,40193.0,58069.0,302.0,90556.0,8742.0,302.0
8780,55778519880,025530,2012,(주)에스제이엠홀딩스,025530,2011/12,8.6,4.51,0.72,0.38,10.56,5.54,10.47,5.49,647.0,157428.0,44400.0,23513.0,177303.0,49954.0,23513.0
8781,55420082270,008350,2012,(주)남선알미늄,008350,2011/12,0.0,0.0,3.49,1.17,0.0,0.0,0.5,0.17,0.0,131048.0,185341.0,24748.0,302411.0,26277.0,24748.0
