,year,회사명,거래소코드,회계년도,PER(최고),PER(최저),1주당순이익(원)
12182,2017,에스케이증권(주),001510,2016/12,,,
12183,2017,(주)광주신세계,037710,2016/12,9.97,8.15,28471.0
12184,2017,국도화학(주),007690,2016/12,20.29,14.29,3548.35
12185,2017,(주)선진,136490,2016/12,9.61,7.92,3247.0
12186,2017,(주)종근당홀딩스,001630,2016/12,65.68,27.5,2332.0
12187,2017,아세아시멘트(주),183190,2016/12,10.47,6.57,10555.0
12188,2017,이연제약(주),102460,2016/12,48.13,25.11,914.0
12189,2017,대상홀딩스(주),084690,2016/12,95.53,47.52,201.0
12190,2017,일성신약(주),003120,2016/12,122.54,90.36,2245.0
12191,2017,(주)HJ중공업,097230,2016/12,0.0,0.0,-3215.0
12192,2017,(주)휴비스,079980,2016/12,29.56,22.56,325.0
12193,2017,(주)시알홀딩스,000480,2016/12,34.47,29.03,3396.0
12194,2017,한국철강(주),104700,2016/12,10.47,6.84,5056.0
12195,2017,(주)에이프로젠바이오로직스,003060,2016/12,0.0,0.0,-65.0
12196,2017,흥국화재해상보험(주),000540,2016/12,,,
12197,2017,한국유리공업(주),002000,2016/12,11.32,8.24,2706.0
12198,2017,사조산업(주),007160,2016/12,21.62,16.71,3400.0
12199,2017,금호건설(주),002990,2016/12,4.48,2.29,3384.0
12200,2017,유진투자증권(주),001200,2016/12,,,
12201,2017,케이피엑스케미칼(주),025000,2016/12,10.87,6.97,6257.0
12202,2017,코리아오토글라스(주),152330,2016/12,11.59,6.66,2101.0
12203,2017,알보젠코리아(주),002250,2016/12,56.92,24.39,732.0
12204,2017,(주)케이씨,029460,2016/12,15.14,8.27,1278.0
12205,2017,제이더블유생명과학(주),234080,2016/12,24.39,12.83,1761.0
12206,2017,한솔제지(주),213500,2016/12,12.86,9.17,2033.0
12207,2017,파미셀(주),005690,2016/12,0.0,0.0,-12.0
12208,2017,(주)신성이엔지,011930,2016/12,21.29,9.74,153.0
12209,2017,교보증권(주),030610,2016/12,,,
12210,2017,AJ네트웍스(주),095570,2016/12,142.68,78.89,341.0
12211,2017,(주)아이마켓코리아,122900,2016/12,40.48,15.67,664.0
12212,2017,현대차증권(주),001500,2016/12,,,
12213,2017,(주)디엔오토모티브,007340,2016/12,30.79,20.77,1097.0
12214,2017,코스맥스비티아이(주),044820,2016/12,126.57,44.92,637.0
12215,2017,(주)토니모리,214420,2016/12,51.56,17.96,1106.0
12216,2017,(주)코리아써키트,007810,2016/12,35.82,21.52,348.0
12217,2017,(주)한진,002320,2016/12,7.34,3.55,7492.0
12218,2017,(주)모토닉,009680,2016/12,22.3,16.17,732.0
12219,2017,(주)카프로,006380,2016/12,0.0,0.0,-191.0
12220,2017,케이지케미칼(주),001390,2016/12,17.24,13.09,995.0
12221,2017,(주)경보제약,214390,2016/12,42.9,21.92,531.0
12222,2017,코오롱플라스틱(주),138490,2016/12,20.27,11.86,503.0
12223,2017,삼영무역(주),002810,2016/12,25.57,16.79,988.0
12224,2017,(주)삼양패키징,272550,2016/12,0.0,0.0,1704.0
12225,2017,무림피앤피(주),009580,2016/12,0.0,0.0,-11.0
12226,2017,대한제분(주),001130,2016/12,16.68,13.42,12224.0
12227,2017,해성디에스(주),195870,2016/12,23.99,11.82,1192.0
12228,2017,(주)에이블씨엔씨,078520,2016/12,34.85,17.04,1116.0
12229,2017,진흥기업(주),002780,2016/12,0.0,0.0,-493.0
12230,2017,한국화장품(주),123690,2016/12,27.07,12.79,652.0
12231,2017,케이피엑스홀딩스(주),092230,2016/12,27.12,21.43,2616.0
12232,2017,(주)벽산,007210,2016/12,28.32,12.25,392.0
12233,2017,KISCO홀딩스(주),001940,2016/12,22.18,16.96,3866.0
12234,2017,동화약품(주),000020,2016/12,12.71,7.51,949.0
12235,2017,조광피혁(주),004700,2016/12,16.82,8.85,5973.0
12236,2017,(주)서연이화,200880,2016/12,10.71,7.48,1611.0
12237,2017,일신방직(주),003200,2016/12,31.6,23.19,5310.0
12238,2017,신라교역(주),004970,2016/12,12.47,9.28,1427.0
12239,2017,유니퀘스트(주),077500,2016/12,38.95,15.79,194.0
12240,2017,삼영전자공업(주),005680,2016/12,23.78,18.64,555.0
12241,2017,부국증권(주),001270,2016/12,,,
12242,2017,일진홀딩스(주),015860,2016/12,0.0,0.0,-49.0
12243,2017,현대코퍼레이션(주),011760,2016/12,44.03,29.73,660.0
12244,2017,(주)알루코,001780,2016/12,38.23,16.0,258.0
12245,2017,에이치에스디엔진(주),082740,2016/12,0.0,0.0,-414.0
12246,2017,한일현대시멘트(주),006390,2016/12,0.0,0.0,-12915.0
12247,2017,(주)동성케미컬,102260,2016/12,20.69,16.09,379.0
12248,2017,코스모신소재(주),005070,2016/12,71.41,21.69,92.0
12249,2017,아세아(주),002030,2016/12,38.45,29.2,3536.0
12250,2017,(주)SNT홀딩스,036530,2016/12,70.43,32.7,438.0
12251,2017,(주)티웨이홀딩스,004870,2016/12,100.92,40.21,125.0
12252,2017,코오롱글로벌(주),003070,2016/12,61.93,33.11,398.0
12253,2017,(주)웅진씽크빅,095720,2016/12,23.67,12.2,696.0
12254,2017,한신공영(주),004960,2016/12,8.84,5.8,2693.0
12255,2017,강남제비스코(주),000860,2016/12,12.73,9.59,3441.0
12256,2017,세방(주),004360,2016/12,27.89,21.95,655.0
12257,2017,SNT다이내믹스(주),003570,2016/12,0.0,0.0,-780.0
12258,2017,(주)와이투솔루션,011690,2016/12,0.0,0.0,-130.0
12259,2017,우리종합금융(주),010050,2016/12,,,
12260,2017,에이치디씨랩스(주),039570,2016/12,31.49,21.89,1224.0
12261,2017,(주)한국카본,017960,2016/12,20.73,14.9,396.0
12262,2017,다올투자증권(주),030210,2016/12,,,
12263,2017,하이트진로홀딩스(주),000140,2016/12,17.32,10.74,1102.0
12264,2017,(주)경인양행,012610,2016/12,76.89,34.16,94.0
12265,2017,대한제강(주),084010,2016/12,8.19,4.77,1614.0
12266,2017,(주)이수화학,005950,2016/12,12.58,5.59,1671.0
12267,2017,대원강업(주),000430,2016/12,14.62,9.41,423.0
12268,2017,일진다이아몬드(주),081000,2016/12,27.12,18.55,367.0
12269,2017,(주)지에스글로벌,001250,2016/12,76.94,25.97,86.0
12270,2017,(주)엘에스네트웍스,000680,2016/12,0.0,0.0,-978.0
12271,2017,(주)대동,000490,2016/12,0.0,0.0,-961.0
12272,2017,디엘건설(주),001880,2016/12,3.75,2.91,4935.0
12273,2017,(주)예스코홀딩스,015360,2016/12,11.49,9.14,4389.0
12274,2017,엘브이엠씨홀딩스(주),900140,2016/12,,,
12275,2017,(주)크라운해태홀딩스,005740,2016/12,57.99,2.5,1136.0
12276,2017,(주)한화갤러리아타임월드,027390,2016/12,0.0,0.0,-3163.0
12277,2017,에스케이렌터카(주),068400,2016/12,20.74,13.58,603.0
12278,2017,(주)한국화장품제조,003350,2016/12,20.9,11.88,2653.0
12279,2017,일진디스플레이(주),020760,2016/12,0.0,0.0,-2360.0
12280,2017,에이치디씨현대이피(주),089470,2016/12,10.5,7.59,1062.0
12281,2017,대한제당(주),001790,2016/12,7.32,5.58,4169.0
12282,2017,(주)노루홀딩스,000320,2016/12,4.74,2.68,6689.0
12283,2017,(주)삼익악기,002450,2016/12,307.59,176.43,13.0
12284,2017,에스지씨에너지(주),005090,2016/12,0.0,0.0,-419.0
12285,2017,한솔홀딩스(주),004150,2016/12,0.0,0.0,-1510.0
12286,2017,동부건설(주),005960,2016/12,5.44,2.71,3416.0
12287,2017,STX엔진(주),077970,2016/12,0.0,0.0,-1136.0
12288,2017,(주)케이에스에스해운,044450,2016/12,34.61,12.25,577.0
12289,2017,디와이파워(주),210540,2016/12,12.17,5.67,780.0
12290,2017,웅진에너지(주),103130,2016/12,0.0,0.0,-6538.0
12291,2017,한국주철관공업(주),000970,2016/03,135.14,48.93,195.0
12292,2017,(주)세이브존아이앤씨,067830,2016/12,9.55,7.35,738.0
12293,2017,사조동아원(주),008040,2016/12,26.5,10.56,141.0
12294,2017,핸즈코퍼레이션(주),143210,2016/12,0.1,0.07,708.0
12295,2017,(주)인스코비,006490,2016/12,0.0,0.0,-87.0
12296,2017,세원이앤씨(주),091090,2016/12,0.0,0.0,-93.0
12297,2017,삼화페인트공업(주),000390,2016/12,19.41,13.34,830.0
12298,2017,엘에스에코에너지(주),229640,2016/12,35.36,24.53,204.0
12299,2017,엔피씨(주),004250,2016/12,7.16,5.08,1137.0
12300,2017,(주)비와이씨,001460,2016/12,69.11,44.02,8973.0
12301,2017,화성산업(주),002460,2016/12,5.58,3.67,2780.0
12302,2017,(주)에스지세계물산,004060,2016/12,0.0,0.0,-19.0
12303,2017,KG스틸(주),016380,2016/12,0.0,0.0,-4965.0
12304,2017,성창기업지주(주),000180,2016/12,208.98,11.28,25.0
12305,2017,두산건설(주),011160,2016/12,0.0,0.0,-6847.0
12306,2017,(주)모나리자,012690,2016/12,48.55,22.39,149.0
12307,2017,유화증권(주),003460,2016/12,,,
12308,2017,(주)디아이씨,092200,2016/12,410.71,230.92,31.0
12309,2017,(주)에스지글로벌,001380,2016/12,72.94,31.49,64.0
12310,2017,미원상사(주),002840,2016/12,7.06,4.84,36055.0
12311,2017,현대비앤지스틸(주),004560,2016/12,9.24,5.66,1450.0
12312,2017,(주)오리엔트바이오,002630,2016/03,0.0,0.0,-20.0
12313,2017,태림포장(주),011280,2016/12,86.76,62.12,44.0
12314,2017,(주)폴루스바이오팜,007630,2016/12,0.0,0.0,-1255.0
12315,2017,(주)이수페타시스,007660,2016/12,12.79,8.16,499.0
12316,2017,(주)노루페인트,090350,2016/12,10.95,6.52,1278.0
12317,2017,대성산업(주),128820,2016/12,0.0,0.0,-6606.0
12318,2017,태평양물산(주),007980,2016/12,0.0,0.0,-1224.0
12319,2017,(주)서연,007860,2016/12,9.74,7.01,1493.0
12320,2017,(주)조흥,002600,2016/12,16.26,10.35,13533.0
12321,2017,(주)세아특수강,019440,2016/12,8.26,5.97,2193.0
12322,2017,포스코스틸리온(주),058430,2016/12,6.6,3.33,5071.0
12323,2017,(주)제이에스코퍼레이션,194370,2016/12,61.55,21.47,741.0
12324,2017,(주)에이치에스애드,035000,2016/12,726.37,561.49,14.0
12325,2017,DB금융투자(주),016610,2016/12,,,
12326,2017,아남전자(주),008700,2016/12,126.05,72.19,14.0
12327,2017,디와이(주),013570,2016/12,0.0,0.0,-60.0
12328,2017,(주)화승코퍼레이션,013520,2016/12,5.45,3.56,9652.0
12329,2017,(주)백산,035150,2016/12,11.72,4.95,888.0
12330,2017,(주)진양홀딩스,100250,2016/12,39.33,27.66,109.0
12331,2017,한국공항(주),005430,2016/12,10.02,5.42,5257.0
12332,2017,(주)도화엔지니어링,002150,2016/12,161.23,104.77,38.0
12333,2017,삼성제약(주),001360,2016/12,0.0,0.0,-519.0
12334,2017,대성에너지(주),117580,2016/12,13.57,11.11,508.0
12335,2017,(주)유수홀딩스,000700,2016/12,101.97,42.13,124.0
12336,2017,일진전기(주),103590,2016/12,1301.08,945.54,5.0
12337,2017,(주)티비에이치글로벌,084870,2016/12,0.0,0.0,-1193.0
12338,2017,동일산업(주),004890,2016/12,15.58,8.88,6017.0
12339,2017,상신브레이크(주),041650,2016/12,7.32,5.24,1311.0
12340,2017,아세아제지(주),002310,2016/12,12.82,6.83,2151.0
12341,2017,(주)웅진,016880,2016/12,105.06,71.14,33.0
12342,2017,(주)삼일씨엔에스,004440,2016/12,9.29,6.08,3052.0
12343,2017,(주)디아이,003160,2016/12,0.0,0.0,-93.0
12344,2017,(주)휴니드테크놀러지스,005870,2016/12,14.53,7.96,1353.0
12345,2017,광전자(주),017900,2016/12,146.69,86.4,25.0
12346,2017,스틱인베스트먼트(주),026890,2016/12,82.82,49.58,69.0
12347,2017,샘표식품(주),248170,2016/12,,,
12348,2017,일동홀딩스(주),000230,2016/12,2.73,1.5,15736.0
12349,2017,지엠비코리아(주),013870,2016/12,7.98,5.72,703.0
12350,2017,(주)제주은행,006220,2016/12,,,
12351,2017,(주)이월드,084680,2016/12,158.87,74.1,23.0
12352,2017,(주)SH에너지화학,002360,2016/12,13.72,7.21,158.5
12353,2017,제일파마홀딩스(주),002620,2016/12,234.11,55.58,692.0
12354,2017,깨끗한나라(주),004540,2016/12,35.41,22.58,199.0
12355,2017,(주)비상교육,100220,2016/12,9.33,3.86,2065.0
12356,2017,계룡건설산업(주),013580,2016/12,7.99,4.31,1980.0
12357,2017,퍼스텍(주),010820,2016/12,0.0,0.0,-14.0
12358,2017,한세엠케이(주),069640,2016/12,69.34,38.4,309.0
12359,2017,신성통상(주),005390,2016/06,27.86,13.42,83.0
12360,2017,(주)우신시스템,017370,2016/12,12.95,8.72,416.0
12361,2017,대한화섬(주),003830,2016/12,10.39,8.07,13654.0
12362,2017,세종공업(주),033530,2016/12,17.17,11.25,776.0
12363,2017,태경산업(주),015890,2016/12,22.98,18.53,248.0
12364,2017,(주)테이팩스,055490,2016/12,0.0,0.0,2053.0
12365,2017,(주)화신,010690,2016/12,8.83,4.55,1145.0
12366,2017,(주)쌍방울,102280,2016/12,0.0,0.0,-107.02
12367,2017,(주)세원정공,021820,2016/06,29.95,20.44,878.0
12368,2017,(주)디알비동일,004840,2016/12,31.83,20.93,537.0
12369,2017,미창석유공업(주),003650,2016/12,5.6,4.22,17831.0
12370,2017,에이치엘디앤아이한라(주),014790,2016/12,17.27,10.98,173.0
12371,2017,계양전기(주),012200,2016/12,15.58,8.11,506.0
12372,2017,(주)사조대림,003960,2016/12,174.26,113.14,132.0
12373,2017,효성아이티엑스(주),094280,2016/12,31.46,20.18,514.0
12374,2017,디씨엠(주),024090,2016/12,9.64,6.39,1695.0
12375,2017,새론오토모티브(주),075180,2016/12,11.56,10.21,735.0
12376,2017,명문제약(주),017180,2016/12,28.1,8.36,336.0
12377,2017,(주)케이이씨,092220,2016/12,1024.2,639.75,1.0
12378,2017,기신정기(주),092440,2016/03,28.55,17.04,328.0
12379,2017,(주)신세계아이앤씨,035510,2016/12,73.97,41.41,1481.0
12380,2017,금강공업(주),014280,2016/12,11.02,5.14,6295.0
12381,2017,신대양제지(주),016590,2016/12,16.97,12.02,1576.0
12382,2017,코오롱머티리얼(주),144620,2016/12,38.79,26.72,273.0
12383,2017,미래산업(주),025560,2016/12,0.0,0.0,-17.0
12384,2017,(주)이엔플러스,074610,2016/12,28.03,14.07,130.31
12385,2017,성신양회(주),004980,2016/12,28.36,13.52,509.0
12386,2017,(주)천일고속,000650,2016/12,86.35,34.43,1751.0
12387,2017,(주)신영와코루,005800,2016/12,10.13,6.55,19931.0
12388,2017,(주)동아지질,028100,2016/12,13.66,7.91,909.0
12389,2017,(주)신원,009270,2016/12,0.0,0.0,-88.0
12390,2017,(주)삼원강재,023000,2016/12,10.77,9.09,355.0
12391,2017,한전산업개발(주),130660,2016/12,16.88,11.14,395.0
12392,2017,현대코퍼레이션홀딩스(주),227840,2016/12,45.51,20.27,706.0
12393,2017,참엔지니어링(주),009310,2016/12,169.46,66.67,23.0
12394,2017,삼부토건(주),001470,2016/12,0.95,0.03,78785.0
12395,2017,(주)대구백화점,006370,2016/03,26.99,19.04,961.0
12396,2017,(주)경농,002100,2016/12,30.33,17.85,323.0
12397,2017,인천도시가스(주),034590,2016/12,16.55,13.93,2084.0
12398,2017,조광페인트(주),004910,2016/12,11.26,7.95,1618.0
12399,2017,팜젠사이언스(주),004720,2016/12,62.93,17.48,364.0
12400,2017,미원화학(주),134380,2016/12,15.36,7.23,6008.0
12401,2017,대성홀딩스(주),016710,2016/12,25.05,19.1,449.0
12402,2017,고려개발(주),004200,2016/12,0.0,0.0,-1560.0
12403,2017,대우전자부품(주),009320,2016/12,41.05,24.44,49.0
12404,2017,비케이탑스(주),030790,2016/12,0.0,0.0,-114.0
12405,2017,(주)황금에스티,032560,2016/12,11.88,6.26,846.0
12406,2017,한신기계공업(주),011700,2016/12,20.52,12.03,204.0
12407,2017,디아이동일(주),001530,2016/12,223.46,201.63,399.0
12408,2017,진원생명과학(주),011000,2016/12,0.0,0.0,-1072.0
12409,2017,삼양통상(주),002170,2016/12,7.59,5.42,7752.0
12410,2017,(주)사조오양,006090,2016/12,14.78,8.72,1204.0
12411,2017,(주)대현,016090,2016/12,4.31,2.67,1059.0
12412,2017,동성제약(주),002210,2016/12,0.0,0.0,-83.0
12413,2017,(주)디비아이엔씨,012030,2016/12,0.0,0.0,-120.0
12414,2017,화천기공(주),000850,2016/12,14.82,12.08,3974.0
12415,2017,현대약품(주),004310,2016/11,169.88,77.5,52.0
12416,2017,성보화학(주),003080,2016/12,1.84,0.14,3748.0
12417,2017,삼화전기(주),009470,2016/12,0.0,0.0,-89.0
12418,2017,(주)SIMPAC,009160,2016/12,10.51,7.61,613.0
12419,2017,동원금속(주),018500,2016/03,20.94,11.43,166.0
12420,2017,(주)삼성출판사,068290,2016/12,90.51,53.78,188.0
12421,2017,(주)한진중공업홀딩스,003480,2016/12,0.0,0.0,-14882.0
12422,2017,백광산업(주),001340,2016/12,45.71,31.48,61.0
12423,2017,극동유화(주),014530,2016/12,10.37,0.72,405.0
12424,2017,대창단조(주),015230,2016/12,6.72,5.1,7531.0
12425,2017,텔코웨어(주),078000,2016/12,34.1,24.2,784.0
12426,2017,케이씨그린홀딩스(주),009440,2016/12,30.32,21.1,318.0
12427,2017,(주)와이지플러스,037270,2016/12,232.62,111.93,16.0
12428,2017,(주)한솔홈데코,025750,2016/12,25.65,16.62,85.0
12429,2017,삼호개발(주),010960,2016/12,6.91,5.1,606.0
12430,2017,(주)SNT에너지,100840,2016/12,126.99,71.71,234.0
12431,2017,STX중공업(주),071970,2016/12,0.0,0.0,-31531.0
12432,2017,(주)아센디오,012170,2016/12,0.0,0.0,-79.0
12433,2017,미원홀딩스(주),107590,2016/12,11.94,6.47,49413.0
12434,2017,(주)광명전기,017040,2016/12,12.19,4.55,360.0
12435,2017,(주)에넥스,011090,2016/12,158.09,71.87,31.0
12436,2017,한국제지(주),002300,2016/12,12.37,9.53,2990.0
12437,2017,(주)종근당바이오,063160,2016/12,18.98,11.0,1839.0
12438,2017,삼화왕관(주),004450,2016/12,12.69,8.2,5331.0
12439,2017,(주)두올,016740,2016/12,10.34,5.2,881.0
12440,2017,(주)남선알미늄,008350,2016/12,8.45,5.33,185.0
12441,2017,(주)세진중공업,075580,2016/12,11.28,6.35,403.0
12442,2017,(주)휴스틸,005010,2016/12,57.13,43.05,309.0
12443,2017,티와이엠(주),002900,2016/12,256.93,21.27,60.0
12444,2017,(주)신흥,004080,2016/12,42.7,25.87,329.0
12445,2017,(주)영흥,012160,2016/12,301.99,158.29,16.0
12446,2017,사조씨푸드(주),014710,2016/12,18.8,13.03,439.0
12447,2017,대림비앤코(주),005750,2016/12,34.98,13.8,569.0
12448,2017,대원화성(주),024890,2016/12,23.69,15.79,144.0
12449,2017,(주)금양,001570,2016/12,0.0,0.0,-707.0
12450,2017,(주)케이티아이에스,058860,2016/12,19.33,12.05,295.0
12451,2017,동일고무벨트(주),163560,2016/12,11.96,6.81,1396.0
12452,2017,신세계건설(주),034300,2016/12,5.58,3.79,9450.0
12453,2017,호전실업(주),111110,2016/12,0.0,0.0,2139.0
12454,2017,조선선재(주),120030,2016/12,7.18,4.79,11798.0
12455,2017,삼정펄프(주),009770,2016/12,5.87,4.35,7729.0
12456,2017,씨제이씨푸드(주),011150,2016/12,28.55,19.5,149.0
12457,2017,유니온머티리얼(주),047400,2016/12,33.77,14.62,159.0
12458,2017,무림페이퍼(주),009200,2016/12,14.16,10.02,253.0
12459,2017,다스코(주),058730,2016/12,7.56,4.78,866.0
12460,2017,(주)경동인베스트,012320,2016/12,19.17,12.59,4833.0
12461,2017,(주)엔케이,085310,2016/12,0.0,0.0,-652.0
12462,2017,(주)케이에이치필룩스,033180,2016/12,55.12,18.75,106.0
12463,2017,신일전자(주),002700,2016/12,43.53,18.43,57.0
12464,2017,한양증권(주),001750,2016/12,,,
12465,2017,(주)한미글로벌건축사사무소,053690,2016/12,17.47,10.53,869.0
12466,2017,영보화학(주),014440,2016/12,23.55,12.61,301.0
12467,2017,(주)선앤엘,002820,2016/12,50.1,32.94,299.0
12468,2017,성지건설(주),005980,2016/12,0.0,0.0,-118.0
12469,2017,(주)대유에이텍,002880,2016/12,45.02,23.33,65.62
12470,2017,(주)케이티씨에스,058850,2016/12,18.07,12.46,188.0
12471,2017,(주)대창,012800,2016/12,79.45,52.02,20.0
12472,2017,흥아해운(주),003280,2016/12,0.0,0.0,-160.0
12473,2017,(주)일신석재,007110,2016/12,0.0,0.0,-29.0
12474,2017,가온전선(주),000500,2016/12,44.12,31.39,582.0
12475,2017,(주)동방아그로,007590,2016/12,19.76,13.9,505.0
12476,2017,보해양조(주),000890,2016/12,0.0,0.0,-66.0
12477,2017,삼성공조(주),006660,2016/12,16.43,11.41,845.0
12478,2017,CS홀딩스(주),000590,2016/12,215.88,134.06,510.0
12479,2017,유성기업(주),002920,2016/12,17.76,13.76,255.0
12480,2017,(주)윌비스,008600,2016/12,453.17,250.97,9.0
12481,2017,국제약품(주),002720,2016/12,148.94,73.06,52.0
12482,2017,(주)우성,006980,2016/12,0.0,0.0,-10.0
12483,2017,대영포장(주),014160,2016/12,12.43,8.75,102.0
12484,2017,인터지스(주),129260,2016/12,16.16,8.64,329.0
12485,2017,이건산업(주),008250,2016/12,131.7,85.78,114.0
12486,2017,(주)형지엘리트,093240,2016/06,118.45,18.03,115.0
12487,2017,(주)동성화학,005190,2016/12,14.69,7.64,2260.0
12488,2017,(주)상상인증권,001290,2016/12,,,
12489,2017,(주)동양고속,084670,2016/12,8.12,6.1,5070.0
12490,2017,샘표(주),007540,2016/12,241.21,92.55,558.0
12491,2017,서울식품공업(주),004410,2016/12,226.21,147.61,23.0
12492,2017,그린케미칼(주),083420,2016/12,34.38,25.78,144.0
12493,2017,인지컨트롤스(주),023800,2016/12,43.61,30.05,149.0
12494,2017,(주)우진플라임,049800,2016/12,6.82,2.65,1284.0
12495,2017,써니전자(주),004770,2016/12,160.6,73.71,48.0
12496,2017,(주)방림,003610,2016/09,31.41,18.53,1186.0
12497,2017,대림통상(주),006570,2016/12,86.63,44.07,106.0
12498,2017,(주)우진,105840,2016/12,119.62,83.81,70.0
12499,2017,(주)엔아이스틸,008260,2016/12,10.39,6.3,360.0
12500,2017,디에스알(주),155660,2016/12,16.78,5.31,688.0
12501,2017,(주)시디즈,134790,2016/12,593.68,211.07,80.0
12502,2017,에이치엘비글로벌(주),003580,2016/12,0.0,0.0,-1963.0
12503,2017,(주)갤럭시아에스엠,011420,2016/12,0.0,0.0,-57.0
12504,2017,(주)메타랩스,090370,2016/12,0.0,0.0,-2036.0
12505,2017,대한방직(주),001070,2016/12,422.82,204.31,232.0
12506,2017,(주)사조해표,079660,2016/12,0.0,0.0,-266.0
12507,2017,조일알미늄(주),018470,2016/12,5.26,2.75,476.0
12508,2017,(주)남성,004270,2016/12,70.15,37.0,63.0
12509,2017,(주)케이씨티시,009070,2016/12,8.61,6.14,465.0
12510,2017,(주)동남합성,023450,2016/12,14.73,7.51,5866.0
12511,2017,(주)에스제이엠,123700,2016/12,8.61,6.12,952.0
12512,2017,(주)태경비케이,014580,2016/12,28.32,19.04,119.0
12513,2017,(주)수산중공업,017550,2016/12,47.01,28.26,60.0
12514,2017,(주)에스메디,118000,2016/12,0.0,0.0,-388.0
12515,2017,(주)유유제약,000220,2016/03,0.0,0.0,-149.0
12516,2017,만호제강(주),001080,2016/06,27.71,16.82,1260.0
12517,2017,(주)마니커,027740,2016/12,73.87,29.1,21.0
12518,2017,디에스알제강(주),069730,2016/12,18.81,5.5,603.0
12519,2017,대원전선(주),006340,2016/12,70.18,31.38,36.0
12520,2017,동양철관(주),008970,2016/12,0.0,0.0,-192.0
12521,2017,(주)에스제이엠홀딩스,025530,2016/12,16.37,12.66,419.0
12522,2017,이구산업(주),025820,2016/12,23.04,7.91,135.0
12523,2017,케이아이비플러그에너지(주),015590,2016/12,0.0,0.0,-285.0
12524,2017,(주)금비,008870,2016/09,31.0,8.64,7452.0
12525,2017,한국내화(주),010040,2016/12,14.56,10.43,270.0
12526,2017,신송홀딩스(주),006880,2016/12,0.0,0.0,-598.0
12527,2017,고려산업(주),002140,2016/12,39.4,8.18,202.0
12528,2017,(주)유니켐,011330,2016/12,70.91,40.13,36.0
12529,2017,페이퍼코리아(주),001020,2016/12,0.0,0.0,-193.0
12530,2017,(주)진도,088790,2016/12,11.99,6.32,652.3
12531,2017,(주)한농화성,011500,2016/12,13.45,6.31,573.0
12532,2017,(주)보락,002760,2016/12,32.79,13.37,253.0
12533,2017,영풍제지(주),006740,2016/12,14.02,8.38,306.0
12534,2017,(주)대유플러스,000300,2016/12,112.29,66.38,13.0
12535,2017,(주)화인베스틸,133820,2016/12,149.49,75.91,25.0
12536,2017,한국석유공업(주),004090,2016/12,11.54,7.34,12437.0
12537,2017,영화금속(주),012280,2016/12,16.89,7.18,212.0
12538,2017,(주)인바이오젠,101140,2016/12,0.0,0.0,-112.0
12539,2017,한국수출포장공업(주),002200,2016/12,0.0,0.0,-130.0
12540,2017,태양금속공업(주),004100,2016/12,17.27,7.65,179.9
12541,2017,케이씨코트렐(주),119650,2016/12,68.22,45.0,106.0
12542,2017,(주)인디에프,014990,2016/12,0.0,0.0,-162.0
12543,2017,케이알모터스(주),000040,2016/12,0.0,0.0,-63.0
12544,2017,(주)유니온,000910,2016/12,443.69,294.37,9.0
12545,2017,(주)위스컴,024070,2016/12,46.12,38.24,108.0
12546,2017,한국무브넥스(주),010100,2016/12,20.05,12.81,898.0
12547,2017,(주)한창제지,009460,2016/12,5.58,3.23,270.5
12548,2017,남광토건(주),001260,2016/12,0.0,0.0,-219.0
12549,2017,제일연마공업(주),001560,2016/12,26.56,18.26,408.0
12550,2017,(주)한창,005110,2016/12,0.0,0.0,-55.0
12551,2017,문배철강(주),008420,2016/12,9.47,5.7,408.0
12552,2017,(주)조비,001550,2016/12,98.04,55.05,213.0
12553,2017,유엔젤(주),072130,2016/12,0.0,0.0,-635.0
12554,2017,(주)덕성,004830,2016/12,74.28,27.94,188.0
12555,2017,선도전기(주),007610,2016/12,54.07,19.72,111.0
12556,2017,케이비아이동국실업(주),001620,2016/12,17.13,11.97,176.0
12557,2017,(주)한국종합기술,023350,2016/12,25.27,17.01,280.0
12558,2017,(주)미래아이앤지,007120,2016/12,0.0,0.0,-44.0
12559,2017,부국철강(주),026940,2016/12,23.09,14.4,158.0
12560,2017,일성건설(주),013360,2016/12,30.97,16.17,532.0
12561,2017,웰바이오텍(주),010600,2016/12,27.4,16.81,112.0
12562,2017,(주)서원,021050,2016/12,53.58,26.43,57.0
12563,2017,동양피스톤(주),092780,2016/12,0.0,0.0,1081.0
12564,2017,한일철강(주),002220,2016/12,12.1,7.52,2442.0
12565,2017,(주)모나미,005360,2016/12,72.7,47.56,79.0
12566,2017,평화산업(주),090080,2016/12,43.38,25.9,55.0
12567,2017,(주)비비안,002070,2016/12,0.0,0.0,-267.0
12568,2017,(주)한익스프레스,014130,2016/12,27.62,13.36,5285.0
12569,2017,태경케미컬(주),006890,2016/12,18.19,12.78,386.0
12570,2017,(주)원림,005820,2016/12,18.7,11.21,1883.0
12571,2017,이화산업(주),000760,2016/03,0.0,0.0,-90.0
12572,2017,평화홀딩스(주),010770,2016/12,15.19,9.48,321.0
12573,2017,금호전기(주),001210,2016/12,0.0,0.0,-3115.0
12574,2017,동일제강(주),002690,2016/12,14.05,9.47,317.0
12575,2017,(주)금호에이치티,214330,2016/12,9.24,4.3,1320.0
12576,2017,화천기계(주),010660,2016/12,0.0,0.0,-1265.0
12577,2017,삼일제약(주),000520,2016/12,79.19,44.32,169.0
12578,2017,(주)MH에탄올,023150,2016/12,7.94,5.99,1128.0
