티커,시가총액,year,weight
042670,1627793902160,2018,0.04263098318735949
000240,1618551010200,2018,0.04238891717935536
009420,1611623682300,2018,0.04220749445818264
114090,1605154636500,2018,0.042038073880815874
088350,2054073450000,2019,0.056017846050131256
007310,1954038454000,2019,0.05328973279519702
000080,1935687663600,2019,0.052789277589213306
069960,1930701382500,2019,0.052653293782488925
047040,1922254700750,2019,0.052422939352901245
017800,1893073646400,2019,0.05162712564421482
000880,1892708058750,2019,0.051617155488232556
011790,1848576833750,2019,0.05041362687631573
020150,1828294607750,2019,0.049860498353271936
005385,1826751375000,2019,0.049818411944624275
012450,1822646000000,2019,0.04970645184664041
051600,1820250000000,2019,0.04964110912039266
010620,1819364886950,2019,0.04961697068144255
026960,1799585000000,2019,0.04907754174230014
009420,1781405755800,2019,0.04858176487370601
039490,1754719356000,2019,0.047853984357566895
004800,1719395640000,2019,0.046890650507549717
138040,1710736630800,2019,0.046654505571100506
007700,1694000000000,2019,0.04619807106163723
204320,1659934192000,2019,0.045269042361072834
007070,2625700000000,2020,0.055794476710963055
081660,2581969435000,2020,0.05486522965667286
008560,2565274753965,2020,0.0545104781648024
204320,2516901632000,2020,0.053482579689381464
028050,2469600000000,2020,0.05247744970308655
047810,2441751430350,2020,0.05188568508002582
030000,2404361602500,2020,0.05109117470976123
001040,2401266935400,2020,0.05102541497657041
028670,2384180023520,2020,0.05066232882546749
009240,2376926728000,2020,0.05050820084893995
282330,2376537075000,2020,0.050499920967295484
307950,2362500000000,2020,0.050201641935350656
004170,2293927173000,2020,0.048744512408345896
006260,2250780000000,2020,0.047827662067830075
020150,2240986581000,2020,0.04761955806192072
000080,2216222107600,2020,0.04709332854812418
088350,2175667650000,2020,0.04623157178227548
003000,2152620869600,2020,0.04574184216644332
005385,2126338600500,2020,0.045183360446821426
007310,2096701151000,2020,0.04455358324992152
004990,3215468114050,2021,0.055889441784496556
000990,3147859889200,2021,0.054714313991937616
047810,3109455913300,2021,0.05404679787943827
008770,3045654189600,2021,0.05293783252944748
026960,2991000000000,2021,0.05198786442540036
000120,2977010892000,2021,0.05174471368981485
028670,2940132316000,2021,0.05110371121261999
272210,2928250529500,2021,0.05089718874331422
138930,2874748869720,2021,0.0499672532584675
039490,2871036673500,2021,0.04990272997066882
047050,2868472214250,2021,0.04985815599547208
298050,2844766980000,2021,0.049446125067902254
012750,2800539418600,2021,0.04867738669748123
010620,2783967785300,2021,0.04838934797287145
204320,2737600096000,2021,0.04758341111394551
002380,2719260126000,2021,0.047264636164455066
030000,2714972910000,2021,0.04719011820919917
285130,2669548170000,2021,0.04640057115982469
112610,2652581248700,2021,0.04610566176354892
088350,2640331200000,2021,0.045892738369693965
005387,2948024440800,2022,0.05814635140925748
139480,2899085176000,2022,0.05718108136285336
002790,2811823938000,2022,0.05545995499126265
307950,2783534173000,2022,0.054901972298103924
030000,2778245583750,2022,0.05479766102960363
001450,2766930000000,2022,0.05457447430834638
180640,2647105211400,2022,0.05221106979614198
006040,2619091646000,2022,0.051658534818673274
023530,2545987950000,2022,0.05021664948756726
020150,2522262674500,2022,0.04974869603799203
001040,2474209430400,2022,0.04880090171881223
008930,2453296703000,2022,0.048388422507480995
012750,2416747720800,2022,0.04766753636649799
138930,2382586648260,2022,0.04699374896469173
006260,2376360000000,2022,0.046870935573860566
039490,2372865926500,2022,0.046802019040208746
051915,2333550800000,2022,0.04602657392193556
014680,2227365817500,2022,0.04393219871208982
088350,2193038250000,2022,0.04325512739095167
052690,2147964000000,2022,0.042366090263668735
006260,2975280000000,2023,0.05565220948194852
004990,2974176868950,2023,0.05563157556504636
064350,2919556337750,2023,0.054609905925766124
001040,2903111301000,2023,0.05430230374037539
000120,2858386703200,2023,0.053465736195216114
003410,2847559687280,2023,0.053263218328647506
112610,2808615439800,2023,0.052534771453437844
001450,2753520000000,2023,0.05150421871310763
005385,2719959823200,2023,0.05087648015084632
039490,2654142647200,2023,0.04964537878685293
000990,2641715986000,2023,0.04941293977194892
008930,2588406780000,2023,0.04841579829295253
008770,2582526361800,2023,0.048305805866858904
007070,2497522439700,2023,0.046715819015370495
051915,2495015600000,2023,0.04666892891826297
014680,2493742900000,2023,0.046645123237114415
004370,2490841899000,2023,0.04659086040626847
052690,2426970000000,2023,0.045396145185126975
088350,2423198700000,2023,0.04532560352934356
002790,2407778856000,2023,0.04503717743550804
