회사명,거래소코드,회계년도,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),1주당순이익(IFRS)(원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS연결)(백만원),계속영업이익(손실)(요약)(IFRS연결)(백만원)
한국전기초자(주),009720,2009/12,0,0,0.86,0.51,6.88,4.07,2.07,1.22,-15376,,,,,,
한국전력공사(주),015760,1988/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1989/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1990/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1991/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1992/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1993/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1994/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1995/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1996/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1997/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1998/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,1999/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,2000/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,2001/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,2002/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,2003/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,2004/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,2005/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,2006/12,,,,,,,,,,,,,,,
한국전력공사(주),015760,2007/12,19.86,15.08,0.71,0.54,12.13,9.21,1.07,0.81,2504,9055041,38661739,1467168,29137220,4431854,1467168
한국전력공사(주),015760,2008/12,0,0,0.62,0.31,179.3,90.22,0.8,0.41,-4742,9776061,46923796,-2914039,31560100,-1058371,-2914039
한국전력공사(주),015760,2009/12,0,0,0.59,0.35,16.81,9.87,0.72,0.42,-125,10675797,51804224,-47732,33993852,3259478,-47732
한국전력공사(주),015760,2010/12,0,0,0.56,0.37,22.99,15.02,0.69,0.45,-2374,13156402,72241257,-69167,39506582,3319345,-69167
한국전력공사(주),015760,2011/12,0,0,0.44,0.28,17.57,11.31,0.45,0.29,-5642,14125902,82663900,-3292997,43532302,450323,-3292997
한국전력공사(주),015760,2012/12,0,0,0.48,0.33,137.96,95.27,0.4,0.28,-5179,13933483,95088618,-3077969,49421513,962251,-3077969
한국전력공사(주),015760,2013/12,95.36,66,0.55,0.38,6.54,4.53,0.42,0.29,382,15269078,104076598,174306,54037795,3442157,174306
한국전력공사(주),015760,2014/12,30.99,20.53,0.75,0.5,6.29,4.16,0.56,0.37,1660,16819855,108883279,2798967,57474883,7711931,2798967
한국전력공사(주),015760,2015/12,3.41,2.45,0.68,0.49,3.74,2.69,0.59,0.42,15835,22025325,107314884,13416373,58957722,13499993,13416373
한국전력공사(주),015760,2016/12,9.59,6.48,0.76,0.51,4.65,3.14,0.68,0.46,6639,19708526,104786497,7148327,60190384,14640831,7148327
한국전력공사(주),015760,2017/12,20.88,15.76,0.57,0.43,4.73,3.57,0.52,0.4,2347,19141707,108824274,1441394,59814862,7716007,1441394
한국전력공사(주),015760,2018/12,0,0,0.46,0.28,10.8,6.73,0.41,0.25,-1706,19745068,114156299,-1174498,60627610,2419889,-1174498
한국전력공사(주),015760,2019/12,0,0,0.45,0.31,13.85,9.43,0.39,0.27,-4042,19483001,128708143,-2263535,59172890,1393055,-2263535
한국전력공사(주),015760,2020/12,9.89,5.12,0.37,0.19,2.66,1.38,0.33,0.17,3040,20561941,132475265,2092469,58569314,6764718,2092469
한국전력공사(주),015760,2021/12,0,0,0.38,0.28,0,0,0.3,0.22,-8735,22050845,145797021,-5229225,60574819,-2984359,-5229225
한국전력공사(주),015760,2022/12,0,0,0.74,0.48,0,0,0.23,0.15,-39407,29750545,192804738,-24429108,71257863,-29645731,-24429108
한국전력기술(주),052690,1999/12,,,,,,,,,,,,,,,
한국전력기술(주),052690,2000/12,,,,,,,,,,,,,,,
한국전력기술(주),052690,2001/12,,,,,,,,,,,,,,,
한국전력기술(주),052690,2002/12,,,,,,,,,,,,,,,
한국전력기술(주),052690,2003/12,,,,,,,,,,,,,,,
한국전력기술(주),052690,2004/12,,,,,,,,,,,,,,,
한국전력기술(주),052690,2005/12,,,,,,,,,,,,,,,
한국전력기술(주),052690,2006/12,,,,,,,,,,,,,,,
한국전력기술(주),052690,2007/12,0,0,0,0,0,0,0,0,1154,,,,,,
한국전력기술(주),052690,2008/12,0,0,0,0,0,0,0,0,1796,,,,,,
한국전력기술(주),052690,2009/12,30.01,12.49,9.03,3.76,15.65,6.51,5.61,2.33,2162,,,,,,
한국전력기술(주),052690,2010/12,56.44,20.94,20.79,7.71,99.66,36.99,9.35,3.47,2516,,,,,,
한국전력기술(주),052690,2011/12,33.58,14.83,14.59,6.45,20.27,8.95,5.88,2.6,3038,,,,,,
한국전력기술(주),052690,2012/12,36.42,15.74,15.76,6.81,51.76,22.36,6.23,2.69,3514,,,,,,
한국전력기술(주),052690,2013/12,108.08,59.87,11.38,6.31,94.71,52.46,4.92,2.73,900,,,,,,
한국전력기술(주),052690,2014/12,49.14,32.04,7.85,5.12,160.97,104.95,3.2,2.08,1439,,,,,,
한국전력기술(주),052690,2015/12,140.28,56.27,6.07,2.43,186.7,74.88,3.2,1.28,395,,,,,,
한국전력기술(주),052690,2016/12,60.38,38.56,3.91,2.5,72.78,46.48,2.7,1.72,594,,,,,,
한국전력기술(주),052690,2017/12,34.27,19.49,2.9,1.65,17.77,10.11,2.27,1.29,853,,,,,,
한국전력기술(주),052690,2018/12,121.42,52.44,3.98,1.72,19.38,8.37,3.62,1.56,340,,,,,,
한국전력기술(주),052690,2019/12,42.78,24.32,2.6,1.48,41.7,23.71,2.52,1.43,694,,,,,,
한국전력기술(주),052690,2020/12,41.23,24.27,1.86,1.09,54.78,32.24,1.93,1.13,530,237875,201217,20160,431723,122010,20160
한국전력기술(주),052690,2021/12,270.64,38.33,9.45,1.34,0,0,10.28,1.46,432,256440,192058,16452,433127,106950,16452
한국전력기술(주),052690,2022/12,206.7,101.65,7.34,3.61,754.63,371.1,7.34,3.61,472,376376,273089,17954,505291,110987,17954
한국제지(주),002300,1981/12,,,,,,,,,,,,,,,
한국제지(주),002300,1982/12,,,,,,,,,,,,,,,
한국제지(주),002300,1983/12,,,,,,,,,,,,,,,
한국제지(주),002300,1984/12,,,,,,,,,,,,,,,
한국제지(주),002300,1985/12,,,,,,,,,,,,,,,
한국제지(주),002300,1986/12,,,,,,,,,,,,,,,
한국제지(주),002300,1987/12,,,,,,,,,,,,,,,
한국제지(주),002300,1988/12,,,,,,,,,,,,,,,
한국제지(주),027970,1989/06,,,,,,,,,,,,,,,
한국제지(주),002300,1989/12,,,,,,,,,,,,,,,
한국제지(주),027970,1990/06,,,,,,,,,,,,,,,
한국제지(주),002300,1990/12,,,,,,,,,,,,,,,
한국제지(주),027970,1991/06,,,,,,,,,,,,,,,
한국제지(주),002300,1991/12,,,,,,,,,,,,,,,
한국제지(주),027970,1992/06,,,,,,,,,,,,,,,
한국제지(주),002300,1992/12,,,,,,,,,,,,,,,
한국제지(주),027970,1993/06,,,,,,,,,,,,,,,
한국제지(주),002300,1993/12,,,,,,,,,,,,,,,
한국제지(주),027970,1994/06,,,,,,,,,,,,,,,
한국제지(주),002300,1994/12,,,,,,,,,,,,,,,
한국제지(주),027970,1995/06,,,,,,,,,,,,,,,
한국제지(주),002300,1995/12,,,,,,,,,,,,,,,
한국제지(주),027970,1996/06,,,,,,,,,,,,,,,
한국제지(주),002300,1996/12,,,,,,,,,,,,,,,
한국제지(주),027970,1997/06,,,,,,,,,,,,,,,
한국제지(주),002300,1997/12,,,,,,,,,,,,,,,
한국제지(주),002300,1998/12,,,,,,,,,,,,,,,
한국제지(주),027970,1998/12,,,,,,,,,,,,,,,
한국제지(주),027970,1999/12,,,,,,,,,,,,,,,
한국제지(주),002300,1999/12,,,,,,,,,,,,,,,
한국제지(주),027970,2000/12,,,,,,,,,,,,,,,
한국제지(주),002300,2000/12,,,,,,,,,,,,,,,
한국제지(주),002300,2001/12,,,,,,,,,,,,,,,
한국제지(주),027970,2001/12,,,,,,,,,,,,,,,
한국제지(주),027970,2002/12,,,,,,,,,,,,,,,
한국제지(주),002300,2002/12,,,,,,,,,,,,,,,
한국제지(주),027970,2003/12,,,,,,,,,,,,,,,
한국제지(주),002300,2003/12,,,,,,,,,,,,,,,
한국제지(주),002300,2004/12,,,,,,,,,,,,,,,
한국제지(주),027970,2004/12,,,,,,,,,,,,,,,
한국제지(주),027970,2005/12,,,,,,,,,,,,,,,
한국제지(주),002300,2005/12,,,,,,,,,,,,,,,
한국제지(주),002300,2006/12,,,,,,,,,,,,,,,
한국제지(주),027970,2006/12,,,,,,,,,,,,,,,
한국제지(주),002300,2007/12,0,0,0.84,0.41,76.18,36.64,0.59,0.28,-1563,215121,171509,-7157,484819,39685,-7157
한국제지(주),027970,2007/12,538.35,184.66,8.15,2.79,0,0,4.42,1.52,59,,,,,,
한국제지(주),027970,2008/12,2686.74,355.77,4.37,0.58,0,0,2.23,0.3,7,,,,,,
한국제지(주),002300,2008/12,0,0,0.76,0.24,12.92,4.15,0.41,0.13,-770,262396,215183,-3367,619298,78349,-3367
한국제지(주),027970,2009/12,0,0,2.08,1.02,29.48,14.51,1.23,0.6,-600,,,,,,
한국제지(주),002300,2009/12,3.89,1.71,0.67,0.29,2.69,1.18,0.39,0.17,12919,296167,179585,64679,678902,139996,64679
한국제지(주),027970,2010/12,0,0,4.26,1.64,14.47,5.58,0.73,0.28,-2089,,,,,,
한국제지(주),002300,2010/12,11.37,7.34,0.41,0.26,19.88,12.84,0.28,0.18,3409,,,,,,
한국제지(주),027970,2011/12,0,0,3.78,1.38,0,0,0.65,0.24,-206,,,,,,
한국제지(주),002300,2011/12,17.12,9.9,0.29,0.17,1.92,1.11,0.21,0.12,1607,,,,,,
한국제지(주),002300,2012/12,10.33,7.87,0.25,0.19,8.15,6.21,0.18,0.14,2317,,,,,,
한국제지(주),027970,2012/12,1.79,0.67,0.94,0.35,117.18,43.69,0.45,0.17,1099,,,,,,
한국제지(주),027970,2013/12,0,0,3.12,0.65,0,0,0.39,0.08,-1499,,,,,,
한국제지(주),002300,2013/12,17.09,11.77,0.32,0.22,14.69,10.11,0.23,0.16,1819,283304,202530,8365,727180,73894,8365
한국제지(주),002300,2014/12,46.73,32.7,0.36,0.25,9.69,6.78,0.3,0.21,761,256908,170084,5387,660075,75020,5387
한국제지(주),027970,2014/12,0,0,3.78,1.39,0,0,0.23,0.08,-494,,,,,,
한국제지(주),027970,2015/12,0,0,21.05,2.55,0,0,0.4,0.05,-1905,,,,,,
한국제지(주),002300,2015/12,24.88,17.65,0.41,0.29,0,0,0.37,0.26,1641,300894,207571,9734,655245,80375,9734
한국제지(주),027970,2016/12,11.64,5.24,5.2,2.34,10.8,4.86,0.4,0.18,277,,,,,,
한국제지(주),002300,2016/12,12.37,9.53,0.36,0.28,12.12,9.34,0.34,0.26,2990,323912,207484,16810,652736,86157,16810
한국제지(주),002300,2017/12,38.87,25.99,0.34,0.23,27.5,18.39,0.3,0.2,885,364889,250788,7996,677891,69305,7996
한국제지(주),027970,2017/12,0,0,3.65,1.8,0,0,0.41,0.2,-105,,,,,,
한국제지(주),027970,2018/12,10.5,5.84,2.1,1.17,5.81,3.23,0.32,0.18,180,,,,,,
한국제지(주),002300,2018/12,0,0,0.32,0.17,0,0,0.25,0.13,-7022,385633,271683,-32969,723410,50053,-32969
한국제지(주),002300,2019/12,0,0,0.24,0.19,1.72,1.33,0.18,0.14,-4755,379343,363499,-20281,716589,76546,-20281
한국제지(주),027970,2019/12,8.36,3.23,2.5,0.96,6.45,2.49,0.53,0.2,380,,,,,,
한국제지(주),027970,2020/12,5.88,2.6,0.89,0.39,2.54,1.13,0.41,0.18,322,,,,,,
한국제지(주),027970,2021/12,14.3,8.68,1.5,0.91,8.77,5.33,0.72,0.44,178,,,,,,
한국제지(주),027970,2022/12,48.07,25.41,1.08,0.57,17.31,9.15,0.48,0.25,39,,,,,,
한국종합금융(주),011260,1988/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1989/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1990/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1991/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1992/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1993/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1994/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1995/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1996/09,,,,,,,,,,,,,,,
한국종합금융(주),011260,1998/03,,,,,,,,,,,,,,,
한국종합금융(주),011260,1999/03,,,,,,,,,,,,,,,
한국종합금융(주),011260,2000/03,,,,,,,,,,,,,,,
한국주강(주),025890,1990/12,,,,,,,,,,,,,,,
한국주강(주),025890,1991/12,,,,,,,,,,,,,,,
한국주강(주),025890,1992/12,,,,,,,,,,,,,,,
한국주강(주),025890,1993/12,,,,,,,,,,,,,,,
한국주강(주),025890,1994/12,,,,,,,,,,,,,,,
한국주강(주),025890,1995/12,,,,,,,,,,,,,,,
한국주강(주),025890,1996/12,,,,,,,,,,,,,,,
한국주강(주),025890,1997/12,,,,,,,,,,,,,,,
한국주강(주),025890,1998/12,,,,,,,,,,,,,,,
한국주강(주),025890,1999/12,,,,,,,,,,,,,,,
한국주강(주),025890,2000/12,,,,,,,,,,,,,,,
한국주강(주),025890,2001/12,,,,,,,,,,,,,,,
한국주강(주),025890,2002/12,,,,,,,,,,,,,,,
한국주강(주),025890,2003/12,,,,,,,,,,,,,,,
한국주강(주),025890,2004/12,,,,,,,,,,,,,,,
한국주강(주),025890,2005/12,,,,,,,,,,,,,,,
한국주강(주),025890,2006/12,,,,,,,,,,,,,,,
한국주강(주),025890,2007/12,5.04,1.32,2.32,0.61,15.75,4.13,3.09,0.81,1846,,,,,,
한국주강(주),025890,2008/12,12.37,3.91,1.48,0.47,9.96,3.15,1.67,0.53,530,,,,,,
한국주강(주),025890,2009/12,12.44,3.44,1.16,0.32,5.72,1.58,2.22,0.61,739,,,,,,
한국주강(주),025890,2010/12,17.59,11.35,0.86,0.56,8.09,5.22,1.71,1.1,356,,,,,,
한국주강(주),025890,2011/12,31.77,19.34,0.69,0.42,16.9,10.29,1.15,0.7,144,,,,,,
한국주강(주),025890,2012/12,16.19,6.66,1.08,0.44,33.79,13.9,1.63,0.67,424,,,,,,
한국주강(주),025890,2013/12,37.22,28.42,0.69,0.53,0,0,1.42,1.09,116,,,,,,
한국주강(주),025890,2014/12,0,0,0.64,0.4,14.37,9.11,1.12,0.71,-189,,,,,,
한국주강(주),025890,2015/12,33.35,19.22,0.68,0.39,7.59,4.38,1.27,0.73,122,,,,,,
한국주강(주),025890,2016/12,0,0,0.81,0.45,18.51,10.16,1.92,1.05,-326,,,,,,
한국주강(주),025890,2017/12,0,0,0.73,0.44,0,0,1.37,0.82,-424,,,,,,
한국주강(주),025890,2018/12,0,0,0.94,0.39,0,0,1.09,0.45,-908,,,,,,
한국주강(주),025890,2019/12,0,0,0.91,0.5,95.18,52.65,0.81,0.45,-1217,,,,,,
한국주강(주),025890,2020/12,0,0,0.79,0.33,0,0,0.7,0.29,-120,,,,,,
한국주강(주),025890,2021/12,0,0,3.46,0.61,0,0,2.14,0.38,-163,,,,,,
한국주강(주),025890,2022/12,37.05,15.08,2.14,0.87,39.57,16.1,1.17,0.48,154,,,,,,
한국주철관공업(주),000970,1981/12,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1983/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1984/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1985/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1986/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1987/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1988/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1989/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1990/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1991/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1992/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1993/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1994/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1995/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1996/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1997/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1998/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,1999/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,2000/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,2001/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,2002/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,2003/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,2004/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,2005/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,2006/03,,,,,,,,,,,,,,,
한국주철관공업(주),000970,2007/03,12.63,8.62,0.53,0.36,9.94,6.78,0.88,0.6,381,,,,,,
한국주철관공업(주),000970,2008/03,24.54,12.27,0.88,0.44,37.51,18.75,1.4,0.7,333,139861,67791,7155,143116,21330,7155
한국주철관공업(주),000970,2009/03,23.83,7.25,0.66,0.2,7.17,2.18,0.75,0.23,262,162962,90244,5626,247737,34257,5626
한국주철관공업(주),000970,2010/03,25.84,13.56,0.74,0.39,0,0,0.97,0.51,274,162384,84067,5884,225980,27919,5884
한국주철관공업(주),000970,2011/03,39.74,25.96,0.59,0.39,129.97,84.91,0.96,0.62,140,185746,131606,830,268256,71070,830
한국주철관공업(주),000970,2012/03,42.66,21.48,0.63,0.32,16.85,8.48,0.87,0.44,141,178778,118078,3994,317632,70872,3994
한국주철관공업(주),000970,2013/03,13.17,9.17,0.48,0.33,4.87,3.39,0.67,0.47,354,180025,114730,4876,327030,70356,4876
한국주철관공업(주),000970,2014/03,26.04,18.87,0.52,0.38,45.76,33.16,0.78,0.57,194,168989,100246,5060,326485,63279,5060
한국주철관공업(주),000970,2015/03,155.5,27.53,2.29,0.4,56.5,10,4.24,0.75,142,151829,76389,10298,315476,71629,10298
한국주철관공업(주),000970,2016/03,135.14,48.93,2.71,0.98,30.23,10.94,4.7,1.7,195,158481,87958,14872,333283,73940,14872
한국주철관공업(주),000970,2017/03,51.53,33.87,1.47,0.96,25.1,16.5,2.43,1.6,277,167847,79632,24899,387318,92462,24899
한국주철관공업(주),000970,2018/03,101.15,74.01,1.28,0.94,231.35,169.26,2.06,1.51,123,172983,78488,11215,420668,83889,11215
한국주철관공업(주),000970,2019/03,72.62,31.45,1.72,0.74,90.32,39.11,2.9,1.25,234,175204,83057,7221,417369,75540,7221
한국주철관공업(주),000970,2020/03,88.51,27.16,1.8,0.55,78.28,24.02,3.2,0.98,202,174645,78565,14017,437228,83916,14017
한국주철관공업(주),000970,2021/12,6.11,4.29,1.07,0.75,8.64,6.06,2.21,1.55,2011,227710,76191,65899,510185,103559,65899
한국주철관공업(주),000970,2022/12,10.76,6.29,0.97,0.57,12.04,7.04,2.13,1.24,1093,233008,73948,12068,484291,66996,12068
한국지역난방공사,071320,1999/12,,,,,,,,,,,,,,,
한국지역난방공사,071320,2000/12,,,,,,,,,,,,,,,
한국지역난방공사,071320,2001/12,,,,,,,,,,,,,,,
한국지역난방공사,071320,2002/12,,,,,,,,,,,,,,,
한국지역난방공사,071320,2003/12,,,,,,,,,,,,,,,
한국지역난방공사,071320,2004/12,,,,,,,,,,,,,,,
한국지역난방공사,071320,2005/12,,,,,,,,,,,,,,,
한국지역난방공사,071320,2006/12,,,,,,,,,,,,,,,
한국지역난방공사,071320,2007/12,0,0,0,0,0,0,0,0,1723,,,,,,
한국지역난방공사,071320,2008/12,0,0,0,0,0,0,0,0,1047,,,,,,
한국지역난방공사,071320,2009/12,0,0,0,0,0,0,0,0,17233,529462,2346322,144966,1260519,205360,144966
한국지역난방공사,071320,2010/12,10.72,5.59,0.84,0.44,4.45,2.32,0.8,0.42,9460,568171,2803036,92555,1533134,179766,92555
한국지역난방공사,071320,2011/12,58.75,41.84,0.67,0.48,3.57,2.55,0.47,0.33,1360,549322,3201466,-7725,2133974,118163,-7725
한국지역난방공사,071320,2012/12,6.43,3.58,0.67,0.37,2.99,1.66,0.38,0.21,13219,669568,3369291,145033,2809567,312185,145033
한국지역난방공사,071320,2013/12,10.84,7.28,0.8,0.54,2.73,1.84,0.47,0.32,9967,615175,3407371,115759,2878599,308972,115759
한국지역난방공사,071320,2014/12,15.02,9.45,0.63,0.4,3.13,1.97,0.42,0.26,6105,,,,,,
한국지역난방공사,071320,2015/12,8.45,4.97,0.59,0.35,2.74,1.61,0.49,0.29,10003,,,,,,
한국지역난방공사,071320,2016/12,7.05,5.07,0.52,0.37,2.86,2.06,0.52,0.37,10943,,,,,,
한국지역난방공사,071320,2017/12,13.39,10.56,0.54,0.43,2.1,1.66,0.51,0.4,6035,,,,,,
한국지역난방공사,071320,2018/12,0,0,0.69,0.44,2.66,1.69,0.41,0.26,-19564,641990,4097846,-226524,2487331,113207,-226524
한국지역난방공사,071320,2019/12,0,0,0.51,0.38,4,2.92,0.31,0.23,-2209,590506,4363221,-25580,2367906,144639,-25580
한국지역난방공사,071320,2020/12,19.75,10.67,0.32,0.17,1.45,0.78,0.26,0.14,2279,583906,4269404,27936,2098906,243218,27936
한국지역난방공사,071320,2021/12,26.01,19.64,0.32,0.24,1.35,1.02,0.22,0.17,1399,711541,4694184,21459,2536798,151311,21459
한국지역난방공사,071320,2022/12,0,0,0.28,0.18,33.37,21.36,0.11,0.07,-16347,1119358,5811127,-183979,4173027,-291230,-183979
한국철강(주),104700,2008/12,,,,,,,,,,,,,,,
한국철강(주),104700,2009/12,12.26,6.08,0.81,0.4,18.96,9.4,0.62,0.31,5002,,,,,,
한국철강(주),104700,2010/12,12.04,6.52,0.62,0.34,6.38,3.46,0.47,0.25,0,,,,,,
한국철강(주),104700,2011/12,0,0,0.52,0.28,7.28,3.93,0.34,0.18,-3663,,,,,,
한국철강(주),104700,2012/12,16.44,9.74,0.45,0.27,8.86,5.25,0.31,0.18,2008,,,,,,
한국철강(주),104700,2013/12,29.25,22.15,0.41,0.31,5.24,3.97,0.33,0.25,1021,,,,,,
한국철강(주),104700,2014/12,17.41,11.93,0.46,0.31,8.48,5.81,0.42,0.29,1954,,,,,,
한국철강(주),104700,2015/12,11.73,4.96,0.87,0.37,6.01,2.54,0.92,0.39,5824,,,,,,
한국철강(주),104700,2016/12,10.47,6.84,0.64,0.42,6.25,4.08,0.73,0.48,5056,,,,,,
한국철강(주),104700,2017/12,0,0,0.62,0.46,4.69,3.47,0.6,0.44,-4711,,,,,,
한국철강(주),104700,2018/12,32.12,3.83,0.55,0.07,8.05,0.96,0.5,0.06,264,,,,,,
한국철강(주),104700,2019/12,16.17,11.16,0.43,0.3,21.63,14.93,0.43,0.3,415,,,,,,
한국철강(주),104700,2020/12,0,0,0.5,0.18,3.66,1.34,0.54,0.2,-184,,,,,,
한국철강(주),104700,2021/12,6.56,3.06,0.9,0.42,12.25,5.72,0.72,0.34,2435,,,,,,
한국철강(주),104700,2022/12,5.51,3.2,0.56,0.33,12.07,7.02,0.41,0.24,2055,,,,,,
한국컴퓨터지주(주),009760,1985/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1986/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1987/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1988/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1989/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1990/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1991/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1992/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1993/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1994/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1995/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1996/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1997/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1998/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,1999/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,2000/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,2001/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,2002/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,2003/12,,,,,,,,,,,,,,,
한국컴퓨터지주(주),009760,2004/12,,,,,,,,,,,,,,,
한국코아(주),010150,1985/12,,,,,,,,,,,,,,,
한국코아(주),010150,1986/12,,,,,,,,,,,,,,,
한국코아(주),010150,1987/12,,,,,,,,,,,,,,,
한국코아(주),010150,1988/12,,,,,,,,,,,,,,,
한국코아(주),010150,1989/12,,,,,,,,,,,,,,,
한국코아(주),010150,1990/12,,,,,,,,,,,,,,,
한국코아(주),010150,1991/12,,,,,,,,,,,,,,,
한국코아(주),010150,1992/12,,,,,,,,,,,,,,,
한국코아(주),010150,1993/12,,,,,,,,,,,,,,,
한국코아(주),010150,1994/12,,,,,,,,,,,,,,,
한국코아(주),010150,1995/12,,,,,,,,,,,,,,,
한국코아(주),010150,1996/12,,,,,,,,,,,,,,,
한국코아(주),010150,1997/12,,,,,,,,,,,,,,,
한국코아(주),010150,1998/12,,,,,,,,,,,,,,,
한국코아(주),010150,1999/12,,,,,,,,,,,,,,,
한국코아(주),010150,2000/12,,,,,,,,,,,,,,,
한국코아(주),010150,2001/12,,,,,,,,,,,,,,,
한국코아(주),010150,2002/12,,,,,,,,,,,,,,,
한국코아(주),010150,2003/12,,,,,,,,,,,,,,,
한국콜마(주),161890,2013/03,,,,,,,,,,148256,132207,11954,177779,35440,11954
한국콜마(주),161890,2014/12,45.2,18.72,7.97,3.3,39.61,16.4,3.1,1.29,1508,208862,156579,32806,461253,100783,32806
한국콜마(주),161890,2015/12,64.84,21.2,13.7,4.48,53.82,17.6,5.48,1.79,2028,185568,123613,45479,535846,126275,45479
한국콜마(주),161890,2016/12,43.82,24.96,9.24,5.26,70.22,39.99,3.69,2.1,2476,264054,205241,53183,667469,153519,53183
한국콜마(주),161890,2017/12,43.65,27.56,6.81,4.3,214.15,135.19,2.83,1.79,2094,365921,335912,48601,821616,177808,48601
한국콜마(주),161890,2018/12,39.85,21.02,4.87,2.57,39.57,20.87,2.33,1.23,2407,555181,1376591,36805,1357865,356995,36805
한국콜마(주),161890,2019/12,47.7,22.34,4.08,1.91,27.15,12.71,2.24,1.05,1770,646020,1552437,33638,1540721,432264,33638
한국콜마(주),161890,2020/12,10.36,5.77,2.16,1.2,11.78,6.56,2.05,1.14,5281,775229,1490357,160566,1322081,426297,144689
한국콜마(주),161890,2021/12,29.91,17.36,2.35,1.37,126.02,73.14,2.27,1.32,2099,882876,1246478,43535,1586333,428133,43535
한국콜마(주),161890,2022/12,0,0,2.02,1.31,14.68,9.56,1.56,1.02,-1155,816296,1463836,-4101,1865732,468835,-4101
