티커,시가총액,year,weight
011930,173116780000,2007,0.04746053784592688
001750,111883813860,2008,0.053161298897405056
014990,111210852000,2008,0.05284154284555309
005945,111150001520,2008,0.052812629900563755
058430,110400000000,2008,0.05245626865756824
010050,109740738500,2008,0.052143022295615425
006390,106488000000,2008,0.05059749218122398
000180,106200000000,2008,0.05046064974124771
025610,105000000000,2008,0.04989047290801328
000470,104678932040,2008,0.04973791831410841
015890,104054350000,2008,0.04944114980605649
003230,103833213750,2008,0.04933607750044121
005950,103815805450,2008,0.04932780599263621
004890,103677941250,2008,0.049262300181825876
001940,102393000000,2008,0.048651763737811465
001530,102047808000,2008,0.04848774666996324
004080,102000000000,2008,0.04846503082492718
007160,101750000000,2008,0.04834624398467001
009280,101655571500,2008,0.04830137653208911
005500,101490000000,2008,0.04822270567080255
003520,101140208910,2008,0.048056503357477694
001725,181281709100,2009,0.05340082451965882
028100,180550000000,2009,0.053185282259810736
005950,179198445000,2009,0.052787149697281474
005500,179088000000,2009,0.0527546155045416
009420,177970000000,2009,0.05242528210345343
001470,176652409100,2009,0.05203715447166469
004980,176113530000,2009,0.051878414859161705
051905,171545244900,2009,0.05053271819626064
001060,171234217750,2009,0.05044109777663608
029460,169777669600,2009,0.05001203699301517
002960,167050000000,2009,0.04920853725561553
042700,165822123320,2009,0.048846837073914955
005945,164177421600,2009,0.0483623511962556
007690,164149902000,2009,0.0483542446457506
003460,163869979350,2009,0.04827178679390256
021960,163694185200,2009,0.048220002459992986
003120,163058000000,2009,0.048032599029189806
000230,162942422500,2009,0.047998552936914074
009290,158573074275,2009,0.04671145784614682
000800,157987810000,2009,0.04653905438083273
025850,214320000000,2010,0.052519738937732194
034310,213399136900,2010,0.05229407875851704
002030,213251805000,2010,0.05225797464819043
006840,211200000000,2010,0.051755173869209775
007160,209750000000,2010,0.051399847154672114
001725,208086008500,2010,0.05099208120107653
012030,206713373200,2010,0.05065571293114038
029460,206171468000,2010,0.05052291748679081
085310,205927642500,2010,0.05046316733931805
003190,203724432600,2010,0.049923264349522295
003090,202617595800,2010,0.04965203077457513
025540,202051000000,2010,0.04951318482693042
000230,200795200650,2010,0.04920544754613453
008040,199978694740,2010,0.049005360399651164
001940,199175376400,2010,0.048808504905526996
004890,198140065500,2010,0.04855479896027042
009200,197436175950,2010,0.048382308780133255
015860,196668566175,2010,0.04819420377365205
005740,195978692000,2010,0.04802514810189541
014820,195366200400,2010,0.047875055255060986
003480,213500540760,2011,0.05254358447838355
015350,212850000000,2011,0.05238348304136604
003120,212534000000,2011,0.05230571381119892
003720,212160000000,2011,0.05221367048182391
008560,211883020622,2011,0.052145504428028885
008730,210552000000,2011,0.05181793338654312
023000,208800000000,2011,0.05138675714840136
104700,205843500000,2011,0.05065914724653714
008930,204623020800,2011,0.050358781019261875
008970,202114624705,2011,0.049741451800077184
004970,201600000000,2011,0.04961480000535304
001200,201181640460,2011,0.04951183956434395
004130,199377689970,2011,0.049067878042613255
003200,198480000000,2011,0.0488469519100321
012510,196730001000,2011,0.04841626812831301
000050,196352000000,2011,0.04832324013219781
002620,195277500000,2011,0.048058800139113726
009290,194743461465,2011,0.04792737050067535
036530,193258327850,2011,0.04756187145658085
016450,191442363570,2011,0.04711495327915493
003120,226100000000,2012,0.05386630296665702
014790,221451905120,2012,0.05275893592984213
000050,219440000000,2012,0.05227961752765686
034310,218932988100,2012,0.052158826476736475
008490,216920868750,2012,0.051679457036169586
002020,215895211500,2012,0.05143510336890533
016450,214301153250,2012,0.051055333246654115
008730,213528000000,2012,0.05087113639922309
016380,211207797840,2012,0.05031836898438695
009160,210284007750,2012,0.0500982842569852
003480,209661665200,2012,0.04995001671011504
019170,208740675500,2012,0.04973059915058665
145990,208619662350,2012,0.04970176884983101
005690,204947315870,2012,0.04882686514310736
001725,204559127000,2012,0.04873438261643906
068400,203524497000,2012,0.04848789127173144
009180,202011595920,2012,0.0481274561194366
084010,199392078060,2012,0.04750337941588362
017960,194405000000,2012,0.04631525266799186
001520,193505781330,2012,0.04610102186166061
004700,255659356100,2013,0.05276152033908502
001130,253500000000,2013,0.05231588473815316
003070,252331128500,2013,0.052074659701988615
950100,250467550000,2013,0.05169006499584857
000155,249225681000,2013,0.05143377515180957
002810,247822676150,2013,0.05114423100972015
036530,247728821800,2013,0.0511248618840524
001725,247587081300,2013,0.051095610287757616
017810,244924808500,2013,0.05054618560552361
077970,244516212010,2013,0.050461861791420044
003850,243522900000,2013,0.050256867721896636
067250,241792991950,2013,0.0498998591611416
152550,238068000000,2013,0.049131116559537065
004430,234720000000,2013,0.048440175407255655
016450,233600000000,2013,0.04820903619263344
104700,233473500000,2013,0.04818292984383906
000390,232960000000,2013,0.04807695664142075
006380,232400000000,2013,0.04796138703410964
102460,230910000000,2013,0.047653889328942586
005810,230353909800,2013,0.047539126603864806
003850,303652800000,2014,0.0528471752049976
005090,300973916000,2014,0.05238094715736601
000390,297920000000,2014,0.05184944922975479
078520,297148488200,2014,0.05171517673410409
002030,295788240000,2014,0.05147844163748162
036530,291006748500,2014,0.05064627964509523
004710,289501533750,2014,0.05038431483655601
000140,288924224250,2014,0.050283840952257866
005500,288425000000,2014,0.050196956881350785
000860,287625000000,2014,0.05005772635173275
005389,287482684000,2014,0.05003295793666635
104700,286891500000,2014,0.049930069359889216
103590,285889806900,2014,0.04975573653385456
005740,282916608000,2014,0.04923828646197113
000155,281867628600,2014,0.04905572401519562
001510,277221470086,2014,0.04824711512695369
020150,277144000000,2014,0.04823363237557452
029460,276831153360,2014,0.048179185121353996
051310,275195440440,2014,0.047894508651160676
025000,273460000000,2014,0.04759247578668349
078520,360593781500,2015,0.053016639887219226
089470,355685000000,2015,0.05229492167014968
095720,351404824750,2015,0.05166562487823194
011760,350567599000,2015,0.051542530974872276
002390,350115424000,2015,0.05147604952019693
016580,348751312500,2015,0.05127548974387279
003530,345092395140,2015,0.050737533977566224
030610,344880000000,2015,0.05070630638233612
000480,344000000000,2015,0.050576923554638206
007690,343407405600,2015,0.05048979680560418
213500,338171609050,2015,0.04971999889322921
004430,337200000000,2015,0.04957714715879071
001725,336464495100,2015,0.04946900885907745
183190,334524613500,2015,0.04918379594225114
000320,329965275000,2015,0.04851345491093074
002780,327245895405,2015,0.048113635568220396
006060,326941200000,2015,0.04806883743971419
009580,326810017760,2015,0.04804955024749266
003030,325200000000,2015,0.047812835872001004
007160,324500000000,2015,0.04770991771360494
003220,338600801600,2016,0.05172777224280309
001630,337163645300,2016,0.05150821903025184
002795,335076040000,2016,0.05118929724689812
044820,334696646850,2016,0.051131337660385204
002990,334066253360,2016,0.051035032953721846
032350,330929717670,2016,0.05055586691797392
152330,330000000000,2016,0.050413834696973206
078520,329873479650,2016,0.050394506284819555
007690,329461927200,2016,0.05033163374790006
002320,329303040000,2016,0.050307360678093195
007160,329000000000,2016,0.05026106550092177
001725,328705355800,2016,0.05021605294336655
001510,328120100275,2016,0.050126643927327644
000400,323614800000,2016,0.049438372826345583
003120,323190000000,2016,0.04937347647186294
002390,319259928000,2016,0.048773082531998684
003230,318269883750,2016,0.04862183426787084
010050,316293671802,2016,0.04831992995734764
030610,315360000000,2016,0.04817729366678021
015860,314836941540,2016,0.04809738644635811
001725,387956965000,2017,0.052433950203267396
002795,387914954000,2017,0.0524282722469972
007690,383500656000,2017,0.051831662049486284
016800,382950000000,2017,0.051757238667802366
001510,379338847635,2017,0.05126917684557726
000050,378330726000,2017,0.05113292513629702
003220,377715881250,2017,0.051049826385887315
019170,374074029400,2017,0.050557615404314714
008490,373103894250,2017,0.05042649772185336
003850,372164000000,2017,0.05029946721912521
004710,371445950400,2017,0.0502024199165465
094800,369480637380,2017,0.04993679992690534
003560,366512579925,2017,0.04953565497827449
084690,362125380000,2017,0.04894270719500882
037710,361600000000,2017,0.04887169996677722
003120,360430000000,2017,0.04871356974288029
104700,355045500000,2017,0.04798583282786062
002000,354300049000,2017,0.04788508211543824
000480,350800000000,2017,0.0474120363615748
079980,350175000000,2017,0.047327565088125585
000400,353827800000,2018,0.05176806865399035
016800,353050000000,2018,0.05165426978403419
094800,352306286145,2018,0.051545458012023725
011690,350619932400,2018,0.05129872986786413
293480,349920000000,2018,0.05119632370154155
016580,347821309000,2018,0.05088926704920527
031440,344263472000,2018,0.05036872471173007
234080,342818094100,2018,0.050157253418750374
030610,342720000000,2018,0.05014290140315592
006060,341877600000,2018,0.0500196509942448
002250,340322361400,2018,0.04979210613027952
000155,339211590600,2018,0.04962959075123568
003300,339205809800,2018,0.049628744970177
000480,338000000000,2018,0.04945232456310312
009680,336600000000,2018,0.049247492449528134
005070,335715405000,2018,0.04911806854702252
268280,334161664000,2018,0.048890742794895296
019170,331686037400,2018,0.048528537202823546
016450,330400000000,2018,0.048340378803696064
00088K,330338400000,2018,0.04833136619069877
293480,367740000000,2019,0.05263177710434523
072710,365457852000,2019,0.05230515094223307
017390,364500000000,2019,0.05216806100650959
002320,364029542400,2019,0.05210072805513023
019170,361887481700,2019,0.051794151502929285
293940,361512633570,2019,0.051740502394248856
008730,352160000000,2019,0.05040193241166644
008350,349818610750,2019,0.0500668275084182
004690,349137652500,2019,0.0499693672298753
009290,349122867660,2019,0.04996725119027286
213500,348678438400,2019,0.04990364347354101
005500,346110000000,2019,0.04953604278453508
017960,345531550020,2019,0.0494532537204861
000480,344000000000,2019,0.04923405483193224
016800,339250000000,2019,0.0485542241329448
030610,336960000000,2019,0.04822647417490664
000370,336208075200,2019,0.04811885700388139
001520,335351108515,2019,0.04799620600167665
002780,335312372225,2019,0.04799066197660152
003220,334265509000,2019,0.047840832553865516
126560,453199532940,2020,0.05364319904705514
027410,452740421430,2020,0.053588856073760446
145720,450501381000,2020,0.05332383088566787
000370,445358960725,2020,0.0527151456281922
003530,441968416500,2020,0.0523138220929281
009410,437614852500,2020,0.05179851021980882
093050,428366000000,2020,0.05070376497063391
014830,427601448300,2020,0.05061326840997154
053210,424659058080,2020,0.05026499085720878
293480,423630000000,2020,0.05014318586094518
322000,423360000000,2020,0.05011122717014789
068400,418952542400,2020,0.04958953615296064
003620,415056805540,2020,0.04912841522801124
138250,411091200000,2020,0.048659024260319116
025860,403392205160,2020,0.04774772872127661
003220,401835519550,2020,0.04756347081728188
096760,401371016200,2020,0.04750848963603389
060980,397938660000,2020,0.04710221700454517
102460,397788133500,2020,0.0470843998568774
005500,391980000000,2020,0.046396917106374176
001720,561296972600,2021,0.053526100283608415
108670,559582608000,2021,0.05336261596785091
000815,555408000000,2021,0.05296451924301432
298040,550148332000,2021,0.0524629496095235
161000,544865540800,2021,0.05195917491385973
006405,542804108000,2021,0.051762593666913735
271980,531581122800,2021,0.050692353383033295
007570,529627176000,2021,0.05050602215826083
123890,525665668480,2021,0.05012824700688673
286940,523475254000,2021,0.04991936587828193
005180,516205028400,2021,0.04922606653132931
004430,511200000000,2021,0.04874877970254105
008490,510197883300,2021,0.04865321638829117
007690,507297680800,2021,0.04837664883593347
037270,505532397700,2021,0.04820830885754043
020120,505083304800,2021,0.04816548270173434
027410,502513152750,2021,0.04792038924303425
018250,501788765000,2021,0.047851310567674374
093050,501466000000,2021,0.04782053122518476
281820,500677344000,2021,0.04774532383550345
950210,480769240000,2022,0.05364795940416466
006405,480515112000,2022,0.05361960183156401
093050,479536000000,2022,0.05351034492313923
210980,470431476800,2022,0.052494391633307554
161000,468973554760,2022,0.052331705388205106
357120,460379264800,2022,0.051372687879344306
000400,459297753600,2022,0.05125200447423971
058650,454000000000,2022,0.050660840051852646
432320,451800639675,2022,0.050415418374228825
017810,449822395600,2022,0.05019467056218675
004890,448664775000,2022,0.05006549428012215
001060,443561620000,2022,0.04949604467832741
002900,441825866300,2022,0.04930235582245712
025860,438664183690,2022,0.0489495507629859
033240,437296947400,2022,0.048796983936993
145990,424914098800,2022,0.04741520968080157
027410,419718128535,2022,0.04683540303210257
007690,418543113200,2022,0.04670428571063801
003220,416442715500,2022,0.0464699070500103
004430,416400000000,2022,0.04646514052332917
001390,483391422400,2023,0.05313398955327925
018250,482773611800,2023,0.05306608031772988
020000,476097900000,2023,0.052332291539929875
010690,473869963700,2023,0.05208739860512804
000370,473376300325,2023,0.052033135530951305
014830,471024960000,2023,0.05177467812671261
200880,462726841440,2023,0.05086255572559548
145990,462042515200,2023,0.050787335145332256
091810,456755278525,2023,0.05020616641697468
249420,452694483600,2023,0.049759807162084106
017940,452074000000,2023,0.049691604112562265
058650,451200000000,2023,0.04959553474782468
214320,448000000000,2023,0.04924379336663443
286940,446493599000,2023,0.04907821100151994
357120,446213748960,2023,0.049047450114146275
900140,439266332160,2023,0.04828379574510367
012630,434919728880,2023,0.04780602066973078
003000,429931446450,2023,0.04725771274732602
377740,428635401600,2023,0.04711525255806868
011930,426105672570,2023,0.04683718681336578
