날짜,시가총액,거래량,거래대금,상장주식수,symbol
2007-07-31,1.29908E+11,1893309,13607224420,17820000,33240
2007-08-31,1.23671E+11,1362844,9293692790,17820000,33240
2007-09-30,1.18503E+11,536069,3578396680,17820000,33240
2007-10-31,99792000000,1221432,7306591410,17820000,33240
2007-11-30,1.06029E+11,1512928,8199210185,17820000,33240
2007-12-31,98366400000,523769,3016621910,17820000,33240
2008-01-31,94446000000,402465,2153260510,17820000,33240
2008-02-29,1.08346E+11,505077,3053381290,17820000,33240
2008-03-31,1.07811E+11,251433,1513634730,17820000,33240
2008-04-30,1.25809E+11,617526,4209400070,17820000,33240
2008-05-31,1.37036E+11,978715,7314586780,17820000,33240
2008-06-30,1.3365E+11,794325,5841490340,17820000,33240
2008-07-31,1.03356E+11,415942,2715010860,17820000,33240
2008-08-31,86337900000,2708874,14349818280,17820000,33240
2008-09-30,96228000000,2047384,10585874605,17820000,33240
2008-10-31,75556800000,2408610,10820211660,17820000,33240
2008-11-30,60944400000,1494325,5622179875,17820000,33240
2008-12-31,62191800000,1562903,5512972435,17820000,33240
2009-01-31,73863900000,2495727,9836526835,17820000,33240
2009-02-28,67448700000,5051604,20898708705,17820000,33240
2009-03-31,1.04247E+11,8373286,43353235050,17820000,33240
2009-04-30,1.19394E+11,6805474,44927571290,17820000,33240
2009-05-31,1.37214E+11,5160911,39446369010,17820000,33240
2009-06-30,1.43807E+11,3107889,24627987920,17820000,33240
2009-07-31,1.34719E+11,4127662,33082258520,17820000,33240
2009-08-31,1.56816E+11,6194651,51545498980,17820000,33240
2009-09-30,1.782E+11,13328749,1.39897E+11,17820000,33240
2009-10-31,1.37214E+11,3671537,32945915450,17820000,33240
2009-11-30,1.19216E+11,2606876,19314190120,17820000,33240
2009-12-31,1.63409E+11,4803788,39604772640,17820000,33240
2010-01-31,1.267E+11,4171527,35897787360,17820000,33240
2010-02-28,1.22602E+11,3644938,25296039550,17820000,33240
2010-03-31,1.30799E+11,5099551,37144583270,17820000,33240
2010-04-30,1.23314E+11,3942158,27672973700,17820000,33240
2010-05-31,98901000000,3198353,19646306150,17820000,33240
2010-06-30,1.08346E+11,2125783,12659312820,17820000,33240
2010-07-31,1.14404E+11,3964138,25434784450,17820000,33240
2010-08-31,1.12801E+11,2773895,18172487550,17820000,33240
2010-09-30,1.17077E+11,1844199,12024086380,17820000,33240
2010-10-31,1.16899E+11,1952658,12950828560,17820000,33240
2010-11-30,1.0496E+11,1188071,7435127520,17820000,33240
2010-12-31,1.03356E+11,781178,4595374530,17820000,33240
2011-01-31,94980600000,759077,4333752630,17820000,33240
2011-02-28,90703800000,489643,2582028760,17820000,33240
2011-03-31,1.04425E+11,889677,4975496850,17820000,33240
2011-04-30,94446000000,632159,3490356460,17820000,33240
2011-05-31,1.00148E+11,478353,2580880730,17820000,33240
2011-06-30,97119000000,523525,2892643480,17820000,33240
2011-07-31,1.18503E+11,2416550,15277632550,17820000,33240
2011-08-31,1.20107E+11,1632967,10177942180,17820000,33240
2011-09-30,1.27057E+11,2824826,19002356440,17820000,33240
2011-10-31,1.78022E+11,25085388,2.2181E+11,17820000,33240
2011-11-30,1.73923E+11,7910826,77940530460,17820000,33240
2011-12-31,1.6234E+11,4439712,43632501040,17820000,33240
2012-01-31,1.63231E+11,4127956,39732742550,17820000,33240
2012-02-29,1.9602E+11,6730257,70012435040,17820000,33240
2012-03-31,1.80873E+11,5067943,52625352760,17820000,33240
2012-04-30,1.8711E+11,3875271,39294307760,17820000,33240
2012-05-31,1.82655E+11,3951204,40975344290,17820000,33240
2012-06-30,2.19186E+11,6496104,76048242640,17820000,33240
2012-07-31,2.06712E+11,5043918,62339375250,17820000,33240
2012-08-31,2.19186E+11,8152533,95781582250,17820000,33240
2012-09-30,2.06712E+11,5855496,72523346850,17820000,33240
2012-10-31,2.59281E+11,8234066,1.07542E+11,17820000,33240
2012-11-30,3.30561E+11,8397744,1.3755E+11,17820000,33240
2012-12-31,3.24324E+11,4042195,71550726050,17820000,33240
2013-01-31,3.08286E+11,5308211,95588354450,17820000,33240
2013-02-28,3.564E+11,3788668,72838633900,17820000,33240
2013-03-31,4.5441E+11,5900921,1.32603E+11,17820000,33240
2013-04-30,5.0299E+11,5829096,1.5978E+11,17900000,33240
2013-05-31,5.00305E+11,6570968,1.84172E+11,17900000,33240
2013-06-30,3.98275E+11,7373823,1.79441E+11,17900000,33240
2013-07-31,3.7232E+11,10714043,2.17008E+11,17900000,33240
2013-08-31,3.66055E+11,5444209,1.13771E+11,17900000,33240
2013-09-30,3.5084E+11,4331949,82062954500,17900000,33240
2013-10-31,3.7769E+11,6671175,1.41002E+11,17900000,33240
2013-11-30,4.296E+11,6964961,1.59385E+11,17900000,33240
2013-12-31,3.7232E+11,4501084,97142415700,17900000,33240
2014-01-31,3.4905E+11,4147503,81465477300,17900000,33240
2014-02-28,3.043E+11,4645389,83971156000,17900000,33240
2014-03-31,3.21305E+11,4437725,77563285500,17900000,33240
2014-04-30,3.30255E+11,4579228,86313920050,17900000,33240
2014-05-31,2.64025E+11,3523699,57003797600,17900000,33240
2014-06-30,2.60445E+11,2462469,37148481100,17900000,33240
2014-07-31,2.60445E+11,3396890,53227844950,17900000,33240
2014-08-31,2.46125E+11,2850072,40673564850,17900000,33240
2014-09-30,2.17485E+11,3711892,46582721050,17900000,33240
2014-10-31,2.0048E+11,2729784,31095100250,17900000,33240
2014-11-30,2.15695E+11,2600331,29095416050,17900000,33240
2014-12-31,2.21065E+11,5421444,72132237950,17900000,33240
2015-01-31,2.67605E+11,5567027,80556336100,17900000,33240
2015-02-28,2.6134E+11,2182496,31876272050,17900000,33240
2015-03-31,2.85505E+11,3872380,57408243500,17900000,33240
2015-04-30,2.3091E+11,3877853,57042078850,17900000,33240
2015-05-31,2.148E+11,2218258,27872241650,17900000,33240
2015-06-30,2.0406E+11,2572297,31066738050,17900000,33240
2015-07-31,2.03165E+11,2726207,32182925300,17900000,33240
2015-08-31,1.8795E+11,2347088,26606811370,17900000,33240
2015-09-30,2.0227E+11,1703490,18752197850,17900000,33240
2015-10-31,2.01375E+11,1467492,16901615700,17900000,33240
2015-11-30,2.01375E+11,972196,10766434950,17900000,33240
2015-12-31,2.72975E+11,3915168,54406354900,17900000,33240
2016-01-31,2.81925E+11,3632714,57286416850,17900000,33240
2016-02-29,2.76555E+11,1910326,29955013800,17900000,33240
2016-03-31,2.685E+11,1575883,23335475800,17900000,33240
2016-04-30,2.3628E+11,1434349,20469123700,17900000,33240
2016-05-31,2.3449E+11,1424739,18640876700,17900000,33240
2016-06-30,2.19275E+11,1208962,15051209100,17900000,33240
2016-07-31,2.3807E+11,903538,11741840700,17900000,33240
2016-08-31,2.7208E+11,3515701,54295859550,17900000,33240
2016-09-30,3.2757E+11,2898695,49754484950,17900000,33240
2016-10-31,2.60445E+11,2057378,31717129100,17900000,33240
2016-11-30,2.4165E+11,1568855,22211324400,17900000,33240
2016-12-31,3.05195E+11,2701241,41585877300,17900000,33240
2017-01-31,3.44575E+11,2794706,50926360550,17900000,33240
2017-02-28,3.1325E+11,2796635,52483401900,17900000,33240
2017-03-31,3.1325E+11,2580884,44124544900,17900000,33240
2017-04-30,2.9535E+11,2836695,49750876100,17900000,33240
2017-05-31,3.03405E+11,2536564,41832739600,17900000,33240
2017-06-30,3.85745E+11,8456971,1.654E+11,17900000,33240
2017-07-31,3.33835E+11,5668577,1.12688E+11,17900000,33240
2017-08-31,3.401E+11,4148651,79721478150,17900000,33240
2017-09-30,3.8664E+11,6007396,1.24364E+11,17900000,33240
2017-10-31,3.8127E+11,2401578,49173820600,17900000,33240
2017-11-30,4.96725E+11,5860090,1.4705E+11,17900000,33240
2017-12-31,4.77035E+11,2904523,76966715250,17900000,33240
2018-01-31,4.6361E+11,4991151,1.30967E+11,17900000,33240
2018-02-28,3.7411E+11,3520419,81464879100,17900000,33240
2018-03-31,3.043E+11,4132179,80525362050,17900000,33240
2018-04-30,3.05195E+11,5076241,88028660550,17900000,33240
2018-05-31,2.81925E+11,3387330,53480994350,17900000,33240
2018-06-30,2.31805E+11,2479781,36859720300,17900000,33240
2018-07-31,2.506E+11,1361536,18054415000,17900000,33240
2018-08-31,2.2733E+11,1762732,23047283950,17900000,33240
2018-09-30,2.2196E+11,982894,12152016600,17900000,33240
2018-10-31,2.60445E+11,6628750,87377705500,17900000,33240
2018-11-30,2.40755E+11,6014337,82939914700,17900000,33240
2018-12-31,2.1122E+11,1992573,24656120100,17900000,33240
2019-01-31,2.3807E+11,3889459,50957919500,17900000,33240
2019-02-28,2.40755E+11,3732007,52445413400,17900000,33240
2019-03-31,2.53285E+11,2304462,31269808550,17900000,33240
2019-04-30,2.327E+11,3418451,48276210800,17900000,33240
2019-05-31,2.17485E+11,1924087,23677314900,17900000,33240
2019-06-30,2.1301E+11,1631214,20292500500,17900000,33240
2019-07-31,1.75062E+11,1957836,20978806680,17900000,33240
2019-08-31,1.5394E+11,2133605,18809149380,17900000,33240
2019-09-30,1.83475E+11,2942076,29869468820,17900000,33240
2019-10-31,1.9153E+11,6423723,70752231600,17900000,33240
2019-11-30,1.81685E+11,4590535,47380544500,17900000,33240
2019-12-31,1.8974E+11,3029638,31481411360,17900000,33240
2020-01-31,1.79E+11,4001464,45689124130,17900000,33240
2020-02-29,1.57878E+11,2624435,27208099580,17900000,33240
2020-03-31,1.05431E+11,3701847,23267404535,17900000,33240
2020-04-30,1.3067E+11,3269443,22737641950,17900000,33240
2020-05-31,1.3067E+11,2832710,20601493600,17900000,33240
2020-06-30,1.15992E+11,4070184,29719262120,17900000,33240
2020-07-31,2.21065E+11,15301570,1.60667E+11,17900000,33240
2020-08-31,2.148E+11,10643480,1.29E+11,17900000,33240
2020-09-30,2.4344E+11,8161519,1.07007E+11,17900000,33240
2020-10-31,2.4702E+11,9946147,1.46734E+11,17900000,33240
2020-11-30,3.01615E+11,9396949,1.4631E+11,17900000,33240
2020-12-31,4.0812E+11,14318865,2.71794E+11,17900000,33240
2021-01-31,3.7411E+11,12169530,2.71421E+11,17900000,33240
2021-02-28,2.8103E+11,7539805,1.50949E+11,17900000,33240
2021-03-31,2.9893E+11,6025921,97937683550,17900000,33240
2021-04-30,3.60685E+11,7663398,1.56108E+11,17900000,33240
2021-05-31,3.3831E+11,2542731,49241096500,17900000,33240
2021-06-30,4.00065E+11,6636939,1.41675E+11,17900000,33240
2021-07-31,3.5442E+11,3774243,80831092050,17900000,33240
2021-08-31,3.0788E+11,3895312,68645883600,17900000,33240
2021-09-30,3.2399E+11,5371875,1.07095E+11,17900000,33240
2021-10-31,3.33835E+11,4367274,77040007200,17900000,33240
2021-11-30,3.1862E+11,5024276,97108856750,17900000,33240
2021-12-31,4.48395E+11,17951656,4.38181E+11,17900000,33240
2022-01-31,4.07225E+11,8696108,2.18119E+11,17900000,33240
2022-02-28,3.92905E+11,5805802,1.22117E+11,17900000,33240
2022-03-31,4.39445E+11,3864394,87156806450,17900000,33240
2022-04-30,6.20235E+11,22820672,7.00646E+11,17900000,33240
2022-05-31,5.58298E+11,8298470,2.49074E+11,19762748,33240
2022-06-30,4.56519E+11,5435506,1.38717E+11,19762748,33240
2022-07-31,5.13092E+11,6803070,1.70194E+11,19772320,33240
2022-08-31,5.74803E+11,6401624,1.68208E+11,19786678,33240
2022-09-30,3.95172E+11,6790402,1.7362E+11,20059493,33240
2022-10-31,3.7411E+11,3548268,70828586250,20059493,33240
2022-11-30,4.88449E+11,8058185,1.79822E+11,20059493,33240
2022-12-31,4.30333E+11,4057922,90329881300,20250944,33240
2023-01-31,5.63989E+11,4576273,1.11971E+11,20250944,33240
2023-02-28,5.91071E+11,3926786,1.1225E+11,20346669,33240
2023-03-31,6.29904E+11,5470240,1.63071E+11,20686490,33240
2023-04-30,6.71133E+11,4943445,1.52004E+11,21684428,33240
2023-05-31,7.47541E+11,6061575,2.0261E+11,21730854,33240
2023-06-30,7.23006E+11,4159341,1.41635E+11,21777280,33240
2023-07-31,6.35954E+11,5145192,1.59346E+11,22005344,33240
2023-08-31,6.09579E+11,3214251,87160744150,22046266,33240
2023-09-30,5.41224E+11,2875050,74835281750,22090778,33240
2023-10-31,4.64308E+11,2086768,48690630100,22109923,33240
2023-11-30,5.99179E+11,2992752,75335325250,22109923,33240
2023-12-31,6.27011E+11,3669940,99502319750,22155870,33240
2000-01-31,33600000000,63910,1273668000,1680000,950
2000-02-29,29400000000,113270,1919159000,1680000,950
2000-03-31,27384000000,720840,13876546500,1680000,950
2000-04-30,22680000000,173900,2571030000,1680000,950
2000-05-31,29400000000,423830,6139515000,1680000,950
2000-06-30,29400000000,365980,6547436000,1680000,950
2000-07-31,28728000000,170730,3147047000,1680000,950
2000-08-31,31416000000,150570,2838698500,1680000,950
2000-09-30,32508000000,96240,1818501000,1680000,950
2000-10-31,32424000000,620090,13752006000,1680000,950
2000-11-30,33768000000,867830,20187030500,1680000,950
2000-12-31,31416000000,345170,6466355000,1680000,950
2001-01-31,46788000000,414100,12340569500,1680000,950
2001-02-28,47040000000,103410,3001675500,1680000,950
2001-03-31,43344000000,37530,1021982000,1680000,950
2001-04-30,44856000000,19300,519913000,1680000,950
2001-05-31,45528000000,22860,600183500,1680000,950
2001-06-30,44352000000,17250,461342000,1680000,950
2001-07-31,37296000000,5620,134627500,1680000,950
2001-08-31,36540000000,3050,72561000,1680000,950
2001-09-30,33600000000,17320,360247000,1680000,950
2001-10-31,39732000000,6710,157961000,1680000,950
2001-11-30,39396000000,32570,791455000,1680000,950
2001-12-31,36960000000,39530,882934500,1680000,950
2002-01-31,37128000000,20064,443951300,1680000,950
2002-02-28,37296000000,7550,166956000,1680000,950
2002-03-31,40152000000,16910,402817000,1680000,950
2002-04-30,39816000000,9820,228705500,1680000,950
2002-05-31,78624000000,347435,16418866000,1680000,950
2002-06-30,41832000000,815722,29290087350,1680000,950
2002-07-31,59220000000,385741,11703053600,1680000,950
2002-08-31,59640000000,338541,12301154300,1680000,950
2002-09-30,70728000000,205756,7321189450,1680000,950
2002-10-31,63000000000,182729,6693193700,1680000,950
2002-11-30,63840000000,119920,4564430600,1680000,950
2002-12-31,47208000000,218616,8363234000,1680000,950
2003-01-31,49812000000,7204,224794700,1680000,950
2003-02-28,49560000000,820,23459500,1680000,950
2003-03-31,45360000000,94000,2528100000,1680000,950
2003-04-30,48216000000,1580,43682500,1680000,950
2003-05-31,50400000000,3300,103566000,1680000,950
2003-06-30,58380000000,96742,3411825700,1680000,950
2003-07-31,59556000000,4080,135410500,1680000,950
2003-08-31,62664000000,3140,113234500,1680000,950
2003-09-30,60564000000,94210,3290234000,1680000,950
2003-10-31,60480000000,10640,392962000,1680000,950
2003-11-30,58800000000,3136,114338000,1680000,950
2003-12-31,59808000000,3640,130827500,1680000,950
2004-01-31,48804000000,1588,48036900,1680000,950
2004-02-29,42672000000,31877,837950200,1680000,950
2004-03-31,48216000000,17970,476551000,1680000,950
2004-04-30,50232000000,38941,1077461650,1680000,950
2004-05-31,48720000000,4037,117770000,1680000,950
2004-06-30,48300000000,10660,306528000,1680000,950
2004-07-31,50064000000,1200,35498000,1680000,950
2004-08-31,52080000000,2800,83154500,1680000,950
2004-09-30,52920000000,56000,1606317000,1680000,950
2004-10-31,52164000000,12073,357417050,1680000,950
2004-11-30,55272000000,40570,1200957500,1680000,950
2004-12-31,54768000000,2631,87238750,1680000,950
2005-01-31,56448000000,125,4094250,1680000,950
2005-02-28,55272000000,110,3555500,1680000,950
2005-03-31,62076000000,220,7628000,1680000,950
2005-04-30,58800000000,180,6323500,1680000,950
2005-05-31,55776000000,320,10878000,1680000,950
2005-06-30,53004000000,6370,196804500,1680000,950
2005-07-31,53760000000,230,7361500,1680000,950
2005-08-31,53760000000,170,5680000,1680000,950
2005-09-30,53424000000,310,9925000,1680000,950
2005-10-31,54600000000,7603,241990400,1680000,950
2005-11-30,63000000000,1626,53183600,1680000,950
2005-12-31,66864000000,1190,41329500,1680000,950
2006-01-31,72324000000,25812,1354387000,1680000,950
2006-02-28,64512000000,2400,97527000,1680000,950
2006-03-31,67116000000,1675,67147000,1680000,950
2006-04-30,66696000000,16215,662373750,1680000,950
2006-05-31,53172000000,53590,1737986000,1680000,950
2006-06-30,50316000000,35913,1039808650,1680000,950
2006-07-31,50400000000,27860,817962500,1680000,950
2006-08-31,52080000000,2700,81168500,1680000,950
2006-09-30,50904000000,11260,331938500,1680000,950
2006-10-31,51912000000,1380,41861500,1680000,950
2006-11-30,58800000000,1560,52111500,1680000,950
2006-12-31,55608000000,1600,52505500,1680000,950
2007-01-31,53424000000,2073,67936800,1680000,950
2007-02-28,54432000000,830,27013000,1680000,950
2007-03-31,57120000000,1557,52865450,1680000,950
2007-04-30,64092000000,3130,120056000,1680000,950
2007-05-31,71988000000,40392,1669825400,1680000,950
2007-06-30,70728000000,1481,62128950,1680000,950
2007-07-31,76020000000,11797,514607900,1680000,950
2007-08-31,80136000000,34084,1544221650,1680000,950
2007-09-30,80808000000,27037,1356491350,1680000,950
2007-10-31,81816000000,10604,499035900,1680000,950
2007-11-30,78288000000,13913,620978500,1680000,950
2007-12-31,69888000000,3681,158224600,1680000,950
2008-01-31,66276000000,3979,162918800,1680000,950
2008-02-29,70056000000,1340,53725500,1680000,950
2008-03-31,64512000000,12836,510586000,1680000,950
2008-04-30,65520000000,3678,140806400,1680000,950
2008-05-31,60648000000,3568,132569500,1680000,950
2008-06-30,62076000000,1618,57573150,1680000,950
2008-07-31,56280000000,11510,376628500,1680000,950
2008-08-31,56364000000,10295,341387500,1680000,950
2008-09-30,52920000000,5160,166998000,1680000,950
2008-10-31,48552000000,6487,181719050,1680000,950
2008-11-30,50064000000,10801,296983350,1680000,950
2008-12-31,47796000000,1848,53320100,1680000,950
2009-01-31,49560000000,1471,41776500,1680000,950
2009-02-28,46368000000,1058,30050500,1680000,950
2009-03-31,46788000000,920,25649050,1680000,950
2009-04-30,46872000000,2980,84579350,1680000,950
2009-05-31,44856000000,10146,275894050,1680000,950
2009-06-30,38892000000,49943,1210490150,1680000,950
2009-07-31,40320000000,5921,137582550,1680000,950
2009-08-31,39732000000,33831,813815750,1680000,950
2009-09-30,40992000000,993,23800950,1680000,950
2009-10-31,38892000000,2850,66052500,1680000,950
2009-11-30,38892000000,470,10902000,1680000,950
2009-12-31,38052000000,37870,856056000,1680000,950
2010-01-31,38304000000,580,13314000,1680000,950
2010-02-28,40320000000,480,11491500,1680000,950
2010-03-31,63504000000,128972,4958628400,1680000,950
2010-04-30,50064000000,103810,3636665800,1680000,950
2010-05-31,58716000000,47336,1591557600,1680000,950
2010-06-30,66948000000,46235,1762256950,1680000,950
2010-07-31,64176000000,24206,924251500,1680000,950
2010-08-31,60144000000,15630,568645500,1680000,950
2010-09-30,62076000000,9670,329829500,1680000,950
2010-10-31,71568000000,8280,326493000,1680000,950
2010-11-30,71904000000,12444,521390200,1680000,950
2010-12-31,78204000000,59866,2970337850,1680000,950
2011-01-31,77952000000,16063,743473150,1680000,950
2011-02-28,76524000000,18062,807606000,1680000,950
2011-03-31,72996000000,22567,943001650,1680000,950
2011-04-30,72072000000,19878,837672550,1680000,950
2011-05-31,72912000000,19255,833250450,1680000,950
2011-06-30,70644000000,4530,190861700,1680000,950
2011-07-31,68964000000,6092,252779550,1680000,950
2011-08-31,57036000000,6861,253546250,1680000,950
2011-09-30,48972000000,8544,258550450,1680000,950
2011-10-31,51576000000,2252,66334500,1680000,950
2011-11-30,50736000000,3757,113997800,1680000,950
2011-12-31,49224000000,10995,318810800,1680000,950
2012-01-31,47376000000,10559,301049500,1680000,950
2012-02-29,51492000000,14945,475283800,1680000,950
2012-03-31,47712000000,5684,169701000,1680000,950
2012-04-30,47880000000,4582,129900700,1680000,950
2012-05-31,46032000000,820,21898000,1680000,950
2012-06-30,41496000000,6991,173126200,1680000,950
2012-07-31,40320000000,1278,31140850,1680000,950
2012-08-31,39816000000,8165,189515300,1680000,950
2012-09-30,41160000000,38568,920108750,1680000,950
2012-10-31,40404000000,12965,312305400,1680000,950
2012-11-30,41160000000,291,7092050,1680000,950
2012-12-31,42084000000,15150,364418350,1680000,950
2013-01-31,41412000000,460,11259500,1680000,950
2013-02-28,42000000000,13501,334129500,1680000,950
2013-03-31,41328000000,1160,28964500,1680000,950
2013-04-30,42000000000,28430,694161500,1680000,950
2013-05-31,48384000000,5231,143066600,1680000,950
2013-06-30,49728000000,7735,232152650,1680000,950
2013-07-31,49560000000,928,27325750,1680000,950
2013-08-31,50652000000,950,29671000,1680000,950
2013-09-30,52080000000,2280,68873000,1680000,950
2013-10-31,48804000000,1230,35854000,1680000,950
2013-11-30,47796000000,850,23961000,1680000,950
2013-12-31,47124000000,820,23644500,1680000,950
2014-01-31,46620000000,300,8401000,1680000,950
2014-02-28,49056000000,8795,278562350,1680000,950
2014-03-31,49140000000,5357,154766150,1680000,950
2014-04-30,50904000000,6461,189649250,1680000,950
2014-05-31,45528000000,11183,311314950,1680000,950
2014-06-30,45528000000,1337,35658400,1680000,950
2014-07-31,47040000000,25200,737327600,1680000,950
2014-08-31,91560000000,673291,32107778400,1680000,950
2014-09-30,66780000000,374407,18439372500,1680000,950
2014-10-31,63084000000,331333,13944961250,1680000,950
2014-11-30,61488000000,77604,2816005050,1680000,950
2014-12-31,57792000000,74713,2703353050,1680000,950
2015-01-31,65520000000,242387,9771686750,1680000,950
2015-02-28,70476000000,187032,7940787350,1680000,950
2015-03-31,70896000000,78447,3242341450,1680000,950
2015-04-30,79884000000,208006,9751950250,1680000,950
2015-05-31,1.0752E+11,1717340,1.09138E+11,1680000,950
2015-06-30,88032000000,293320,16530106500,1680000,950
2015-07-31,1.008E+11,259750,15165247800,1680000,950
2015-08-31,97272000000,97461,5320952850,1680000,950
2015-09-30,92232000000,63393,3487854800,1680000,950
2015-10-31,86520000000,54748,2862189800,1680000,950
2015-11-30,97944000000,99748,5625470400,1680000,950
2015-12-31,1.02984E+11,134772,8008128800,1680000,950
2016-01-31,88200000000,49381,2777100800,1680000,950
2016-02-29,86520000000,34592,1827337400,1680000,950
2016-03-31,78876000000,63175,3097963600,1680000,950
2016-04-30,64176000000,117383,5108618800,1680000,950
2016-05-31,66024000000,233230,8975678650,1680000,950
2016-06-30,60648000000,89067,3397416300,1680000,950
2016-07-31,65352000000,66048,2618072700,1680000,950
2016-08-31,61824000000,69475,2629639100,1680000,950
2016-09-30,64848000000,68236,2598263650,1680000,950
2016-10-31,63840000000,70043,2668632550,1680000,950
2016-11-30,43848000000,191415,5596795100,1680000,950
2016-12-31,44016000000,82399,2142576750,1680000,950
2017-01-31,46788000000,120186,3320546900,1680000,950
2017-02-28,47124000000,220212,6872215750,1680000,950
2017-03-31,45696000000,68108,1832228100,1680000,950
2017-04-30,43092000000,29543,769733950,1680000,950
2017-05-31,41496000000,44404,1082868350,1680000,950
2017-06-30,42504000000,34100,855447750,1680000,950
2017-07-31,36708000000,40484,956302900,1680000,950
2017-08-31,38304000000,39882,882859300,1680000,950
2017-09-30,35280000000,17321,378301250,1680000,950
2017-10-31,33936000000,12014,244124850,1680000,950
2017-11-30,37464000000,74437,1565193950,1680000,950
2017-12-31,32424000000,21270,434299400,1680000,950
2018-01-31,33432000000,36627,697807500,1680000,950
2018-02-28,33684000000,33354,653469450,1680000,950
2018-03-31,34524000000,41520,848243300,1680000,950
2018-04-30,35196000000,45281,922950000,1680000,950
2018-05-31,43008000000,571101,15153703600,1680000,950
2018-06-30,38556000000,101945,2589541200,1680000,950
2018-07-31,34272000000,33614,723963650,1680000,950
2018-08-31,35280000000,88619,2006404950,1680000,950
2018-09-30,37296000000,38051,845544700,1680000,950
2018-10-31,28812000000,72766,1473380650,1680000,950
2018-11-30,28980000000,26899,462935250,1680000,950
2018-12-31,28812000000,23489,405143650,1680000,950
2019-01-31,30828000000,109138,2044971600,1680000,950
2019-02-28,31500000000,20246,379630250,1680000,950
2019-03-31,29568000000,20770,372690900,1680000,950
2019-04-30,31332000000,29827,544936850,1680000,950
2019-05-31,28644000000,23759,418547450,1680000,950
2019-06-30,28980000000,24574,418025200,1680000,950
2019-07-31,26964000000,38142,643859500,1680000,950
2019-08-31,25872000000,46457,707027600,1680000,950
2019-09-30,27720000000,23496,384015450,1680000,950
2019-10-31,28140000000,15820,257113600,1680000,950
2019-11-30,25368000000,16075,255378250,1680000,950
2019-12-31,25788000000,14675,229076400,1680000,950
2020-01-31,23940000000,22832,338940200,1680000,950
2020-02-29,21840000000,17411,237188600,1680000,950
2020-03-31,19404000000,58097,648792800,1680000,950
2020-04-30,21420000000,38951,471248000,1680000,950
2020-05-31,20832000000,16417,208977950,1680000,950
2020-06-30,32256000000,1460811,36069071100,1680000,950
2020-07-31,43680000000,1369631,37784377500,1680000,950
2020-08-31,48468000000,293419,7807549050,1680000,950
2020-09-30,44940000000,141982,3951899600,1680000,950
2020-10-31,45108000000,1682619,56058437600,1680000,950
2020-11-30,51912000000,309681,9199210100,1680000,950
2020-12-31,50148000000,205677,6255498450,1680000,950
2021-01-31,54684000000,258407,8501438450,1680000,950
2021-02-28,53928000000,256001,8921431800,1680000,950
2021-03-31,65604000000,135462,4907341100,1680000,950
2021-04-30,66360000000,116494,4867176500,1680000,950
2021-05-31,67200000000,53749,2143265700,1680000,950
2021-06-30,67116000000,67614,2749300500,1680000,950
2021-07-31,67536000000,76105,2987484300,1680000,950
2021-08-31,66276000000,31464,1218438700,1680000,950
2021-09-30,69888000000,88802,3816575900,1680000,950
2021-10-31,70392000000,34662,1401677350,1680000,950
2021-11-30,61488000000,44456,1794952750,1680000,950
2021-12-31,67536000000,21886,868274750,1680000,950
2022-01-31,63840000000,35115,1361509800,1680000,950
2022-02-28,66444000000,27388,1076672150,1680000,950
2022-03-31,73332000000,27544,1127178850,1680000,950
2022-04-30,89208000000,154174,8160925850,1680000,950
2022-05-31,87696000000,77374,4218042500,1680000,950
2022-06-30,82656000000,25884,1273822900,1680000,950
2022-07-31,95760000000,39567,2165956700,1680000,950
2022-08-31,1.0668E+11,143455,8746989200,1680000,950
2022-09-30,1.16088E+11,140369,10366169200,1680000,950
2022-10-31,1.1928E+11,68347,4669592300,1680000,950
2022-11-30,83412000000,147882,8684624750,1680000,950
2022-12-31,74676000000,46581,2198987900,1680000,950
2023-01-31,71820000000,54755,2379340800,1680000,950
2023-02-28,75012000000,143115,6718847000,1680000,950
2023-03-31,65268000000,64991,2658956250,1680000,950
2023-04-30,58800000000,81349,3059019450,1680000,950
2023-05-31,54684000000,26079,877612100,1680000,950
2023-06-30,46536000000,41750,1256473350,1680000,950
2023-07-31,42000000000,35112,919126900,1680000,950
2023-08-31,40320000000,25260,628140800,1680000,950
2023-09-30,37296000000,17787,417644150,1680000,950
2023-10-31,39816000000,19966,440872000,1680000,950
2023-11-30,39732000000,20424,486551050,1680000,950
2023-12-31,38808000000,28008,658675650,1680000,950
2016-10-31,2.73146E+11,20388717,7.64076E+11,7917277,234080
2016-11-30,1.9912E+11,9769534,2.85645E+11,7917277,234080
2016-12-31,2.16538E+11,1978067,50680611700,7917277,234080
2017-01-31,2.32372E+11,2105749,59860486000,7917277,234080
2017-02-28,2.33164E+11,1349710,40798985600,7917277,234080
2017-03-31,2.28018E+11,2219804,65168377100,7917277,234080
2017-04-30,2.201E+11,1339577,39055408450,7917277,234080
2017-05-31,2.58895E+11,1287873,39026950150,7917277,234080
2017-06-30,2.69187E+11,1312307,43239529750,7917277,234080
2017-07-31,2.94919E+11,1963271,72582812300,7917277,234080
2017-08-31,3.14316E+11,1358068,52501844850,7917277,234080
2017-09-30,2.92939E+11,893565,33007539050,7917277,234080
2017-10-31,2.88981E+11,587454,21005639450,7917277,234080
2017-11-30,3.23421E+11,1605927,65325450650,7917277,234080
